,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,server_attack,server_accuracy
0,51.33333333333333,48.0,46.666666666666664,48.0,50.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5609
1,56.00000000000001,63.33333333333333,64.66666666666666,60.66666666666667,64.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6815
2,65.33333333333333,66.66666666666666,66.66666666666666,70.0,70.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7844
3,77.33333333333333,68.66666666666667,76.66666666666667,75.33333333333333,76.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8007
4,72.66666666666667,74.0,70.0,75.33333333333333,76.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8164
5,87.33333333333333,86.0,82.66666666666667,77.33333333333333,81.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8209
6,82.0,86.66666666666667,86.0,81.33333333333333,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8215
7,90.0,84.66666666666667,88.66666666666667,88.0,77.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8279
8,92.66666666666666,89.33333333333333,89.33333333333333,89.33333333333333,84.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8245
9,86.66666666666667,90.66666666666666,93.33333333333333,89.33333333333333,86.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8306
10,88.66666666666667,92.0,88.0,91.33333333333333,87.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8275
11,94.66666666666667,96.0,96.66666666666667,90.0,88.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8294
12,91.33333333333333,90.66666666666666,94.66666666666667,94.66666666666667,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309
13,91.33333333333333,80.66666666666666,81.33333333333333,95.33333333333334,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8316
14,97.33333333333334,92.66666666666666,89.33333333333333,84.66666666666667,97.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.826
15,86.66666666666667,95.33333333333334,78.0,93.33333333333333,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8315
16,91.33333333333333,98.0,91.33333333333333,88.66666666666667,94.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8258
17,90.0,95.33333333333334,85.33333333333334,92.66666666666666,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8271
18,96.66666666666667,92.66666666666666,95.33333333333334,94.66666666666667,95.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8323
19,79.33333333333333,92.0,90.66666666666666,96.0,92.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8297
20,96.0,92.66666666666666,96.66666666666667,92.0,87.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.832
21,98.0,95.33333333333334,94.66666666666667,94.0,84.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8341
22,94.66666666666667,94.0,94.66666666666667,95.33333333333334,95.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8325
23,92.66666666666666,84.66666666666667,96.0,88.66666666666667,94.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8361
24,94.66666666666667,88.66666666666667,98.0,95.33333333333334,94.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8338
25,88.66666666666667,86.66666666666667,94.66666666666667,92.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313
26,94.66666666666667,97.33333333333334,97.33333333333334,96.66666666666667,95.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8326
27,98.66666666666667,91.33333333333333,94.66666666666667,94.0,89.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8327
28,92.0,92.66666666666666,91.33333333333333,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8319
29,95.33333333333334,96.0,89.33333333333333,92.66666666666666,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8338
30,96.66666666666667,90.0,98.66666666666667,93.33333333333333,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8396
31,88.0,91.33333333333333,95.33333333333334,96.66666666666667,94.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8331
32,95.33333333333334,97.33333333333334,96.0,98.0,89.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8341
33,92.0,96.66666666666667,93.33333333333333,98.0,89.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8366
34,92.0,92.66666666666666,96.66666666666667,94.66666666666667,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8302
35,93.33333333333333,95.33333333333334,95.33333333333334,90.66666666666666,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8344
36,96.0,90.0,92.0,94.66666666666667,91.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8353
37,95.33333333333334,95.33333333333334,94.0,96.0,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8319
38,96.0,96.66666666666667,90.66666666666666,96.66666666666667,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395
39,96.0,94.0,95.33333333333334,96.0,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8401
40,98.0,94.66666666666667,96.66666666666667,92.66666666666666,98.0,50.0,50.0,50.0,50.0,50.0,50.0,0.833
41,91.33333333333333,98.66666666666667,98.0,95.33333333333334,95.33333333333334,50.0,50.0,50.0,50.0,50.0,50.0,0.8399
42,95.33333333333334,96.66666666666667,98.66666666666667,92.66666666666666,93.33333333333333,50.0,50.0,50.0,50.0,50.0,50.0,0.8384
43,98.66666666666667,97.33333333333334,95.33333333333334,94.66666666666667,99.33333333333333,50.0,50.0,50.0,50.0,50.0,50.0,0.8362
44,98.66666666666667,98.66666666666667,94.0,96.0,83.33333333333334,50.0,50.0,50.0,50.0,50.0,50.0,0.8431
45,98.0,98.0,96.0,91.33333333333333,90.0,50.0,50.0,50.0,50.0,50.0,50.0,0.8397
46,98.0,91.33333333333333,99.33333333333333,97.33333333333334,93.33333333333333,50.0,50.0,50.0,50.0,50.0,50.0,0.8328
47,96.0,96.66666666666667,98.66666666666667,95.33333333333334,96.0,50.0,50.0,50.0,50.0,50.0,50.0,0.8424
48,97.33333333333334,99.33333333333333,99.33333333333333,93.33333333333333,96.0,50.0,50.0,50.0,50.0,50.0,50.0,0.8395
49,95.33333333333334,95.33333333333334,96.66666666666667,96.0,96.66666666666667,50.0,50.0,50.0,50.0,50.0,50.0,0.8358
