,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc,client_round_duration_2,client_round_duration_0,client_round_duration_1,client_round_duration_4,client_round_duration_3,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,30.84,30.36,30.986666666666668,31.22666666666667,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349,0.0,15.141357183456421,15.10813283920288,14.81878662109375,14.957786560058594,15.289029598236084,0,0,0,0,0,0,0,0,0,0,0.3964226245880127,,,0
1,35.306666666666665,38.733333333333334,36.24,36.50666666666667,33.18666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561,0.0,15.083749294281006,15.261077880859375,15.161476373672485,15.307988166809082,15.137351512908936,0,0,0,0,0,0,0,0,0,0,0.27990174293518066,,,0
2,37.46666666666666,39.21333333333333,36.693333333333335,39.18666666666667,39.57333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989,0.0,15.102567195892334,15.336248397827148,15.308094263076782,15.081489324569702,15.067481279373169,0,0,0,0,0,0,0,0,0,0,0.39835476875305176,,,0
3,41.32,41.78666666666667,39.94666666666667,38.0,41.42666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4335,0.0,15.11277985572815,15.20266056060791,15.088729619979858,15.108315467834473,15.224480152130127,0,0,0,0,0,0,0,0,0,0,0.395449161529541,,,0
4,39.54666666666667,42.906666666666666,40.88,40.8,43.38666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4668,0.0,15.148608922958374,15.153820037841797,15.081401109695435,15.13193392753601,15.038395643234253,0,0,0,0,0,0,0,0,0,0,0.39851880073547363,,,0
5,50.44,50.586666666666666,41.21333333333334,50.73333333333333,43.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5222,0.0,14.994711637496948,15.028589725494385,15.131845474243164,15.14899754524231,15.228442430496216,0,0,0,0,0,0,0,0,0,0,0.39868664741516113,,,0
6,52.17333333333334,53.346666666666664,38.54666666666667,46.413333333333334,53.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5634,0.0,15.183852195739746,15.037428855895996,15.12208867073059,15.29726529121399,15.039674758911133,0,0,0,0,0,0,0,0,0,0,0.4015357494354248,,,0
7,58.986666666666665,58.919999999999995,53.46666666666666,59.54666666666667,53.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6055,0.0,15.343700647354126,15.197644472122192,15.177923679351807,15.194632768630981,15.155696630477905,0,0,0,0,0,0,0,0,0,0,0.40178513526916504,,,0
8,60.626666666666665,62.85333333333334,61.21333333333333,63.17333333333334,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529,0.0,14.90648102760315,15.098721981048584,14.974018812179565,14.843292474746704,14.748590230941772,0,0,0,0,0,0,0,0,0,0,0.39850282669067383,,,0
9,66.38666666666667,64.01333333333334,64.8,58.02666666666667,58.14666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6777,0.0,15.198576927185059,15.0247483253479,15.092678785324097,14.97517204284668,15.179256200790405,0,0,0,0,0,0,0,0,0,0,0.40291810035705566,,,0
10,64.84,57.45333333333333,60.266666666666666,65.70666666666666,58.18666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6797,0.0,15.168853282928467,15.129191637039185,15.209839820861816,15.14026665687561,15.272396802902222,0,0,0,0,0,0,0,0,0,0,0.4025764465332031,,,0
11,65.18666666666667,51.306666666666665,57.946666666666665,64.01333333333334,65.50666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815,0.0,15.409979581832886,15.211799144744873,15.475204944610596,15.454871654510498,15.294380187988281,0,0,0,0,0,0,0,0,0,0,0.4033803939819336,,,0
12,65.89333333333333,62.88,68.53333333333333,64.44,66.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135,0.0,15.382829189300537,15.283087968826294,15.221053838729858,15.625450611114502,15.499870777130127,0,0,0,0,0,0,0,0,0,0,0.400803804397583,,,0
13,68.53333333333333,67.26666666666667,64.82666666666667,69.10666666666667,68.85333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716,0.0,15.435352802276611,15.373507976531982,15.132749080657959,15.003480672836304,15.220052719116211,0,0,0,0,0,0,0,0,0,0,0.3969404697418213,,,0
14,65.78666666666668,59.053333333333335,70.05333333333333,68.57333333333332,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7232,0.0,15.099720001220703,15.34676718711853,15.2387855052948,15.293229103088379,15.142882585525513,0,0,0,0,0,0,0,0,0,0,0.40133166313171387,,,0
