,client_accuracy_3,client_accuracy_0,client_accuracy_4,client_accuracy_1,client_accuracy_2,client_attack_3,client_attack_0,client_attack_4,client_attack_1,client_attack_2,server_attack,server_accuracy
0,11.864406779661017,5.084745762711865,6.214689265536723,2.2598870056497176,7.344632768361582,0.0,0.0,0.0,0.0,0.0,0.0,0.090283091048202
1,7.909604519774012,14.689265536723164,17.51412429378531,15.254237288135593,6.779661016949152,0.0,0.0,0.0,0.0,0.0,0.0,0.060443764345830146
2,23.728813559322035,20.33898305084746,23.728813559322035,23.728813559322035,30.508474576271187,0.0,0.0,0.0,0.0,0.0,0.0,0.2603927569497577
3,37.28813559322034,32.20338983050847,40.11299435028249,37.85310734463277,39.548022598870055,0.0,0.0,0.0,0.0,0.0,0.0,0.3794950267788829
4,40.11299435028249,38.983050847457626,45.76271186440678,45.19774011299435,48.58757062146893,0.0,0.0,0.0,0.0,0.0,0.0,0.43789849528181585
5,47.45762711864407,54.23728813559322,59.887005649717516,50.847457627118644,54.23728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.5156847742922723
6,57.06214689265536,61.5819209039548,61.016949152542374,54.80225988700565,58.75706214689266,0.0,0.0,0.0,0.0,0.0,0.0,0.6174445294567712
7,61.016949152542374,74.01129943502825,72.31638418079096,59.32203389830508,64.40677966101694,0.0,0.0,0.0,0.0,0.0,0.0,0.6763580719204285
8,67.2316384180791,79.09604519774011,71.1864406779661,66.66666666666666,79.66101694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.7577148686559552
9,79.09604519774011,78.53107344632768,81.92090395480226,72.88135593220339,82.48587570621469,0.0,0.0,0.0,0.0,0.0,0.0,0.7954603417495537
10,81.35593220338984,83.05084745762711,85.31073446327684,77.96610169491525,87.00564971751412,0.0,0.0,0.0,0.0,0.0,0.0,0.8173935220606988
11,72.31638418079096,87.57062146892656,85.87570621468926,71.1864406779661,81.92090395480226,0.0,0.0,0.0,0.0,0.0,0.0,0.8115276715123693
12,88.70056497175142,93.78531073446328,85.87570621468926,87.00564971751412,92.09039548022598,0.0,0.0,0.0,0.0,0.0,0.0,0.8655955113491456
13,88.70056497175142,92.09039548022598,92.09039548022598,84.7457627118644,93.22033898305084,0.0,0.0,0.0,0.0,0.0,0.0,0.8701861769956644
14,89.26553672316385,87.57062146892656,83.05084745762711,85.31073446327684,91.52542372881356,0.0,0.0,0.0,0.0,0.0,0.0,0.8706962509563887
15,93.22033898305084,90.96045197740112,93.78531073446328,93.22033898305084,94.35028248587571,0.0,0.0,0.0,0.0,0.0,0.0,0.891354246365723
16,92.65536723163842,93.22033898305084,94.91525423728814,87.00564971751412,95.48022598870057,0.0,0.0,0.0,0.0,0.0,0.0,0.8972200969140526
17,95.48022598870057,96.61016949152543,90.3954802259887,87.57062146892656,97.17514124293785,0.0,0.0,0.0,0.0,0.0,0.0,0.9043611323641928
