,client_accuracy_3,client_accuracy_0,client_accuracy_4,client_accuracy_1,client_accuracy_2,client_attack_3,client_attack_0,client_attack_4,client_attack_1,client_attack_2,server_attack,server_accuracy
0,19.774011299435028,15.254237288135593,19.2090395480226,19.2090395480226,19.2090395480226,0.0,0.0,0.0,0.0,0.0,0.0,0.06452435603162458
1,34.463276836158194,37.85310734463277,38.983050847457626,36.72316384180791,39.548022598870055,0.0,0.0,0.0,0.0,0.0,0.0,0.2537617954603418
2,45.19774011299435,50.847457627118644,46.89265536723164,40.67796610169492,53.10734463276836,0.0,0.0,0.0,0.0,0.0,0.0,0.44809997449630196
3,54.80225988700565,55.367231638418076,60.451977401129945,57.06214689265536,58.75706214689266,0.0,0.0,0.0,0.0,0.0,0.0,0.5521550624840602
4,69.49152542372882,70.05649717514125,70.05649717514125,68.92655367231639,75.14124293785311,0.0,0.0,0.0,0.0,0.0,0.0,0.7021168069370058
5,83.61581920903954,80.22598870056498,81.92090395480226,81.92090395480226,80.7909604519774,0.0,0.0,0.0,0.0,0.0,0.0,0.7875541953583269
6,88.13559322033898,88.70056497175142,87.00564971751412,87.00564971751412,90.96045197740112,0.0,0.0,0.0,0.0,0.0,0.0,0.8332058148431523
7,93.22033898305084,89.83050847457628,88.70056497175142,90.3954802259887,94.35028248587571,0.0,0.0,0.0,0.0,0.0,0.0,0.8543738842132109
8,94.91525423728814,91.52542372881356,92.09039548022598,90.96045197740112,93.78531073446328,0.0,0.0,0.0,0.0,0.0,0.0,0.8709512879367508
9,94.35028248587571,96.61016949152543,94.91525423728814,90.96045197740112,96.61016949152543,0.0,0.0,0.0,0.0,0.0,0.0,0.8826829890334098
10,94.91525423728814,93.78531073446328,94.35028248587571,90.96045197740112,95.48022598870057,0.0,0.0,0.0,0.0,0.0,0.0,0.8867635807192042
11,93.22033898305084,96.045197740113,96.61016949152543,92.09039548022598,95.48022598870057,0.0,0.0,0.0,0.0,0.0,0.0,0.8931395052282581
12,96.61016949152543,96.61016949152543,93.78531073446328,93.22033898305084,97.74011299435028,0.0,0.0,0.0,0.0,0.0,0.0,0.8964549859729661
13,97.74011299435028,97.74011299435028,95.48022598870057,92.65536723163842,97.17514124293785,0.0,0.0,0.0,0.0,0.0,0.0,0.8987503187962255
14,98.87005649717514,94.91525423728814,94.91525423728814,92.65536723163842,97.74011299435028,0.0,0.0,0.0,0.0,0.0,0.0,0.9007906146391227
15,97.74011299435028,94.91525423728814,93.78531073446328,92.09039548022598,96.045197740113,0.0,0.0,0.0,0.0,0.0,0.0,0.9010456516194848
16,99.43502824858757,95.48022598870057,96.045197740113,92.65536723163842,97.74011299435028,0.0,0.0,0.0,0.0,0.0,0.0,0.9028309104820199
17,94.91525423728814,96.61016949152543,96.61016949152543,93.78531073446328,95.48022598870057,0.0,0.0,0.0,0.0,0.0,0.0,0.903085947462382
18,99.43502824858757,96.045197740113,96.61016949152543,93.78531073446328,98.30508474576271,0.0,0.0,0.0,0.0,0.0,0.0,0.9058913542463657
19,93.78531073446328,96.045197740113,94.35028248587571,95.48022598870057,98.30508474576271,0.0,0.0,0.0,0.0,0.0,0.0,0.9069115021678144
20,97.17514124293785,97.74011299435028,95.48022598870057,94.91525423728814,98.87005649717514,0.0,0.0,0.0,0.0,0.0,0.0,0.90640142820709
21,97.17514124293785,94.91525423728814,94.91525423728814,90.3954802259887,97.74011299435028,0.0,0.0,0.0,0.0,0.0,0.0,0.9058913542463657
22,97.74011299435028,97.17514124293785,96.045197740113,96.61016949152543,98.30508474576271,0.0,0.0,0.0,0.0,0.0,0.0,0.9081866870696251
23,98.87005649717514,94.91525423728814,94.91525423728814,95.48022598870057,98.30508474576271,0.0,0.0,0.0,0.0,0.0,0.0,0.9092068349910737
