,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc,client_round_duration_2,client_round_duration_0,client_round_duration_1,client_round_duration_4,client_round_duration_3,client_data_parameters_memory_usage_2,client_data_parameters_memory_usage_0,client_data_parameters_memory_usage_1,client_data_parameters_memory_usage_4,client_data_parameters_memory_usage_3,client_model_parameters_memory_usage_2,client_model_parameters_memory_usage_0,client_model_parameters_memory_usage_1,client_model_parameters_memory_usage_4,client_model_parameters_memory_usage_3,client_training_memory_usage_2,client_training_memory_usage_0,client_training_memory_usage_1,client_training_memory_usage_4,client_training_memory_usage_3,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,32.78666666666666,28.89333333333333,32.626666666666665,33.72,27.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395,0.0,15.363377094268799,15.44869351387024,15.37273359298706,15.561991214752197,15.68768835067749,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.5114023685455322,35.4444580078125,177.2222900390625,0
1,30.186666666666667,36.053333333333335,30.759999999999998,29.48,33.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395,0.0,15.44675350189209,15.61284327507019,15.70005989074707,15.45605731010437,15.643464088439941,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.4101119041442871,35.4444580078125,177.2222900390625,0
2,36.68,27.92,40.33333333333333,40.08,30.186666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395,0.0,15.558582067489624,15.284182071685791,15.170094966888428,15.567824363708496,15.323468446731567,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.39941930770874023,35.4444580078125,177.2222900390625,0
3,42.38666666666667,30.42666666666667,34.06666666666667,40.12,42.77333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395,0.0,15.735920429229736,15.378740310668945,15.828783512115479,15.367066621780396,15.560246706008911,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.4029829502105713,35.4444580078125,177.2222900390625,0
4,40.52,42.946666666666665,42.986666666666665,30.320000000000004,42.78666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395,0.0,15.518004655838013,15.521744728088379,15.423643112182617,15.409329891204834,15.472286462783813,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.3962998390197754,35.4444580078125,177.2222900390625,0
5,43.6,30.373333333333335,44.946666666666665,46.56,47.06666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395,0.0,15.070006608963013,15.453366994857788,15.02396297454834,15.258252143859863,15.289665699005127,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.4040067195892334,35.4444580078125,177.2222900390625,0
6,30.533333333333335,51.6,44.70666666666666,47.49333333333333,41.78666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395,0.0,15.390623331069946,15.415776491165161,15.3069748878479,15.33868145942688,15.349494218826294,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.33924007415771484,35.4444580078125,177.2222900390625,0
7,38.32,55.97333333333333,30.28,47.333333333333336,54.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,15.211058616638184,15.376805067062378,15.517659187316895,15.628192901611328,15.471363544464111,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.405411958694458,35.4444580078125,177.2222900390625,0
8,55.16,30.586666666666666,51.28,50.72,55.69333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,15.567113161087036,15.434659719467163,15.361055374145508,15.2957923412323,15.481198787689209,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.2726173400878906,35.4444580078125,177.2222900390625,0
9,63.46666666666667,30.706666666666667,53.6,60.199999999999996,51.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,15.404094219207764,15.362555980682373,15.341083526611328,15.443145275115967,15.509036302566528,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.4089064598083496,35.4444580078125,177.2222900390625,0
10,57.30666666666666,65.64,59.373333333333335,30.4,60.81333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,15.57532262802124,15.663506507873535,15.603266477584839,15.311835765838623,15.619742155075073,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.40166187286376953,35.4444580078125,177.2222900390625,0
11,66.62666666666667,30.453333333333333,62.17333333333334,62.906666666666666,62.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,15.816028594970703,15.647120714187622,15.43312120437622,15.66327452659607,15.536289691925049,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.4027888774871826,35.4444580078125,177.2222900390625,0
12,64.46666666666667,30.36,65.37333333333333,65.05333333333333,67.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,15.478389978408813,15.34400486946106,15.543427228927612,15.420121669769287,15.500515460968018,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.4027128219604492,35.4444580078125,177.2222900390625,0
13,66.13333333333333,67.12,30.44,66.0,62.346666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,15.56210994720459,15.445319890975952,15.580254316329956,15.4039888381958,15.497161149978638,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.40270161628723145,35.4444580078125,177.2222900390625,0
14,67.94666666666667,62.026666666666664,63.946666666666665,66.0,30.240000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,15.418596506118774,15.245564699172974,15.609270095825195,15.477309226989746,15.451020956039429,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.39960360527038574,35.4444580078125,177.2222900390625,0
15,68.88,30.8,69.37333333333333,64.89333333333333,66.49333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141,0.0,15.352928876876831,15.268447399139404,15.330474138259888,15.19477105140686,15.365944623947144,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,35.4444580078125,3800.0625,3800.0625,3800.0625,3800.0625,3800.0625,0,0,0,0,0,0,0,0,0,0,0.29460668563842773,35.4444580078125,177.2222900390625,0
