,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_loss_2,client_loss_0,client_loss_1,client_loss_4,client_loss_3,client_accuracy_per_epoch2,client_accuracy_per_epoch0,client_accuracy_per_epoch1,client_accuracy_per_epoch4,client_accuracy_per_epoch3,client_loss_per_epoch2,client_loss_per_epoch0,client_loss_per_epoch1,client_loss_per_epoch4,client_loss_per_epoch3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc,client_round_duration_2,client_round_duration_0,client_round_duration_1,client_round_duration_4,client_round_duration_3,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,34.48,34.13333333333333,35.839999999999996,36.08,35.49333333333333,2.56058783531189,2.6146096324920656,2.6465908479690556,2.6618030977249147,2.6151021003723147,"[24.666666666666668, 40.666666666666664, 41.333333333333336, 37.333333333333336, 34.48]","[18.666666666666668, 28.666666666666668, 30.0, 22.666666666666664, 34.13333333333333]","[28.666666666666668, 30.0, 30.666666666666664, 32.666666666666664, 35.839999999999996]","[28.000000000000004, 30.666666666666664, 30.0, 35.333333333333336, 36.08]","[21.333333333333336, 33.33333333333333, 36.0, 38.0, 35.49333333333333]","[4.107921171188354, 2.6861153125762938, 2.166707420349121, 1.9830537557601928, 1.8591415166854859]","[4.147216176986694, 2.7450148105621337, 2.2316179275512695, 2.02706515789032, 1.9221340894699097]","[4.175108623504639, 2.788021278381348, 2.258201026916504, 2.055552768707275, 1.9560705423355103]","[4.178626251220703, 2.809398365020752, 2.279308032989502, 2.078371214866638, 1.9633116245269775]","[4.148425722122193, 2.7487287521362305, 2.2348388671875, 2.0270480155944823, 1.916469144821167]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.0,14.26215648651123,14.829897165298462,14.44945502281189,14.6727876663208,14.5865318775177,0,0,0,0,0,0,0,0,0,0,0.04958486557006836,,,0
1,41.093333333333334,42.02666666666667,42.21333333333334,41.85333333333333,42.21333333333334,1.6596580648422243,1.6784660530090332,1.7079701328277586,1.7243787956237793,1.667148427963257,"[34.0, 44.666666666666664, 44.666666666666664, 41.333333333333336, 41.093333333333334]","[35.333333333333336, 44.0, 43.333333333333336, 39.33333333333333, 42.02666666666667]","[33.33333333333333, 42.0, 44.666666666666664, 42.66666666666667, 42.21333333333334]","[38.666666666666664, 40.0, 34.0, 38.0, 41.85333333333333]","[42.0, 46.0, 43.333333333333336, 45.33333333333333, 42.21333333333334]","[1.8434906005859375, 1.6955840110778808, 1.6203848838806152, 1.5891850233078002, 1.5496458053588866]","[1.859278631210327, 1.712994122505188, 1.6532632112503052, 1.600661849975586, 1.5661324501037597]","[1.9023542881011963, 1.7289328575134277, 1.6747553586959838, 1.6357825994491577, 1.5980255603790283]","[1.9160058736801147, 1.7574530839920044, 1.6953210353851318, 1.6539090156555176, 1.5992049694061279]","[1.8440748453140259, 1.7074348688125611, 1.6366490364074706, 1.5819871187210084, 1.5655962705612183]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4517,0.0,14.813977003097534,14.383841514587402,14.795000553131104,14.330025911331177,14.627486944198608,0,0,0,0,0,0,0,0,0,0,0.05985379219055176,,,0
2,41.52,45.16,44.093333333333334,44.06666666666666,39.626666666666665,1.514065160751343,1.5464769220352172,1.5709500074386598,1.5805648374557495,1.5441272401809694,"[34.66666666666667, 33.33333333333333, 44.666666666666664, 44.666666666666664, 41.52]","[33.33333333333333, 42.66666666666667, 41.333333333333336, 44.666666666666664, 45.16]","[41.333333333333336, 56.00000000000001, 54.0, 52.666666666666664, 44.093333333333334]","[43.333333333333336, 38.666666666666664, 44.666666666666664, 43.333333333333336, 44.06666666666666]","[42.66666666666667, 50.0, 47.333333333333336, 52.666666666666664, 39.626666666666665]","[1.645960545539856, 1.550725269317627, 1.4951398134231568, 1.4490264892578124, 1.4294736862182618]","[1.6859012365341186, 1.5718279600143432, 1.5219248294830323, 1.4865402936935426, 1.4661902904510498]","[1.7260191917419434, 1.5952110052108766, 1.5415337562561036, 1.5108530282974244, 1.4811330556869506]","[1.732359528541565, 1.6049002408981323, 1.545954418182373, 1.5167977571487428, 1.5028122425079347]","[1.6740322828292846, 1.5635850191116334, 1.5249532461166382, 1.4993848562240601, 1.45868079662323]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736,0.0,14.378280639648438,14.767905950546265,14.52886152267456,14.457165479660034,14.816428422927856,0,0,0,0,0,0,0,0,0,0,0.050952911376953125,,,0
3,46.44,46.34666666666667,46.50666666666667,46.25333333333334,46.46666666666667,1.4556899404525758,1.5120218133926393,1.4725687742233275,1.5184518718719482,1.4585199785232543,"[36.0, 47.333333333333336, 52.0, 49.333333333333336, 46.44]","[48.0, 50.0, 47.333333333333336, 51.33333333333333, 46.34666666666667]","[46.0, 40.0, 48.0, 47.333333333333336, 46.50666666666667]","[45.33333333333333, 45.33333333333333, 48.66666666666667, 45.33333333333333, 46.25333333333334]","[46.0, 43.333333333333336, 42.66666666666667, 41.333333333333336, 46.46666666666667]","[1.5801775217056275, 1.4819430589675904, 1.427208161354065, 1.4069022178649901, 1.3822187423706054]","[1.6464349985122682, 1.5366268157958984, 1.4854449510574341, 1.4612567901611329, 1.4303455114364625]","[1.603654956817627, 1.4760865449905396, 1.4621114015579224, 1.4287060737609862, 1.392284893989563]","[1.668745493888855, 1.532745599746704, 1.4828760623931885, 1.463906192779541, 1.4439860105514526]","[1.5851333856582641, 1.4852778911590576, 1.42690052986145, 1.4215635538101197, 1.3737245321273803]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002,0.0,14.397419452667236,14.568888187408447,14.362072944641113,14.377368688583374,14.411316394805908,0,0,0,0,0,0,0,0,0,0,0.04881167411804199,,,0
4,47.693333333333335,47.599999999999994,47.54666666666667,47.986666666666665,47.266666666666666,1.385542325973511,1.3879843187332155,1.4360023880004882,1.4681986331939698,1.3910138273239139,"[54.666666666666664, 54.666666666666664, 55.333333333333336, 55.333333333333336, 47.693333333333335]","[46.666666666666664, 46.666666666666664, 50.0, 45.33333333333333, 47.599999999999994]","[52.666666666666664, 54.666666666666664, 48.66666666666667, 60.66666666666667, 47.54666666666667]","[40.666666666666664, 41.333333333333336, 39.33333333333333, 39.33333333333333, 47.986666666666665]","[60.0, 59.333333333333336, 50.66666666666667, 54.666666666666664, 47.266666666666666]","[1.5344174385070801, 1.3994606018066407, 1.3491358995437621, 1.3294007301330566, 1.3152969598770141]","[1.5365131616592407, 1.3980566263198853, 1.3714673042297363, 1.3293678283691406, 1.3045166730880737]","[1.5751044273376464, 1.437378740310669, 1.4190487146377564, 1.384719729423523, 1.3637603282928468]","[1.5992892742156983, 1.499333882331848, 1.4294581174850465, 1.4172106981277466, 1.3957011938095092]","[1.526663112640381, 1.4064374923706056, 1.362351894378662, 1.3422371864318847, 1.3173794507980348]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519,0.0,14.210981369018555,14.298155784606934,14.260424613952637,14.339768171310425,14.225607872009277,0,0,0,0,0,0,0,0,0,0,0.050217390060424805,,,0
5,49.53333333333333,50.25333333333334,49.559999999999995,51.04,50.38666666666667,1.3061741399765014,1.2972799968719484,1.3447656726837158,1.4158210277557373,1.3439292907714844,"[46.666666666666664, 48.0, 44.0, 49.333333333333336, 49.53333333333333]","[38.0, 45.33333333333333, 42.66666666666667, 48.66666666666667, 50.25333333333334]","[48.0, 53.333333333333336, 50.0, 51.33333333333333, 49.559999999999995]","[44.0, 52.0, 57.99999999999999, 54.666666666666664, 51.04]","[48.0, 48.0, 57.333333333333336, 52.0, 50.38666666666667]","[1.451460838317871, 1.3245010375976562, 1.2852298021316528, 1.253787922859192, 1.2158910989761353]","[1.4322428464889527, 1.32551109790802, 1.2725682497024535, 1.248206877708435, 1.2078709125518798]","[1.4949289798736571, 1.3654276847839355, 1.3267505407333373, 1.2853660583496094, 1.2513550996780396]","[1.568068790435791, 1.4135653495788574, 1.4046812057495117, 1.3696404457092286, 1.3231493473052978]","[1.4830080032348634, 1.3631879806518554, 1.3279687643051148, 1.2933606147766112, 1.252121090888977]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389,0.0,14.224056482315063,14.433154821395874,14.133409976959229,14.24338674545288,14.48866891860962,0,0,0,0,0,0,0,0,0,0,0.04836153984069824,,,0
6,50.946666666666665,52.98666666666667,51.33333333333333,52.74666666666666,49.78666666666667,1.241018967628479,1.2692602586746216,1.3245699739456176,1.3518786144256592,1.265101113319397,"[40.666666666666664, 50.66666666666667, 48.0, 52.666666666666664, 50.946666666666665]","[51.33333333333333, 51.33333333333333, 53.333333333333336, 53.333333333333336, 52.98666666666667]","[54.0, 54.666666666666664, 60.66666666666667, 56.666666666666664, 51.33333333333333]","[58.666666666666664, 52.0, 56.666666666666664, 55.333333333333336, 52.74666666666666]","[45.33333333333333, 50.0, 50.0, 47.333333333333336, 49.78666666666667]","[1.3866259098052978, 1.2590077877044679, 1.219365644454956, 1.173472261428833, 1.1666232347488403]","[1.4320831775665284, 1.2836145401000976, 1.2539300680160523, 1.1988457679748534, 1.177827739715576]","[1.4820264339447022, 1.3517703533172607, 1.2972971677780152, 1.2630723237991333, 1.228683590888977]","[1.5394044160842895, 1.3605938673019409, 1.3103851318359374, 1.282711434364319, 1.2662982225418091]","[1.4189053058624268, 1.2900073051452636, 1.2399171590805054, 1.203607988357544, 1.1730678081512451]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5554,0.0,14.415368795394897,14.247359037399292,14.430574417114258,14.210869312286377,14.259769916534424,0,0,0,0,0,0,0,0,0,0,0.05255532264709473,,,0
7,51.800000000000004,56.14666666666667,55.14666666666667,54.413333333333334,53.74666666666666,1.2299563503265383,1.2116100120544435,1.2480594778060914,1.3075432920455934,1.231610827445984,"[57.333333333333336, 55.333333333333336, 57.333333333333336, 64.66666666666666, 51.800000000000004]","[56.666666666666664, 61.33333333333333, 60.66666666666667, 60.66666666666667, 56.14666666666667]","[53.333333333333336, 53.333333333333336, 54.666666666666664, 55.333333333333336, 55.14666666666667]","[54.0, 57.333333333333336, 62.0, 63.33333333333333, 54.413333333333334]","[60.0, 57.333333333333336, 60.66666666666667, 61.33333333333333, 53.74666666666666]","[1.3748556137084962, 1.2569300413131714, 1.206124472618103, 1.163881492614746, 1.1479901313781737]","[1.3666552543640136, 1.2618250608444215, 1.1746447801589965, 1.1487237691879273, 1.1062011957168578]","[1.425979733467102, 1.2571933031082154, 1.2027188777923583, 1.1952437162399292, 1.1591617584228515]","[1.4661572456359864, 1.3454713344573974, 1.2751630067825317, 1.2391643285751344, 1.2117605447769164]","[1.4008788824081422, 1.2512906789779663, 1.1906662940979005, 1.1626286029815673, 1.1525896787643433]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5746,0.0,14.225050210952759,14.199892282485962,14.347135782241821,14.247457265853882,14.191869497299194,0,0,0,0,0,0,0,0,0,0,0.04908037185668945,,,0
8,53.74666666666666,55.36,56.54666666666667,53.85333333333333,55.84,1.1874526834487917,1.1540560960769652,1.2020256519317627,1.2174678516387938,1.1867145442962648,"[52.0, 51.33333333333333, 59.333333333333336, 57.333333333333336, 53.74666666666666]","[63.33333333333333, 58.666666666666664, 66.0, 59.333333333333336, 55.36]","[54.666666666666664, 60.0, 57.99999999999999, 59.333333333333336, 56.54666666666667]","[57.333333333333336, 59.333333333333336, 53.333333333333336, 54.666666666666664, 53.85333333333333]","[56.00000000000001, 50.0, 57.99999999999999, 61.33333333333333, 55.84]","[1.3535529375076294, 1.1934131145477296, 1.1638636589050293, 1.1193074941635133, 1.1071262121200562]","[1.3329501390457152, 1.1726140022277831, 1.1184410333633423, 1.0799704790115356, 1.06630482673645]","[1.388741707801819, 1.2170418977737427, 1.151291561126709, 1.1438523769378661, 1.1092007160186768]","[1.373569393157959, 1.243168020248413, 1.1719631910324098, 1.1542896509170533, 1.1443490028381347]","[1.354031538963318, 1.205291986465454, 1.161480450630188, 1.1108836650848388, 1.1018850803375244]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5863,0.0,14.206789016723633,14.23391842842102,14.559310913085938,14.24680757522583,14.384549856185913,0,0,0,0,0,0,0,0,0,0,0.05160331726074219,,,0
9,53.12,57.41333333333334,57.50666666666666,56.506666666666675,57.333333333333336,1.1447872638702392,1.0792698645591738,1.1361315059661865,1.182737832069397,1.1140846014022827,"[58.666666666666664, 61.33333333333333, 62.66666666666667, 60.0, 53.12]","[55.333333333333336, 60.66666666666667, 57.333333333333336, 59.333333333333336, 57.41333333333334]","[37.333333333333336, 58.666666666666664, 60.66666666666667, 57.333333333333336, 57.50666666666666]","[50.66666666666667, 64.66666666666666, 58.666666666666664, 60.0, 56.506666666666675]","[63.33333333333333, 61.33333333333333, 62.0, 59.333333333333336, 57.333333333333336]","[1.3034730911254884, 1.1669508457183837, 1.1039015769958496, 1.09046413898468, 1.0591466665267943]","[1.2333147048950195, 1.1039707660675049, 1.03097106218338, 1.029193067550659, 0.9988997220993042]","[1.2887766122817994, 1.1613937139511108, 1.1038419246673583, 1.0720470666885376, 1.0545982122421265]","[1.3536987543106078, 1.1984343528747559, 1.1481548309326173, 1.137933874130249, 1.0754673480987549]","[1.2874662637710572, 1.1351249933242797, 1.0756264805793763, 1.0600921750068664, 1.012113094329834]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5968,0.0,14.42355728149414,14.40610408782959,14.48372507095337,14.476831436157227,14.629493236541748,0,0,0,0,0,0,0,0,0,0,0.05190324783325195,,,0
