,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_accuracy_per_epoch2,client_accuracy_per_epoch0,client_accuracy_per_epoch1,client_accuracy_per_epoch4,client_accuracy_per_epoch3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc,client_round_duration_2,client_round_duration_0,client_round_duration_1,client_round_duration_4,client_round_duration_3,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,33.14666666666667,33.626666666666665,35.733333333333334,32.373333333333335,32.84,"[30.0, 36.0, 38.0, 37.333333333333336, 33.14666666666667]","[22.666666666666664, 34.0, 26.0, 27.333333333333332, 33.626666666666665]","[20.666666666666668, 29.333333333333332, 33.33333333333333, 38.0, 35.733333333333334]","[26.666666666666668, 32.0, 28.000000000000004, 32.0, 32.373333333333335]","[27.333333333333332, 28.000000000000004, 28.000000000000004, 26.666666666666668, 32.84]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.0,18.81914710998535,16.959458827972412,16.97586226463318,17.525242567062378,17.03018569946289,0,0,0,0,0,0,0,0,0,0,0.044130563735961914,,,0
1,42.65333333333333,43.53333333333333,43.6,42.52,42.733333333333334,"[29.333333333333332, 40.0, 36.666666666666664, 39.33333333333333, 42.65333333333333]","[40.666666666666664, 42.0, 42.66666666666667, 46.0, 43.53333333333333]","[32.666666666666664, 36.0, 42.0, 38.666666666666664, 43.6]","[26.666666666666668, 35.333333333333336, 40.0, 44.666666666666664, 42.52]","[36.0, 38.0, 42.0, 40.666666666666664, 42.733333333333334]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4495,0.0,16.814824104309082,16.96001958847046,17.36578106880188,17.4724223613739,16.710121154785156,0,0,0,0,0,0,0,0,0,0,0.0426030158996582,,,0
2,45.653333333333336,45.64,45.800000000000004,45.21333333333333,44.266666666666666,"[42.0, 44.0, 40.0, 42.0, 45.653333333333336]","[46.666666666666664, 38.666666666666664, 36.666666666666664, 44.666666666666664, 45.64]","[46.0, 42.66666666666667, 41.333333333333336, 42.0, 45.800000000000004]","[48.66666666666667, 54.0, 51.33333333333333, 54.666666666666664, 45.21333333333333]","[39.33333333333333, 38.0, 40.666666666666664, 44.0, 44.266666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712,0.0,17.6045081615448,17.246706247329712,16.703457832336426,17.187124252319336,17.424180030822754,0,0,0,0,0,0,0,0,0,0,0.04845571517944336,,,0
3,45.17333333333333,48.120000000000005,47.82666666666667,45.13333333333333,42.08,"[43.333333333333336, 41.333333333333336, 43.333333333333336, 45.33333333333333, 45.17333333333333]","[54.0, 50.0, 50.0, 50.66666666666667, 48.120000000000005]","[42.66666666666667, 47.333333333333336, 46.666666666666664, 47.333333333333336, 47.82666666666667]","[45.33333333333333, 44.0, 48.0, 46.0, 45.13333333333333]","[47.333333333333336, 45.33333333333333, 53.333333333333336, 48.0, 42.08]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4819,0.0,17.12508225440979,17.09734082221985,16.7529513835907,17.071722507476807,17.555009126663208,0,0,0,0,0,0,0,0,0,0,0.04334712028503418,,,0
4,49.93333333333334,50.78666666666667,48.16,45.16,50.70666666666666,"[43.333333333333336, 47.333333333333336, 50.0, 54.666666666666664, 49.93333333333334]","[40.0, 50.0, 42.66666666666667, 50.66666666666667, 50.78666666666667]","[42.66666666666667, 56.00000000000001, 49.333333333333336, 50.0, 48.16]","[52.666666666666664, 49.333333333333336, 52.666666666666664, 45.33333333333333, 45.16]","[48.0, 46.666666666666664, 50.0, 48.66666666666667, 50.70666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228,0.0,16.845096111297607,17.087419271469116,16.779856204986572,16.90052318572998,16.939096450805664,0,0,0,0,0,0,0,0,0,0,0.045630693435668945,,,0
5,45.28,52.78666666666667,51.66666666666667,51.54666666666666,50.96000000000001,"[47.333333333333336, 52.0, 50.0, 42.0, 45.28]","[41.333333333333336, 43.333333333333336, 42.0, 44.0, 52.78666666666667]","[54.0, 52.0, 56.00000000000001, 57.333333333333336, 51.66666666666667]","[47.333333333333336, 52.0, 46.666666666666664, 48.0, 51.54666666666666]","[54.0, 53.333333333333336, 54.0, 56.666666666666664, 50.96000000000001]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339,0.0,17.646106719970703,17.414504766464233,17.050577402114868,17.43882703781128,17.377004384994507,0,0,0,0,0,0,0,0,0,0,0.04455161094665527,,,0
6,51.38666666666667,54.800000000000004,53.61333333333334,55.04,53.0,"[52.0, 46.0, 52.0, 54.0, 51.38666666666667]","[52.0, 44.0, 56.666666666666664, 48.66666666666667, 54.800000000000004]","[45.33333333333333, 50.66666666666667, 51.33333333333333, 60.0, 53.61333333333334]","[56.00000000000001, 50.66666666666667, 56.00000000000001, 52.666666666666664, 55.04]","[50.66666666666667, 57.99999999999999, 57.333333333333336, 54.666666666666664, 53.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5572,0.0,17.400408506393433,16.910303592681885,16.806117057800293,17.292040824890137,17.255208253860474,0,0,0,0,0,0,0,0,0,0,0.04439663887023926,,,0
7,55.053333333333335,56.266666666666666,51.26666666666667,51.35999999999999,51.74666666666666,"[50.66666666666667, 54.0, 51.33333333333333, 56.666666666666664, 55.053333333333335]","[36.666666666666664, 57.99999999999999, 60.66666666666667, 59.333333333333336, 56.266666666666666]","[52.666666666666664, 47.333333333333336, 50.66666666666667, 60.0, 51.26666666666667]","[53.333333333333336, 59.333333333333336, 60.66666666666667, 65.33333333333333, 51.35999999999999]","[48.0, 52.0, 50.66666666666667, 54.666666666666664, 51.74666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5737,0.0,16.763103246688843,16.763089895248413,16.640061616897583,17.085278034210205,16.8972008228302,0,0,0,0,0,0,0,0,0,0,0.046385765075683594,,,0
8,57.76,57.52,47.266666666666666,56.74666666666667,57.586666666666666,"[42.0, 47.333333333333336, 57.333333333333336, 58.666666666666664, 57.76]","[64.0, 62.0, 56.666666666666664, 68.0, 57.52]","[51.33333333333333, 52.666666666666664, 52.666666666666664, 54.666666666666664, 47.266666666666666]","[60.66666666666667, 62.66666666666667, 62.66666666666667, 54.0, 56.74666666666667]","[52.0, 56.00000000000001, 52.0, 54.0, 57.586666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5848,0.0,16.89630937576294,16.934600830078125,17.18097186088562,16.77500891685486,16.780888319015503,0,0,0,0,0,0,0,0,0,0,0.04497504234313965,,,0
9,56.14666666666667,55.89333333333333,57.21333333333334,58.52,56.52,"[52.0, 56.666666666666664, 60.66666666666667, 58.666666666666664, 56.14666666666667]","[57.333333333333336, 47.333333333333336, 61.33333333333333, 62.0, 55.89333333333333]","[57.333333333333336, 62.0, 56.666666666666664, 52.666666666666664, 57.21333333333334]","[40.0, 62.66666666666667, 62.0, 55.333333333333336, 58.52]","[60.66666666666667, 64.0, 64.66666666666666, 63.33333333333333, 56.52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5996,0.0,17.36102867126465,16.76556158065796,16.88127827644348,16.894266843795776,16.850523233413696,0,0,0,0,0,0,0,0,0,0,0.04402637481689453,,,0
10,56.25333333333333,58.653333333333336,59.61333333333333,58.46666666666667,58.34666666666667,"[47.333333333333336, 56.666666666666664, 60.66666666666667, 60.0, 56.25333333333333]","[46.666666666666664, 57.333333333333336, 63.33333333333333, 47.333333333333336, 58.653333333333336]","[52.0, 59.333333333333336, 53.333333333333336, 55.333333333333336, 59.61333333333333]","[58.666666666666664, 68.0, 67.33333333333333, 66.66666666666666, 58.46666666666667]","[54.666666666666664, 60.66666666666667, 59.333333333333336, 56.666666666666664, 58.34666666666667]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083,0.0,17.227120637893677,16.587705850601196,17.217896223068237,17.26685929298401,17.18147587776184,0,0,0,0,0,0,0,0,0,0,0.046231985092163086,,,0
11,58.53333333333334,59.88,57.24,48.906666666666666,54.986666666666665,"[50.66666666666667, 58.666666666666664, 57.333333333333336, 60.0, 58.53333333333334]","[57.333333333333336, 35.333333333333336, 64.66666666666666, 66.0, 59.88]","[44.666666666666664, 62.0, 60.0, 55.333333333333336, 57.24]","[48.0, 59.333333333333336, 52.0, 55.333333333333336, 48.906666666666666]","[53.333333333333336, 50.66666666666667, 54.0, 51.33333333333333, 54.986666666666665]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5902,0.0,17.318395376205444,17.056066036224365,17.06001353263855,17.635523796081543,16.750736236572266,0,0,0,0,0,0,0,0,0,0,0.04285430908203125,,,0
12,61.626666666666665,59.21333333333333,59.25333333333334,61.21333333333333,56.599999999999994,"[61.33333333333333, 59.333333333333336, 60.0, 64.66666666666666, 61.626666666666665]","[63.33333333333333, 65.33333333333333, 72.66666666666667, 56.00000000000001, 59.21333333333333]","[60.66666666666667, 51.33333333333333, 49.333333333333336, 47.333333333333336, 59.25333333333334]","[57.99999999999999, 62.0, 57.333333333333336, 48.0, 61.21333333333333]","[54.0, 64.66666666666666, 62.66666666666667, 64.0, 56.599999999999994]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6204,0.0,17.44261074066162,17.01121687889099,16.834835290908813,17.273012399673462,17.18595266342163,0,0,0,0,0,0,0,0,0,0,0.04317903518676758,,,0
13,59.306666666666665,61.919999999999995,50.973333333333336,61.50666666666667,58.41333333333333,"[60.0, 61.33333333333333, 66.0, 64.0, 59.306666666666665]","[58.666666666666664, 61.33333333333333, 62.66666666666667, 61.33333333333333, 61.919999999999995]","[48.66666666666667, 62.66666666666667, 66.0, 64.66666666666666, 50.973333333333336]","[49.333333333333336, 60.66666666666667, 62.0, 51.33333333333333, 61.50666666666667]","[61.33333333333333, 63.33333333333333, 53.333333333333336, 62.0, 58.41333333333333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6304,0.0,17.087103605270386,17.200578212738037,17.140544891357422,17.16341471672058,16.82781219482422,0,0,0,0,0,0,0,0,0,0,0.04318094253540039,,,0
14,61.70666666666666,62.839999999999996,57.97333333333333,50.22666666666667,60.49333333333333,"[72.66666666666667, 68.0, 68.0, 54.666666666666664, 61.70666666666666]","[64.0, 62.66666666666667, 60.0, 59.333333333333336, 62.839999999999996]","[62.0, 50.0, 62.66666666666667, 63.33333333333333, 57.97333333333333]","[52.0, 53.333333333333336, 62.0, 61.33333333333333, 50.22666666666667]","[51.33333333333333, 66.0, 64.0, 64.66666666666666, 60.49333333333333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6262,0.0,17.6246120929718,17.556696891784668,16.967533349990845,16.988693237304688,17.35358166694641,0,0,0,0,0,0,0,0,0,0,0.043648719787597656,,,0
15,63.346666666666664,62.77333333333333,61.74666666666667,62.66666666666667,62.906666666666666,"[68.0, 60.0, 66.66666666666666, 60.0, 63.346666666666664]","[46.666666666666664, 61.33333333333333, 63.33333333333333, 64.66666666666666, 62.77333333333333]","[58.666666666666664, 46.0, 60.0, 50.66666666666667, 61.74666666666667]","[66.66666666666666, 70.66666666666667, 65.33333333333333, 66.0, 62.66666666666667]","[52.666666666666664, 55.333333333333336, 66.0, 64.0, 62.906666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6381,0.0,16.932072639465332,17.311053037643433,17.407923460006714,17.003856897354126,16.772711515426636,0,0,0,0,0,0,0,0,0,0,0.04599285125732422,,,0
16,63.093333333333334,60.42666666666666,58.919999999999995,57.68,60.84,"[62.0, 62.66666666666667, 61.33333333333333, 64.0, 63.093333333333334]","[56.666666666666664, 68.66666666666667, 70.0, 64.66666666666666, 60.42666666666666]","[62.66666666666667, 70.66666666666667, 59.333333333333336, 66.0, 58.919999999999995]","[52.666666666666664, 67.33333333333333, 69.33333333333334, 67.33333333333333, 57.68]","[68.0, 71.33333333333334, 71.33333333333334, 72.66666666666667, 60.84]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359,0.0,17.29504895210266,17.106848001480103,16.930025815963745,16.996107578277588,17.41283941268921,0,0,0,0,0,0,0,0,0,0,0.04393720626831055,,,0
17,61.01333333333333,62.0,60.199999999999996,57.4,60.08,"[61.33333333333333, 69.33333333333334, 64.0, 70.0, 61.01333333333333]","[64.0, 64.66666666666666, 69.33333333333334, 79.33333333333333, 62.0]","[66.66666666666666, 65.33333333333333, 70.0, 61.33333333333333, 60.199999999999996]","[64.0, 62.66666666666667, 64.66666666666666, 67.33333333333333, 57.4]","[67.33333333333333, 70.66666666666667, 76.0, 74.66666666666667, 60.08]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6459,0.0,17.294511318206787,17.260517835617065,17.070215940475464,16.994991779327393,16.849483013153076,0,0,0,0,0,0,0,0,0,0,0.04784512519836426,,,0
18,53.97333333333333,62.693333333333335,58.160000000000004,60.586666666666666,61.73333333333333,"[72.66666666666667, 62.66666666666667, 66.66666666666666, 73.33333333333333, 53.97333333333333]","[52.666666666666664, 72.0, 72.66666666666667, 75.33333333333333, 62.693333333333335]","[68.66666666666667, 64.0, 62.66666666666667, 65.33333333333333, 58.160000000000004]","[57.99999999999999, 60.0, 66.66666666666666, 60.0, 60.586666666666666]","[61.33333333333333, 60.66666666666667, 70.66666666666667, 70.66666666666667, 61.73333333333333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6429,0.0,17.342936754226685,17.449322938919067,17.021368980407715,17.41985321044922,16.311551332473755,0,0,0,0,0,0,0,0,0,0,0.04476523399353027,,,0
19,62.160000000000004,64.41333333333333,62.89333333333333,61.78666666666667,63.13333333333333,"[38.0, 68.66666666666667, 70.66666666666667, 61.33333333333333, 62.160000000000004]","[56.666666666666664, 60.66666666666667, 71.33333333333334, 66.0, 64.41333333333333]","[62.66666666666667, 66.0, 69.33333333333334, 68.66666666666667, 62.89333333333333]","[50.66666666666667, 63.33333333333333, 62.66666666666667, 62.66666666666667, 61.78666666666667]","[37.333333333333336, 74.0, 68.0, 69.33333333333334, 63.13333333333333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6536,0.0,17.45792531967163,16.88592767715454,17.793503761291504,17.531718254089355,17.951631546020508,0,0,0,0,0,0,0,0,0,0,0.04628729820251465,,,0
20,62.85333333333334,61.519999999999996,62.46666666666667,63.453333333333326,62.906666666666666,"[70.66666666666667, 64.0, 50.66666666666667, 73.33333333333333, 62.85333333333334]","[46.0, 76.0, 59.333333333333336, 69.33333333333334, 61.519999999999996]","[68.0, 66.0, 68.66666666666667, 72.0, 62.46666666666667]","[62.0, 74.0, 64.66666666666666, 56.666666666666664, 63.453333333333326]","[57.333333333333336, 71.33333333333334, 66.0, 60.0, 62.906666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6534,0.0,17.13662338256836,16.792656421661377,17.502971172332764,17.32506036758423,17.48639702796936,0,0,0,0,0,0,0,0,0,0,0.04497981071472168,,,0
21,59.14666666666667,64.17333333333333,59.50666666666666,61.133333333333326,62.42666666666666,"[60.66666666666667, 70.0, 74.0, 78.0, 59.14666666666667]","[78.0, 76.66666666666667, 77.33333333333333, 73.33333333333333, 64.17333333333333]","[55.333333333333336, 57.333333333333336, 68.66666666666667, 70.66666666666667, 59.50666666666666]","[62.0, 74.66666666666667, 63.33333333333333, 65.33333333333333, 61.133333333333326]","[69.33333333333334, 75.33333333333333, 74.66666666666667, 72.66666666666667, 62.42666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6537,0.0,16.91067600250244,17.40237522125244,17.433266639709473,17.39299249649048,16.988876342773438,0,0,0,0,0,0,0,0,0,0,0.0472109317779541,,,0
22,64.60000000000001,58.10666666666666,53.76,63.89333333333334,63.693333333333335,"[48.0, 68.66666666666667, 64.66666666666666, 66.66666666666666, 64.60000000000001]","[61.33333333333333, 54.0, 67.33333333333333, 77.33333333333333, 58.10666666666666]","[46.0, 68.66666666666667, 74.0, 69.33333333333334, 53.76]","[50.0, 56.00000000000001, 74.0, 57.333333333333336, 63.89333333333334]","[55.333333333333336, 62.0, 70.0, 76.0, 63.693333333333335]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6587,0.0,16.992966651916504,16.862918615341187,17.562159538269043,17.51664972305298,17.427743196487427,0,0,0,0,0,0,0,0,0,0,0.04591631889343262,,,0
