,client_accuracy_1,client_accuracy_6,client_accuracy_4,client_accuracy_9,client_accuracy_3,client_accuracy_8,client_accuracy_5,client_accuracy_7,client_accuracy_2,client_accuracy_0,client_accuracy_per_epoch1,client_accuracy_per_epoch6,client_accuracy_per_epoch4,client_accuracy_per_epoch9,client_accuracy_per_epoch3,client_accuracy_per_epoch8,client_accuracy_per_epoch5,client_accuracy_per_epoch7,client_accuracy_per_epoch2,client_accuracy_per_epoch0,client_attack_1,client_attack_6,client_attack_4,client_attack_9,client_attack_3,client_attack_8,client_attack_5,client_attack_7,client_attack_2,client_attack_0,client_auc_1,client_auc_6,client_auc_4,client_auc_9,client_auc_3,client_auc_8,client_auc_5,client_auc_7,client_auc_2,client_auc_0,server_attack,server_accuracy,server_auc,client_round_duration_1,client_round_duration_6,client_round_duration_4,client_round_duration_9,client_round_duration_3,client_round_duration_8,client_round_duration_5,client_round_duration_7,client_round_duration_2,client_round_duration_0,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,13.967159943239407,13.602270423677275,15.244273261706873,14.210419622947496,14.859112102169064,13.663085343604298,13.581998783701602,11.129130346645045,14.717210622339346,15.082100141901481,"[6.0, 6.0, 4.0, 4.0, 2.0, 4.0, 12.0, 12.0, 14.000000000000002, 13.967159943239407]","[0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 4.0, 10.0, 8.0, 13.602270423677275]","[4.0, 4.0, 4.0, 6.0, 4.0, 6.0, 6.0, 14.000000000000002, 14.000000000000002, 15.244273261706873]","[0.0, 0.0, 8.0, 12.0, 8.0, 10.0, 10.0, 8.0, 6.0, 14.210419622947496]","[6.0, 4.0, 12.0, 14.000000000000002, 12.0, 18.0, 14.000000000000002, 20.0, 12.0, 14.859112102169064]","[4.0, 4.0, 10.0, 14.000000000000002, 14.000000000000002, 14.000000000000002, 16.0, 14.000000000000002, 14.000000000000002, 13.663085343604298]","[0.0, 4.0, 8.0, 6.0, 6.0, 6.0, 6.0, 8.0, 8.0, 13.581998783701602]","[4.0, 4.0, 8.0, 10.0, 8.0, 8.0, 10.0, 12.0, 18.0, 11.129130346645045]","[4.0, 4.0, 8.0, 14.000000000000002, 14.000000000000002, 10.0, 16.0, 16.0, 16.0, 14.717210622339346]","[2.0, 2.0, 8.0, 8.0, 12.0, 14.000000000000002, 16.0, 20.0, 18.0, 15.082100141901481]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20248254985033076,0.0,0.45556211471557617,0.4732189178466797,0.48028087615966797,0.47754764556884766,0.5023713111877441,0.4804117679595947,0.47553133964538574,0.4836704730987549,0.448162317276001,0.4614255428314209,0,0,0,0,0,0,0,0,0,0,0.09420442581176758,,,0
1,23.454287451854857,23.454287451854857,25.927427528887087,23.393472531927834,23.87999189134401,24.325967970808836,23.636732211635923,21.16359213460369,25.44090816947091,25.096290289884454,"[4.0, 14.000000000000002, 12.0, 16.0, 12.0, 16.0, 16.0, 18.0, 22.0, 23.454287451854857]","[8.0, 8.0, 12.0, 12.0, 14.000000000000002, 16.0, 18.0, 14.000000000000002, 24.0, 23.454287451854857]","[10.0, 22.0, 14.000000000000002, 14.000000000000002, 22.0, 20.0, 22.0, 22.0, 26.0, 25.927427528887087]","[14.000000000000002, 20.0, 10.0, 12.0, 12.0, 14.000000000000002, 16.0, 18.0, 14.000000000000002, 23.393472531927834]","[20.0, 18.0, 18.0, 16.0, 16.0, 16.0, 16.0, 18.0, 22.0, 23.87999189134401]","[22.0, 28.000000000000004, 24.0, 26.0, 24.0, 24.0, 26.0, 30.0, 30.0, 24.325967970808836]","[12.0, 16.0, 18.0, 18.0, 14.000000000000002, 22.0, 22.0, 18.0, 16.0, 23.636732211635923]","[12.0, 14.000000000000002, 22.0, 18.0, 26.0, 28.000000000000004, 24.0, 24.0, 26.0, 21.16359213460369]","[14.000000000000002, 20.0, 14.000000000000002, 20.0, 26.0, 28.000000000000004, 28.000000000000004, 28.000000000000004, 26.0, 25.44090816947091]","[14.000000000000002, 24.0, 24.0, 22.0, 28.000000000000004, 26.0, 28.000000000000004, 28.000000000000004, 32.0, 25.096290289884454]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214679072658842,0.0,0.4374568462371826,0.48206496238708496,0.4672355651855469,0.4706685543060303,0.46349573135375977,0.4739980697631836,0.5052125453948975,0.4736940860748291,0.46849799156188965,0.4743976593017578,0,0,0,0,0,0,0,0,0,0,0.10398602485656738,,,0
2,30.326373403608354,28.137036286235556,30.610176363267787,29.00871680518954,31.339955402392057,31.218325562538006,30.184471923778634,29.515507804581393,29.96148388404622,30.326373403608354,"[20.0, 26.0, 24.0, 26.0, 22.0, 18.0, 20.0, 26.0, 30.0, 30.326373403608354]","[18.0, 12.0, 14.000000000000002, 12.0, 20.0, 22.0, 18.0, 16.0, 20.0, 28.137036286235556]","[16.0, 20.0, 26.0, 24.0, 26.0, 28.000000000000004, 36.0, 36.0, 34.0, 30.610176363267787]","[22.0, 24.0, 30.0, 28.000000000000004, 18.0, 26.0, 34.0, 34.0, 30.0, 29.00871680518954]","[26.0, 22.0, 26.0, 20.0, 28.000000000000004, 26.0, 28.000000000000004, 34.0, 28.000000000000004, 31.339955402392057]","[16.0, 30.0, 36.0, 34.0, 32.0, 42.0, 38.0, 40.0, 42.0, 31.218325562538006]","[20.0, 18.0, 22.0, 30.0, 30.0, 24.0, 24.0, 32.0, 32.0, 30.184471923778634]","[30.0, 26.0, 20.0, 26.0, 28.000000000000004, 36.0, 32.0, 34.0, 34.0, 29.515507804581393]","[18.0, 14.000000000000002, 22.0, 26.0, 36.0, 38.0, 28.000000000000004, 34.0, 34.0, 29.96148388404622]","[20.0, 32.0, 28.000000000000004, 36.0, 32.0, 38.0, 36.0, 38.0, 36.0, 30.326373403608354]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39746474495415324,0.0,0.45111775398254395,0.4642150402069092,0.48621082305908203,0.4802379608154297,0.4761226177215576,0.4949817657470703,0.4825255870819092,0.4815256595611572,0.48355579376220703,0.47764062881469727,0,0,0,0,0,0,0,0,0,0,0.09204816818237305,,,0
3,33.40766267991081,35.2118386377458,34.15771335901074,34.623961078451245,35.49564159740523,34.806405838232315,35.98216095682141,35.27265355767282,34.92803567808635,34.78613419825664,"[26.0, 26.0, 38.0, 36.0, 28.000000000000004, 28.000000000000004, 32.0, 36.0, 38.0, 33.40766267991081]","[20.0, 32.0, 22.0, 30.0, 32.0, 26.0, 30.0, 24.0, 28.000000000000004, 35.2118386377458]","[24.0, 24.0, 28.000000000000004, 28.000000000000004, 30.0, 32.0, 24.0, 38.0, 36.0, 34.15771335901074]","[26.0, 32.0, 36.0, 36.0, 24.0, 24.0, 32.0, 40.0, 38.0, 34.623961078451245]","[30.0, 28.000000000000004, 26.0, 34.0, 32.0, 28.000000000000004, 32.0, 30.0, 36.0, 35.49564159740523]","[38.0, 30.0, 26.0, 24.0, 32.0, 36.0, 36.0, 38.0, 36.0, 34.806405838232315]","[14.000000000000002, 20.0, 18.0, 32.0, 38.0, 44.0, 30.0, 26.0, 36.0, 35.98216095682141]","[42.0, 32.0, 36.0, 36.0, 38.0, 36.0, 44.0, 40.0, 32.0, 35.27265355767282]","[26.0, 22.0, 26.0, 30.0, 26.0, 32.0, 36.0, 42.0, 40.0, 34.92803567808635]","[36.0, 34.0, 34.0, 42.0, 30.0, 38.0, 36.0, 38.0, 36.0, 34.78613419825664]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4337029454095802,0.0,0.4839205741882324,0.46178126335144043,0.4552273750305176,0.48679327964782715,0.4556739330291748,0.49567556381225586,0.45479321479797363,0.4783332347869873,0.4565443992614746,0.4568166732788086,0,0,0,0,0,0,0,0,0,0,0.02595210075378418,,,0
4,35.921346036894384,37.076829515507804,37.786336914656395,36.44840867626191,38.21204135414555,38.23231299412122,35.79971619704034,37.117372795459154,39.79322927224813,38.23231299412122,"[22.0, 30.0, 36.0, 26.0, 36.0, 34.0, 26.0, 32.0, 38.0, 35.921346036894384]","[26.0, 34.0, 28.000000000000004, 34.0, 28.000000000000004, 32.0, 36.0, 28.000000000000004, 28.000000000000004, 37.076829515507804]","[20.0, 32.0, 34.0, 32.0, 36.0, 36.0, 40.0, 42.0, 38.0, 37.786336914656395]","[22.0, 40.0, 38.0, 34.0, 34.0, 34.0, 36.0, 42.0, 44.0, 36.44840867626191]","[34.0, 32.0, 32.0, 42.0, 46.0, 36.0, 36.0, 34.0, 42.0, 38.21204135414555]","[18.0, 38.0, 38.0, 32.0, 32.0, 40.0, 46.0, 44.0, 44.0, 38.23231299412122]","[22.0, 28.000000000000004, 28.000000000000004, 32.0, 34.0, 36.0, 22.0, 30.0, 30.0, 35.79971619704034]","[32.0, 30.0, 34.0, 34.0, 38.0, 40.0, 42.0, 42.0, 40.0, 37.117372795459154]","[30.0, 28.000000000000004, 34.0, 36.0, 36.0, 44.0, 38.0, 44.0, 48.0, 39.79322927224813]","[28.000000000000004, 34.0, 44.0, 40.0, 40.0, 40.0, 42.0, 46.0, 44.0, 38.23231299412122]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45193353739703906,0.0,0.4541780948638916,0.4348752498626709,0.468843936920166,0.45566773414611816,0.4652285575866699,0.46774816513061523,0.4853959083557129,0.4797682762145996,0.4789705276489258,0.4500257968902588,0,0,0,0,0,0,0,0,0,0,0.06934857368469238,,,0
5,41.009527670788565,40.948712750861546,39.63105615244273,41.65822015001013,40.86762619095885,40.58382323129941,38.941820393269815,38.840462193391446,40.88789783093452,39.93513075207784,"[28.000000000000004, 42.0, 30.0, 38.0, 40.0, 36.0, 32.0, 42.0, 38.0, 41.009527670788565]","[36.0, 36.0, 30.0, 34.0, 36.0, 28.000000000000004, 30.0, 34.0, 36.0, 40.948712750861546]","[40.0, 32.0, 26.0, 46.0, 36.0, 42.0, 36.0, 40.0, 46.0, 39.63105615244273]","[24.0, 46.0, 44.0, 44.0, 38.0, 38.0, 42.0, 42.0, 46.0, 41.65822015001013]","[44.0, 36.0, 32.0, 46.0, 46.0, 40.0, 42.0, 46.0, 40.0, 40.86762619095885]","[26.0, 36.0, 36.0, 42.0, 38.0, 46.0, 40.0, 46.0, 42.0, 40.58382323129941]","[38.0, 36.0, 38.0, 50.0, 50.0, 42.0, 40.0, 44.0, 50.0, 38.941820393269815]","[32.0, 40.0, 36.0, 36.0, 38.0, 40.0, 42.0, 48.0, 42.0, 38.840462193391446]","[24.0, 46.0, 44.0, 50.0, 50.0, 42.0, 42.0, 46.0, 52.0, 40.88789783093452]","[34.0, 38.0, 36.0, 42.0, 50.0, 48.0, 42.0, 44.0, 48.0, 39.93513075207784]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4983208665274709,0.0,0.5207045078277588,0.5375359058380127,0.5332176685333252,0.5352988243103027,0.5233709812164307,0.5331037044525146,0.5371646881103516,0.47396111488342285,0.5299830436706543,0.5254528522491455,0,0,0,0,0,0,0,0,0,0,0.09477543830871582,,,0
6,40.40137847151834,42.063652949523615,42.04338130954795,43.4826677478208,40.84735455098317,42.104196229474965,42.61098722886681,39.752685992296776,42.631258868842494,41.67849178998581,"[30.0, 34.0, 34.0, 40.0, 40.0, 42.0, 38.0, 40.0, 40.0, 40.40137847151834]","[30.0, 36.0, 40.0, 44.0, 40.0, 32.0, 34.0, 36.0, 38.0, 42.063652949523615]","[38.0, 36.0, 40.0, 42.0, 38.0, 46.0, 44.0, 42.0, 38.0, 42.04338130954795]","[36.0, 32.0, 50.0, 46.0, 48.0, 46.0, 48.0, 44.0, 46.0, 43.4826677478208]","[36.0, 44.0, 36.0, 38.0, 40.0, 36.0, 38.0, 40.0, 36.0, 40.84735455098317]","[42.0, 26.0, 42.0, 44.0, 40.0, 38.0, 48.0, 42.0, 50.0, 42.104196229474965]","[42.0, 36.0, 38.0, 40.0, 48.0, 46.0, 44.0, 50.0, 44.0, 42.61098722886681]","[42.0, 32.0, 42.0, 44.0, 42.0, 46.0, 38.0, 40.0, 48.0, 39.752685992296776]","[38.0, 52.0, 56.00000000000001, 52.0, 50.0, 48.0, 48.0, 56.00000000000001, 57.99999999999999, 42.631258868842494]","[28.000000000000004, 48.0, 42.0, 42.0, 36.0, 36.0, 46.0, 52.0, 52.0, 41.67849178998581]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145378497631645,0.0,0.5395636558532715,0.5447216033935547,0.5473473072052002,0.537151575088501,0.5459237098693848,0.5504369735717773,0.5280940532684326,0.5333983898162842,0.5158889293670654,0.5290172100067139,0,0,0,0,0,0,0,0,0,0,0.1305384635925293,,,0
7,42.16501114940199,43.19886478816136,44.030002027164,45.40847354550983,43.60429758767484,42.55017230893979,44.33407662679911,44.070545307115346,43.23940806811271,43.786742347455906,"[36.0, 36.0, 32.0, 44.0, 36.0, 48.0, 46.0, 42.0, 42.0, 42.16501114940199]","[34.0, 38.0, 44.0, 42.0, 40.0, 38.0, 36.0, 36.0, 34.0, 43.19886478816136]","[30.0, 36.0, 38.0, 40.0, 46.0, 42.0, 36.0, 42.0, 40.0, 44.030002027164]","[32.0, 38.0, 48.0, 42.0, 52.0, 42.0, 40.0, 50.0, 56.00000000000001, 45.40847354550983]","[46.0, 36.0, 42.0, 50.0, 54.0, 54.0, 50.0, 46.0, 46.0, 43.60429758767484]","[38.0, 34.0, 46.0, 46.0, 44.0, 38.0, 44.0, 44.0, 44.0, 42.55017230893979]","[42.0, 42.0, 40.0, 48.0, 52.0, 52.0, 54.0, 52.0, 48.0, 44.33407662679911]","[42.0, 44.0, 36.0, 36.0, 42.0, 44.0, 44.0, 40.0, 48.0, 44.070545307115346]","[38.0, 46.0, 48.0, 56.00000000000001, 52.0, 50.0, 46.0, 52.0, 54.0, 43.23940806811271]","[44.0, 48.0, 46.0, 52.0, 54.0, 56.00000000000001, 48.0, 50.0, 48.0, 43.786742347455906]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5284641841168163,0.0,0.5238332748413086,0.5574617385864258,0.5545437335968018,0.4857311248779297,0.5261800289154053,0.5434539318084717,0.5513131618499756,0.5335123538970947,0.5280632972717285,0.5347990989685059,0,0,0,0,0,0,0,0,0,0,0.09938335418701172,,,0
8,45.02331238597203,45.38820190553416,45.124670585850396,46.21933914453679,45.894992904926006,45.10439894587472,44.5773363065072,44.37461990675045,45.651733225217924,43.9489154672613,"[28.000000000000004, 44.0, 30.0, 46.0, 48.0, 48.0, 46.0, 44.0, 44.0, 45.02331238597203]","[32.0, 50.0, 40.0, 46.0, 44.0, 38.0, 30.0, 38.0, 36.0, 45.38820190553416]","[42.0, 44.0, 44.0, 50.0, 48.0, 38.0, 42.0, 44.0, 44.0, 45.124670585850396]","[46.0, 36.0, 38.0, 57.99999999999999, 52.0, 54.0, 60.0, 57.99999999999999, 60.0, 46.21933914453679]","[40.0, 48.0, 40.0, 42.0, 52.0, 44.0, 42.0, 44.0, 42.0, 45.894992904926006]","[36.0, 38.0, 42.0, 50.0, 44.0, 42.0, 44.0, 44.0, 42.0, 45.10439894587472]","[36.0, 40.0, 44.0, 46.0, 56.00000000000001, 54.0, 48.0, 60.0, 57.99999999999999, 44.5773363065072]","[48.0, 46.0, 32.0, 34.0, 38.0, 46.0, 44.0, 38.0, 38.0, 44.37461990675045]","[38.0, 52.0, 48.0, 56.00000000000001, 56.00000000000001, 52.0, 36.0, 44.0, 50.0, 45.651733225217924]","[44.0, 46.0, 46.0, 50.0, 52.0, 50.0, 50.0, 48.0, 54.0, 43.9489154672613]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5458501415607495,0.0,0.5266938209533691,0.528606653213501,0.5331504344940186,0.5464203357696533,0.544201135635376,0.5666890144348145,0.5612037181854248,0.45543503761291504,0.5402944087982178,0.5165367126464844,0,0,0,0,0,0,0,0,0,0,0.09909868240356445,,,0
9,46.23961078451247,46.320697344415166,46.09770930468275,48.42894790188526,47.253192783296164,47.435637543077235,46.50314210419623,46.6045003040746,46.82748834380702,45.24630042570444,"[44.0, 44.0, 24.0, 46.0, 52.0, 46.0, 50.0, 40.0, 38.0, 46.23961078451247]","[32.0, 36.0, 42.0, 46.0, 34.0, 32.0, 36.0, 38.0, 40.0, 46.320697344415166]","[44.0, 46.0, 46.0, 50.0, 52.0, 50.0, 50.0, 54.0, 48.0, 46.09770930468275]","[50.0, 54.0, 46.0, 52.0, 56.00000000000001, 50.0, 50.0, 56.00000000000001, 57.99999999999999, 48.42894790188526]","[57.99999999999999, 34.0, 38.0, 42.0, 56.00000000000001, 52.0, 42.0, 42.0, 48.0, 47.253192783296164]","[44.0, 42.0, 44.0, 44.0, 44.0, 44.0, 44.0, 44.0, 48.0, 47.435637543077235]","[46.0, 36.0, 30.0, 48.0, 52.0, 48.0, 52.0, 54.0, 50.0, 46.50314210419623]","[36.0, 46.0, 38.0, 42.0, 46.0, 56.00000000000001, 52.0, 56.00000000000001, 52.0, 46.6045003040746]","[48.0, 46.0, 60.0, 52.0, 56.00000000000001, 48.0, 56.00000000000001, 60.0, 64.0, 46.82748834380702]","[50.0, 44.0, 42.0, 44.0, 54.0, 56.00000000000001, 52.0, 52.0, 46.0, 45.24630042570444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5586277729352064,0.0,0.5150487422943115,0.49379897117614746,0.520622730255127,0.4828610420227051,0.539806604385376,0.525763988494873,0.5224993228912354,0.5227477550506592,0.5285489559173584,0.5534777641296387,0,0,0,0,0,0,0,0,0,0,0.13217949867248535,,,0
