,client_accuracy_0,client_attack_0,server_attack,client_auc_0,server_auc
0,34.96077653014351,0.0,0.0,0.0,0.0
1,46.83975369525186,0.0,0.0,0.0,0.0
2,49.491851850568096,0.0,0.0,0.0,0.0
3,54.60132069441825,0.0,0.0,0.0,0.0
4,56.04210177769977,0.0,0.0,0.0,0.0
5,56.73560708753746,0.0,0.0,0.0,0.0
6,60.270090453200666,0.0,0.0,0.0,0.0
7,63.16300024576812,0.0,0.0,0.0,0.0
8,54.31507868203961,0.0,0.0,0.0,0.0
9,61.12533233569669,0.0,0.0,0.0,0.0
10,59.05298859241083,0.0,0.0,0.0,0.0
11,62.753107732412275,0.0,0.0,0.0,0.0
12,63.576176737887465,0.0,0.0,0.0,0.0
13,59.575796727185086,0.0,0.0,0.0,0.0
14,56.7337055141476,0.0,0.0,0.0,0.0
15,58.617569077557086,0.0,0.0,0.0,0.0
16,62.239872166486904,0.0,0.0,0.0,0.0
17,64.13518342517766,0.0,0.0,0.0,0.0
18,57.88912844285049,0.0,0.0,0.0,0.0
19,63.659773205612765,0.0,0.0,0.0,0.0
20,62.80441265014787,0.0,0.0,0.0,0.0
21,61.18802977327193,0.0,0.0,0.0,0.0
22,65.29314721288439,0.0,0.0,0.0,0.0
23,67.3759967667002,0.0,0.0,0.0,0.0
24,62.63809087053201,0.0,0.0,0.0,0.0
25,65.97573068578056,0.0,0.0,0.0,0.0
26,65.75608887951782,0.0,0.0,0.0,0.0
27,60.687725207954735,0.0,0.0,0.0,0.0
28,62.60943717422444,0.0,0.0,0.0,0.0
29,63.86350281432075,0.0,0.0,0.0,0.0
30,64.77061413527491,0.0,0.0,0.0,0.0
31,67.34622328360342,0.0,0.0,0.0,0.0
32,63.76395441057946,0.0,0.0,0.0,0.0
33,64.2059378030437,0.0,0.0,0.0,0.0
34,57.655340632730955,0.0,0.0,0.0,0.0
35,64.34450537155327,0.0,0.0,0.0,0.0
36,64.83099279878537,0.0,0.0,0.0,0.0
37,64.04092768730865,0.0,0.0,0.0,0.0
38,62.53567738662272,0.0,0.0,0.0,0.0
39,64.84423526665037,0.0,0.0,0.0,0.0
40,60.36750011086304,0.0,0.0,0.0,0.0
41,64.22131310773784,0.0,0.0,0.0,0.0
42,61.03559349533468,0.0,0.0,0.0,0.0
43,64.01547172132031,0.0,0.0,0.0,0.0
44,63.83244673085903,0.0,0.0,0.0,0.0
45,65.20433024617434,0.0,0.0,0.0,0.0
46,65.06655346969293,0.0,0.0,0.0,0.0
47,62.640392469793056,0.0,0.0,0.0,0.0
48,62.48515220934033,0.0,0.0,0.0,0.0
49,60.8141170364742,0.0,0.0,0.0,0.0
50,62.70548032524442,0.0,0.0,0.0,0.0
51,62.05351403112982,0.0,0.0,0.0,0.0
52,67.37892895987252,0.0,0.0,0.0,0.0
53,60.104692578799444,0.0,0.0,0.0,0.0
54,66.26390341117455,0.0,0.0,0.0,0.0
55,65.63308520224555,0.0,0.0,0.0,0.0
56,64.70816846559448,0.0,0.0,0.0,0.0
57,65.43289284591263,0.0,0.0,0.0,0.0
58,63.26395408629641,0.0,0.0,0.0,0.0
59,65.33488138490634,0.0,0.0,0.0,0.0
60,66.00859675697157,61.2,59.2,61.2,59.2
61,64.90286306738975,61.2,59.2,61.2,59.2
62,60.22835314186602,61.2,59.2,61.2,59.2
63,64.65405749518045,61.2,59.2,61.2,59.2
64,63.81341039656091,61.2,59.2,61.2,59.2
65,65.82189309490326,61.2,59.2,61.2,59.2
66,65.58825906503759,61.2,59.2,61.2,59.2
67,63.35702727515347,61.2,59.2,61.2,59.2
68,64.44729855870465,61.2,59.2,61.2,59.2
69,66.16110376075409,61.2,59.2,61.2,59.2
70,64.92229950414901,61.2,59.2,61.2,59.2
71,64.50953700335366,61.2,59.2,61.2,59.2
72,65.53515314465673,61.2,59.2,61.2,59.2
73,62.815558457310615,61.2,59.2,61.2,59.2
74,63.06892475476562,61.2,59.2,61.2,59.2
75,66.1953900974391,61.2,59.2,61.2,59.2
76,64.5506423262011,61.2,59.2,61.2,59.2
77,64.68005826657117,61.2,59.2,61.2,59.2
78,64.14061870050453,61.2,59.2,61.2,59.2
79,66.19339001738712,61.2,59.2,61.2,59.2
80,63.80368779309657,61.2,59.2,61.2,59.2
81,66.16593315493897,61.2,59.2,61.2,59.2
82,60.52677312048877,61.2,59.2,61.2,59.2
83,61.93531766893793,61.2,59.2,61.2,59.2
84,61.83368957514802,61.2,59.2,61.2,59.2
85,66.37927604416352,61.2,59.2,61.2,59.2
86,60.94034810682811,61.2,59.2,61.2,59.2
87,65.70576479882457,61.2,59.2,61.2,59.2
88,63.81868564684662,61.2,59.2,61.2,59.2
89,64.77107298872386,61.2,59.2,61.2,59.2
90,64.36766332093134,61.2,59.2,61.2,59.2
91,62.25363937541056,61.2,59.2,61.2,59.2
92,64.08939213602277,61.2,59.2,61.2,59.2
93,61.955802505869485,61.2,59.2,61.2,59.2
94,63.182087772777194,61.2,59.2,61.2,59.2
95,62.734952258398465,61.2,59.2,61.2,59.2
96,65.4978314202069,61.2,59.2,61.2,59.2
97,66.43898428801111,61.2,59.2,61.2,59.2
98,66.60399004634233,61.2,59.2,61.2,59.2
99,65.33384669790381,61.2,59.2,61.2,59.2
