,client_accuracy_3,client_accuracy_0,client_accuracy_4,client_accuracy_1,client_accuracy_2,client_attack_3,client_attack_0,client_attack_4,client_attack_1,client_attack_2,client_auc_3,client_auc_0,client_auc_4,client_auc_1,client_auc_2,server_attack,server_accuracy,server_auc
0,39.730219904783496,38.086601677624124,38.66470188165948,37.44048968487871,32.32827023350714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21882172915072687,0.0
1,45.51122194513716,48.22035819542054,54.14871911131263,48.28836998413058,53.445930627975514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093088497832186,0.0
2,58.35411471321695,59.272273860802535,58.920879619133984,57.03922013148946,60.91589208796191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814843152257078,0.0
3,69.4173656767173,66.69689412831558,67.63772387213784,66.24348220358195,71.36703695307186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6613108900790614,0.0
4,74.86964407163909,73.10133756517796,74.72228519610066,81.80684652006349,74.07617320335524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7635807192042846,0.0
5,87.28179551122194,78.13420992972115,86.59034232600318,82.48696440716391,80.85468147812287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8158633001785259,0.0
6,88.18861936068919,85.50215370664247,85.19610065744729,87.57651326229879,76.84198594423033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8459576638612599,0.0
7,81.63681704828836,89.15211970074813,92.40535026071186,89.29947857628656,87.89390160961233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8661055853098699,0.0
8,93.66356835184764,92.32600317388348,94.41169802765813,94.64973928814328,89.49217864429835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816628411119612,0.0
9,89.32214917252324,77.27272727272727,91.03377918839264,95.273180684652,94.93312174110179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895689875031879,0.0
10,80.20856948537747,96.75810473815461,93.25549761958739,87.64452505100884,70.91362502833825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939046161693446,0.0
11,94.96712763545682,92.90410337791883,96.54273407390615,96.837451824983,92.8927680798005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990053557765876,0.0
12,97.3135343459533,93.13080934028565,94.89911584674677,92.26932668329178,97.16617547041487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8992603927569498,0.0
13,88.21128995692587,92.50736794377691,96.9508048061664,96.88279301745636,97.83495805939695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9043611323641928,0.0
14,97.32486964407164,96.63341645885288,93.4255270913625,91.15846746769441,97.30219904783496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066564651874521,0.0
