,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,server_attack,server_accuracy
0,76.66666666666667,74.66666666666667,80.0,76.66666666666667,68.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7347
1,86.0,80.0,78.66666666666666,82.0,79.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8198
2,85.33333333333334,88.66666666666667,88.66666666666667,84.66666666666667,88.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8317
3,88.66666666666667,88.66666666666667,90.0,93.33333333333333,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333
4,94.66666666666667,90.0,93.33333333333333,94.66666666666667,88.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.835
5,90.66666666666666,91.33333333333333,90.0,91.33333333333333,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8343
6,92.0,90.0,95.33333333333334,95.33333333333334,96.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8428
7,96.0,96.0,96.66666666666667,89.33333333333333,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8404
8,90.0,90.66666666666666,92.0,93.33333333333333,95.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8423
9,94.66666666666667,83.33333333333334,96.0,95.33333333333334,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8446
10,95.33333333333334,94.66666666666667,97.33333333333334,93.33333333333333,87.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8423
11,94.66666666666667,90.0,94.0,88.66666666666667,93.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8425
12,93.33333333333333,90.0,94.66666666666667,94.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849
13,92.66666666666666,91.33333333333333,93.33333333333333,92.0,94.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.846
14,96.0,88.0,90.0,97.33333333333334,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8463
15,88.0,99.33333333333333,93.33333333333333,96.0,89.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8479
16,98.0,97.33333333333334,93.33333333333333,94.0,90.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8455
17,93.33333333333333,94.66666666666667,96.0,95.33333333333334,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8471
18,83.33333333333334,97.33333333333334,96.66666666666667,96.0,95.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8486
19,98.66666666666667,92.0,100.0,98.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479
20,94.66666666666667,94.66666666666667,96.0,98.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8499
21,90.66666666666666,98.66666666666667,96.66666666666667,98.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503
22,96.66666666666667,98.0,100.0,95.33333333333334,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.853
23,99.33333333333333,96.0,97.33333333333334,99.33333333333333,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8513
24,96.66666666666667,98.66666666666667,97.33333333333334,100.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8472
