,client_accuracy_3,client_accuracy_0,client_accuracy_4,client_accuracy_1,client_accuracy_2,client_attack_3,client_attack_0,client_attack_4,client_attack_1,client_attack_2,client_auc_3,client_auc_0,client_auc_4,client_auc_1,client_auc_2,server_attack,server_accuracy,server_auc
0,10.632509635003402,23.135343459532987,38.415325323055995,43.11947404216731,52.414418499206526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26931905126243305,0.0
1,90.19496712763546,79.40376331897528,48.639764225799134,73.56608478802993,85.51348900476083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658760520275439,0.0
2,96.10065744729086,94.24166855588302,87.57651326229879,84.2439356155067,82.38494672409884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8686559551134915,0.0
3,96.31602811153932,96.87145771933801,94.55905690319656,91.045114486511,93.41419179324416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8842132109155828,0.0
4,95.70392201314894,96.98481070052142,93.66356835184764,90.35366130129222,97.17751076853321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086967610303494,0.0
5,97.54024030832011,96.16866923600091,93.0287916572206,97.55157560643845,97.23418725912492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9120122417750574,0.0
6,98.16368170482885,96.87145771933801,95.59056903196554,96.91679891181138,94.19632736340967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9122672787554196,0.0
7,97.75561097256858,97.7896168669236,97.33620494218998,97.68759918385854,96.91679891181138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914817648559041,0.0
8,98.33371117660394,97.38154613466334,95.09181591475856,96.92813420992972,98.11834051235547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9168579444019382,0.0
9,98.31104058036726,96.80344593062797,96.96214010428474,91.49852641124461,97.63092269326683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9135424636572304,0.0
10,98.65109952391748,98.58308773520743,94.36635683518476,97.14350487417819,98.46973475402403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9153277225197654,0.0
11,97.64225799138518,98.86647018816595,97.50623441396509,98.93448197687599,97.04148719111313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160928334608518,0.0
12,97.20018136476989,98.84379959192927,98.65109952391748,92.5867150306053,98.18635230106551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160928334608518,0.0
13,98.56041713897076,98.87780548628429,97.91430514622535,97.59691679891182,96.65608705508954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916347870441214,0.0
14,98.9118113806393,98.7984583994559,98.401722965314,93.99229199727954,99.0478349580594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916347870441214,0.0
15,99.02516436182272,98.77578780321923,98.27703468601224,98.67377012015416,96.88279301745636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916347870441214,0.0
16,97.26819315347993,99.11584674676945,98.45839945590569,98.70777601450918,98.97982316934936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9183881662841112,0.0
17,98.10700521423713,98.84379959192927,98.34504647472228,97.57424620267513,96.48605758331445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918133129303749,0.0
18,97.74427567445024,99.05917025617774,98.41305826343233,94.54772160507822,99.17252323736115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9171129813823005,0.0
19,97.39288143278169,98.82112899569259,99.05917025617774,98.25436408977556,98.27703468601224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176230553430247,0.0
