,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc,client_round_duration_2,client_round_duration_0,client_round_duration_1,client_round_duration_4,client_round_duration_3,client_data_parameters_memory_usage_2,client_data_parameters_memory_usage_0,client_data_parameters_memory_usage_1,client_data_parameters_memory_usage_4,client_data_parameters_memory_usage_3,client_model_parameters_memory_usage_2,client_model_parameters_memory_usage_0,client_model_parameters_memory_usage_1,client_model_parameters_memory_usage_4,client_model_parameters_memory_usage_3,client_training_memory_usage_2,client_training_memory_usage_0,client_training_memory_usage_1,client_training_memory_usage_4,client_training_memory_usage_3,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,10.16,10.192,10.272,9.576,9.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0997,0.0,4.243606328964233,4.232941389083862,4.237344264984131,4.347933769226074,4.301743745803833,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,654.01953125,654.01953125,654.01953125,654.01953125,654.01953125,0,0,0,0,0,0,0,0,0,0,0.40301966667175293,35.213905334472656,176.04999542236328,0
1,9.936,9.6,9.664,10.456,9.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.252880573272705,4.219958543777466,4.388291835784912,4.40861177444458,4.333436489105225,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,654.01953125,654.01953125,654.01953125,654.01953125,654.01953125,0,0,0,0,0,0,0,0,0,0,0.40663957595825195,35.213905334472656,176.04999542236328,0
2,10.072000000000001,10.280000000000001,9.736,10.256,9.783999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.464056491851807,4.308476209640503,4.48053503036499,4.366454362869263,4.32114315032959,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,654.01953125,654.01953125,654.01953125,654.01953125,654.01953125,0,0,0,0,0,0,0,0,0,0,0.4048926830291748,35.213905334472656,176.04999542236328,0
3,10.312000000000001,10.472,9.376,10.280000000000001,9.879999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0931,0.0,4.228767156600952,4.356907844543457,4.478471755981445,4.0823774337768555,4.4591450691223145,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,654.01953125,654.01953125,654.01953125,654.01953125,654.01953125,0,0,0,0,0,0,0,0,0,0,0.4032442569732666,35.213905334472656,176.04999542236328,0
4,9.744,10.184,10.064,9.712,9.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.024532079696655,4.038569927215576,4.053307056427002,4.118104457855225,3.994859218597412,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,654.01953125,654.01953125,654.01953125,654.01953125,654.01953125,0,0,0,0,0,0,0,0,0,0,0.3983488082885742,35.213905334472656,176.04999542236328,0
5,9.968,9.984,9.952,10.248,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.0,4.324850797653198,4.252397060394287,4.051616430282593,4.238033294677734,4.16334080696106,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,654.01953125,654.01953125,654.01953125,654.01953125,654.01953125,0,0,0,0,0,0,0,0,0,0,0.4060516357421875,35.213905334472656,176.04999542236328,0
6,9.68,10.208,9.632,9.92,10.280000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912,0.0,4.3572633266448975,4.271228790283203,4.2489471435546875,4.481308460235596,4.286944627761841,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,654.01953125,654.01953125,654.01953125,654.01953125,654.01953125,0,0,0,0,0,0,0,0,0,0,0.5077927112579346,35.213905334472656,176.04999542236328,0
7,10.016,10.152,10.448,10.192,9.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0991,0.0,4.452786684036255,4.2992470264434814,4.397619962692261,4.29581093788147,4.378517150878906,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,654.01953125,654.01953125,654.01953125,654.01953125,654.01953125,0,0,0,0,0,0,0,0,0,0,0.4053196907043457,35.213905334472656,176.04999542236328,0
8,9.56,10.592,10.024,9.815999999999999,9.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0984,0.0,4.352467775344849,4.333643198013306,4.4157490730285645,4.356236696243286,4.419170141220093,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,654.01953125,654.01953125,654.01953125,654.01953125,654.01953125,0,0,0,0,0,0,0,0,0,0,0.40191149711608887,35.213905334472656,176.04999542236328,0
9,9.447999999999999,10.264,10.272,9.896,9.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0877,0.0,4.264129161834717,4.186109304428101,4.282978057861328,4.328294515609741,4.401610851287842,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,35.213905334472656,654.01953125,654.01953125,654.01953125,654.01953125,654.01953125,0,0,0,0,0,0,0,0,0,0,0.37037110328674316,35.213905334472656,176.04999542236328,0
