,client_accuracy_3,client_accuracy_0,client_accuracy_4,client_accuracy_1,client_accuracy_2,client_attack_3,client_attack_0,client_attack_4,client_attack_1,client_attack_2,client_auc_3,client_auc_0,client_auc_4,client_auc_1,client_auc_2,server_attack,server_accuracy,server_auc
0,33.416458852867834,51.541600544094315,71.7411017909771,80.15189299478577,84.81070052142371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378474878857434,0.0
1,93.15347993652233,84.86737701201542,81.12672863296305,83.66583541147132,90.62570845613239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8515684774292273,0.0
2,97.77828156880526,94.88778054862843,96.837451824983,89.76422579913852,79.29041033779188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000255036980362,0.0
3,92.47336204942191,97.93697574246202,94.81976875991839,96.837451824983,94.72908637497166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058913542463657,0.0
4,95.14849240535025,97.66492858762186,97.27952845159827,98.44706415778734,97.97098163681704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9112471308339709,0.0
5,97.80095216504195,97.07549308546814,98.07299931988211,98.9118113806393,98.401722965314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9155827595001275,0.0
6,98.53774654273407,98.07299931988211,91.94060303785989,99.03649965994106,97.05282248923147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9132874266768681,0.0
7,99.05917025617774,97.9596463386987,96.92813420992972,98.6851054182725,98.11834051235547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160928334608518,0.0
8,99.05917025617774,81.54613466334165,97.51756971208343,97.6762638857402,98.24302879165721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9155827595001275,0.0
9,98.18635230106551,99.29721151666288,99.12718204488779,98.94581727499433,99.07050555429608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9155827595001275,0.0
10,99.2178644298345,97.91430514622535,98.73044661074586,98.41305826343233,99.13851734300611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176230553430247,0.0
11,99.18385853547949,97.9596463386987,98.54908184085241,98.2090228973022,98.35638177284063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9194083142055598,0.0
12,99.44457039220131,99.20652913171615,99.2178644298345,97.94831104058036,99.4105644978463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188982402448355,0.0
13,98.56041713897076,97.0641577873498,99.42189979596463,93.11947404216731,99.19519383359783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918133129303749,0.0
14,99.55792337338471,99.34255270913624,99.43323509408297,80.61664021763772,99.61459986397642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186432032644734,0.0
15,98.65109952391748,98.27703468601224,99.467240988438,99.467240988438,99.44457039220131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186432032644734,0.0
16,93.35751530265246,99.36522330537294,99.16118793924281,98.82112899569259,99.59192926773974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9176230553430247,0.0
17,99.16118793924281,98.96848787123102,99.13851734300611,99.467240988438,99.48991158467467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9196633511859219,0.0
18,99.36522330537294,99.00249376558602,98.80979369757425,99.17252323736115,99.4105644978463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918133129303749,0.0
19,96.69009294944458,98.5717524370891,98.43572885966901,99.33121741101792,99.35388800725458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9196633511859219,0.0
20,99.2745409204262,99.31988211289958,99.19519383359783,98.77578780321923,98.39038766719564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9194083142055598,0.0
21,99.44457039220131,99.22919972795285,96.97347540240308,98.56041713897076,98.92314667875766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9196633511859219,0.0
22,99.00249376558602,98.22035819542054,99.47857628655635,99.60326456585808,98.05032872364544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9194083142055598,0.0
23,99.18385853547949,98.39038766719564,99.11584674676945,99.64860575833144,99.39922919972796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199183881662841,0.0
24,99.5239174790297,99.60326456585808,99.55792337338471,98.60575833144412,99.4105644978463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199183881662841,0.0
25,98.70777601450918,99.59192926773974,99.60326456585808,99.61459986397642,98.46973475402403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9201734251466462,0.0
26,98.7984583994559,99.59192926773974,99.43323509408297,99.33121741101792,97.6762638857402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9196633511859219,0.0
27,99.12718204488779,99.467240988438,99.1045114486511,99.5805939696214,99.59192926773974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9201734251466462,0.0
28,99.60326456585808,99.5239174790297,98.66243482203582,98.95715257311267,99.60326456585808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9204284621270085,0.0
29,98.6284289276808,99.26320562230786,98.78712310133757,98.94581727499433,98.48107005214237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188982402448355,0.0
30,99.5239174790297,98.84379959192927,99.71661754704148,99.54658807526638,99.55792337338471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9204284621270085,0.0
31,99.44457039220131,99.56925867150306,99.55792337338471,98.14101110859215,97.91430514622535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9183881662841112,0.0
32,99.44457039220131,99.03649965994106,98.66243482203582,98.49240535026071,99.467240988438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9191532772251977,0.0
33,98.76445250510089,99.62593516209476,99.44457039220131,99.60326456585808,99.62593516209476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9196633511859219,0.0
34,93.01745635910224,99.54658807526638,99.76195873951484,99.6372704602131,99.4105644978463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199183881662841,0.0
35,99.467240988438,99.09317615053276,99.43323509408297,96.91679891181138,98.97982316934936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9206834991073706,0.0
36,99.43323509408297,96.4180457946044,99.14985264112445,99.71661754704148,98.39038766719564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199183881662841,0.0
37,99.55792337338471,99.467240988438,99.65994105644978,99.37655860349128,99.467240988438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9201734251466462,0.0
38,94.61573339378826,94.96712763545682,99.42189979596463,99.54658807526638,99.26320562230786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199183881662841,0.0
39,99.55792337338471,98.24302879165721,99.36522330537294,99.33121741101792,99.55792337338471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9201734251466462,0.0
40,0.5444377916973716,24.119150700073693,0.5444377916973716,21.832972549742077,25.809076394006386,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.5434782608695652,50.0
