,client_accuracy_0,client_attack_0,server_attack,client_auc_0,server_auc
0,5.715240964691351,0.0,0.0,0.0,0.0
1,18.736936427756234,0.0,0.0,0.0,0.0
2,27.89921772663132,0.0,0.0,0.0,0.0
3,32.603033395832114,0.0,0.0,0.0,0.0
4,36.87428202250999,0.0,0.0,0.0,0.0
5,40.137809953303766,0.0,0.0,0.0,0.0
6,41.73799505813771,0.0,0.0,0.0,0.0
7,44.24836071558032,0.0,0.0,0.0,0.0
8,45.390560139614095,0.0,0.0,0.0,0.0
9,46.50536546168105,0.0,0.0,0.0,0.0
10,47.77586433169472,0.0,0.0,0.0,0.0
11,48.34600555806122,0.0,0.0,0.0,0.0
12,49.02489193982868,0.0,0.0,0.0,0.0
13,49.13304765293948,0.0,0.0,0.0,0.0
14,50.07201326922622,0.0,0.0,0.0,0.0
15,50.64564174139331,0.0,0.0,0.0,0.0
16,51.47625553924633,0.0,0.0,0.0,0.0
17,51.44100240603599,0.0,0.0,0.0,0.0
18,51.35452664328841,0.0,0.0,0.0,0.0
19,52.26502644251273,0.0,0.0,0.0,0.0
20,51.85876352899808,0.0,0.0,0.0,0.0
21,51.96114633237107,0.0,0.0,0.0,0.0
22,52.28865630717295,0.0,0.0,0.0,0.0
23,52.518707868207784,0.0,0.0,0.0,0.0
24,53.59662193589462,0.0,0.0,0.0,0.0
25,53.21095843593534,0.0,0.0,0.0,0.0
26,52.85010754302051,0.0,0.0,0.0,0.0
27,53.427182887177075,0.0,0.0,0.0,0.0
28,52.41486650685218,0.0,0.0,0.0,0.0
29,52.52333721911132,0.0,0.0,0.0,0.0
30,54.26258763788245,0.0,0.0,0.0,0.0
31,53.54756277511852,0.0,0.0,0.0,0.0
32,53.81731973513691,0.0,0.0,0.0,0.0
33,54.038336789859706,0.0,0.0,0.0,0.0
34,54.50906119955332,0.0,0.0,0.0,0.0
35,54.40248808699724,0.0,0.0,0.0,0.0
36,54.34881038320423,0.0,0.0,0.0,0.0
37,54.249888365629964,0.0,0.0,0.0,0.0
38,53.53471276815578,0.0,0.0,0.0,0.0
39,54.449310722636206,0.0,0.0,0.0,0.0
40,54.48942262377555,0.0,0.0,0.0,0.0
41,53.87422382508795,0.0,0.0,0.0,0.0
42,55.1451829328659,0.0,0.0,0.0,0.0
43,54.98088951449003,0.0,0.0,0.0,0.0
44,54.624260510320724,0.0,0.0,0.0,0.0
45,54.896750322887485,0.0,0.0,0.0,0.0
46,55.06437645688415,0.0,0.0,0.0,0.0
47,54.73845632772559,0.0,0.0,0.0,0.0
48,54.857541579448046,0.0,0.0,0.0,0.0
49,55.64599604995757,0.0,0.0,0.0,0.0
50,55.290822089682216,0.0,0.0,0.0,0.0
51,54.752316679141344,0.0,0.0,0.0,0.0
52,54.917349366456676,0.0,0.0,0.0,0.0
53,55.7646447782508,0.0,0.0,0.0,0.0
54,54.90046924082182,0.0,0.0,0.0,0.0
55,55.491067728659736,0.0,0.0,0.0,0.0
56,55.599334457022586,0.0,0.0,0.0,0.0
57,55.07842223912132,0.0,0.0,0.0,0.0
58,56.229712059771025,0.0,0.0,0.0,0.0
59,55.42132141832024,0.0,0.0,0.0,0.0
60,55.12395807070557,62.82,61.57,62.82,61.57
61,55.463577879296224,62.82,61.57,62.82,61.57
62,55.28769204724024,62.82,61.57,62.82,61.57
63,55.70783254298515,62.82,61.57,62.82,61.57
64,55.50955796733404,62.82,61.57,62.82,61.57
65,55.81521878789564,62.82,61.57,62.82,61.57
66,55.111719177836264,62.82,61.57,62.82,61.57
67,55.91005953667805,62.82,61.57,62.82,61.57
68,55.811305791249815,62.82,61.57,62.82,61.57
69,56.61648628788269,62.82,61.57,62.82,61.57
70,55.985899312903285,62.82,61.57,62.82,61.57
71,55.883991200453146,62.82,61.57,62.82,61.57
72,55.374556310958,62.82,61.57,62.82,61.57
73,56.10872887884878,62.82,61.57,62.82,61.57
74,55.827627133227814,62.82,61.57,62.82,61.57
75,56.11817351638868,62.82,61.57,62.82,61.57
76,56.70385828216747,62.82,61.57,62.82,61.57
77,56.440840249895295,62.82,61.57,62.82,61.57
78,56.21606602850181,62.82,61.57,62.82,61.57
79,56.3284936381596,62.82,61.57,62.82,61.57
80,57.095330390293256,62.82,61.57,62.82,61.57
81,58.26735253969861,62.82,61.57,62.82,61.57
82,57.80928639309424,62.82,61.57,62.82,61.57
83,59.74377134617992,62.82,61.57,62.82,61.57
84,60.27372276105666,62.82,61.57,62.82,61.57
85,60.94083359011346,62.82,61.57,62.82,61.57
86,61.07432293002248,62.82,61.57,62.82,61.57
87,58.555741979599894,62.82,61.57,62.82,61.57
88,58.67083014391242,62.82,61.57,62.82,61.57
89,59.024885615556485,62.82,61.57,62.82,61.57
90,59.21985759946482,62.82,61.57,62.82,61.57
91,59.00284879894134,62.82,61.57,62.82,61.57
92,60.47830789692836,62.82,61.57,62.82,61.57
93,59.74323456999223,62.82,61.57,62.82,61.57
94,59.5360023241064,62.82,61.57,62.82,61.57
95,59.281509789567046,62.82,61.57,62.82,61.57
96,59.13147962801868,62.82,61.57,62.82,61.57
97,59.524090431492624,62.82,61.57,62.82,61.57
98,58.422299799453796,62.82,61.57,62.82,61.57
99,59.33889332906044,62.82,61.57,62.82,61.57
