,client_accuracy_0,client_attack_0,server_attack,client_auc_0,server_auc
0,6.9586119560256785,0.0,0.0,0.0,0.0
1,20.20059341882012,0.0,0.0,0.0,0.0
2,29.59291913007877,0.0,0.0,0.0,0.0
3,34.42574914148501,0.0,0.0,0.0,0.0
4,38.55965626159956,0.0,0.0,0.0,0.0
5,41.334353253934644,0.0,0.0,0.0,0.0
6,43.178528578775534,0.0,0.0,0.0,0.0
7,45.96075842424859,0.0,0.0,0.0,0.0
8,47.69618743859831,0.0,0.0,0.0,0.0
9,49.14505857848569,0.0,0.0,0.0,0.0
10,49.32403255934001,0.0,0.0,0.0,0.0
11,49.99885101254321,0.0,0.0,0.0,0.0
12,51.18055076442408,0.0,0.0,0.0,0.0
13,51.20694255684736,0.0,0.0,0.0,0.0
14,51.69074563802158,0.0,0.0,0.0,0.0
15,52.22130254016375,0.0,0.0,0.0,0.0
16,53.77785472457932,0.0,0.0,0.0,0.0
17,53.291601761897276,0.0,0.0,0.0,0.0
18,53.65923751137244,0.0,0.0,0.0,0.0
19,54.081315270204186,0.0,0.0,0.0,0.0
20,53.08239604348058,0.0,0.0,0.0,0.0
21,53.90585112810804,0.0,0.0,0.0,0.0
22,54.38216247515402,0.0,0.0,0.0,0.0
23,53.941007426046674,0.0,0.0,0.0,0.0
24,54.7350880238818,0.0,0.0,0.0,0.0
25,55.327928480599034,0.0,0.0,0.0,0.0
26,54.96512851023217,0.0,0.0,0.0,0.0
27,55.143574923242255,0.0,0.0,0.0,0.0
28,54.52686197838994,0.0,0.0,0.0,0.0
29,54.54999887863831,0.0,0.0,0.0,0.0
30,56.08141456228589,0.0,0.0,0.0,0.0
31,55.09094954570636,0.0,0.0,0.0,0.0
32,55.122811916636635,0.0,0.0,0.0,0.0
33,55.018877010185605,0.0,0.0,0.0,0.0
34,55.7897347073465,0.0,0.0,0.0,0.0
35,56.39730991958186,0.0,0.0,0.0,0.0
36,55.97084563575747,0.0,0.0,0.0,0.0
37,55.31917386204482,0.0,0.0,0.0,0.0
38,55.810907377134754,0.0,0.0,0.0,0.0
39,56.2746006041819,0.0,0.0,0.0,0.0
40,56.25169135681142,0.0,0.0,0.0,0.0
41,56.11892644143033,0.0,0.0,0.0,0.0
42,56.27742633469306,0.0,0.0,0.0,0.0
43,57.150646670581935,0.0,0.0,0.0,0.0
44,56.594017701394634,0.0,0.0,0.0,0.0
45,57.27284283385084,0.0,0.0,0.0,0.0
46,56.67057218021789,0.0,0.0,0.0,0.0
47,57.32914965855589,0.0,0.0,0.0,0.0
48,56.95217574593804,0.0,0.0,0.0,0.0
49,56.553675605189746,0.0,0.0,0.0,0.0
50,56.224630529005836,0.0,0.0,0.0,0.0
51,56.88054887946127,0.0,0.0,0.0,0.0
52,57.35148006934632,0.0,0.0,0.0,0.0
53,56.928635822793424,0.0,0.0,0.0,0.0
54,56.29444628171376,0.0,0.0,0.0,0.0
55,57.72697251334325,0.0,0.0,0.0,0.0
56,57.88335332934374,0.0,0.0,0.0,0.0
57,56.77482942321947,0.0,0.0,0.0,0.0
58,57.65935343653685,0.0,0.0,0.0,0.0
59,57.59206926737058,0.0,0.0,0.0,0.0
60,57.392121612074284,58.43,56.17,58.43,53.17
61,57.36951736861174,58.43,56.17,58.43,53.17
62,57.1622239117881,58.43,56.17,58.43,53.17
63,57.86566299746881,58.43,56.17,58.43,53.17
64,57.0481629053347,58.43,56.17,58.43,53.17
65,57.63392670080406,58.43,56.17,58.43,53.17
66,56.66803045921487,58.43,56.17,58.43,53.17
67,57.6369615353678,58.43,56.17,58.43,53.17
68,58.2060773225721,58.43,56.17,58.43,53.17
69,57.89408355085404,58.43,56.17,58.43,53.17
70,58.26750346986155,58.43,56.17,58.43,53.17
71,57.16717888293151,58.43,56.17,58.43,53.17
72,57.63873683302809,58.43,56.17,58.43,53.17
73,58.56639614543344,58.43,56.17,58.43,53.17
74,58.14408370363561,58.43,56.17,58.43,53.17
75,57.9341277941032,58.43,56.17,58.43,53.17
76,58.41635582358007,58.43,56.17,58.43,53.17
77,57.94939644034602,58.43,56.17,58.43,53.17
78,57.56313825142375,58.43,56.17,58.43,53.17
79,58.34000817635302,58.43,56.17,58.43,53.17
80,58.60454841868935,58.43,56.17,58.43,53.17
81,59.388384163663034,58.43,56.17,58.43,53.17
82,60.009240760769444,58.43,56.17,58.43,53.17
83,61.696856746372056,58.43,56.17,58.43,53.17
84,61.974123015137515,58.43,56.17,58.43,53.17
85,62.15603376187334,58.43,56.17,58.43,53.17
86,63.3669707827481,58.43,56.17,58.43,53.17
87,60.836464154939264,58.43,56.17,58.43,53.17
88,60.22793649979616,58.43,56.17,58.43,53.17
89,60.23675912680787,58.43,56.17,58.43,53.17
90,60.8669723693053,58.43,56.17,58.43,53.17
91,60.7335909143342,58.43,56.17,58.43,53.17
92,62.205478884014425,58.43,56.17,58.43,53.17
93,61.72614494244067,58.43,56.17,58.43,53.17
94,61.78866309360066,58.43,56.17,58.43,53.17
95,61.344840619419465,58.43,56.17,58.43,53.17
96,61.030450605661756,58.43,56.17,58.43,53.17
97,60.70019400618444,58.43,56.17,58.43,53.17
98,60.64739047575216,58.43,56.17,58.43,53.17
99,61.084778105428676,58.43,56.17,58.43,53.17
