,client_accuracy_0,client_attack_0,server_attack,client_auc_0,server_auc
0,34.48323293871911,0.0,0.0,0.0,0.0
1,46.35590087701368,0.0,0.0,0.0,0.0
2,48.76437301210894,0.0,0.0,0.0,0.0
3,53.34479797157019,0.0,0.0,0.0,0.0
4,55.200260426076774,0.0,0.0,0.0,0.0
5,54.925617201789244,0.0,0.0,0.0,0.0
6,59.12470615511135,0.0,0.0,0.0,0.0
7,61.539191345752556,0.0,0.0,0.0,0.0
8,53.31011166002808,0.0,0.0,0.0,0.0
9,60.40296615651298,0.0,0.0,0.0,0.0
10,57.44492931847444,0.0,0.0,0.0,0.0
11,61.53898064081871,0.0,0.0,0.0,0.0
12,63.3139800180617,0.0,0.0,0.0,0.0
13,57.80416979497775,0.0,0.0,0.0,0.0
14,55.65864326925339,0.0,0.0,0.0,0.0
15,57.43592418245202,0.0,0.0,0.0,0.0
16,61.68240061558916,0.0,0.0,0.0,0.0
17,63.5222216555524,0.0,0.0,0.0,0.0
18,57.111584016380434,0.0,0.0,0.0,0.0
19,61.9943965178573,0.0,0.0,0.0,0.0
20,61.72323615140941,0.0,0.0,0.0,0.0
21,59.282511468991416,0.0,0.0,0.0,0.0
22,64.41250064735394,0.0,0.0,0.0,0.0
23,65.74721076190143,0.0,0.0,0.0,0.0
24,60.856028127827265,0.0,0.0,0.0,0.0
25,64.84945160496585,0.0,0.0,0.0,0.0
26,65.29570145471682,0.0,0.0,0.0,0.0
27,59.322364993124644,0.0,0.0,0.0,0.0
28,61.79302619676753,0.0,0.0,0.0,0.0
29,63.541253563763334,0.0,0.0,0.0,0.0
30,63.498962715176845,0.0,0.0,0.0,0.0
31,66.428899659024,0.0,0.0,0.0,0.0
32,63.12444205774523,0.0,0.0,0.0,0.0
33,63.29614970848762,0.0,0.0,0.0,0.0
34,57.333818075058296,0.0,0.0,0.0,0.0
35,64.18192649052894,0.0,0.0,0.0,0.0
36,63.74674809729585,0.0,0.0,0.0,0.0
37,63.655012613474796,0.0,0.0,0.0,0.0
38,60.881979142213524,0.0,0.0,0.0,0.0
39,64.40765774142582,0.0,0.0,0.0,0.0
40,59.288101553200214,0.0,0.0,0.0,0.0
41,63.53164778659347,0.0,0.0,0.0,0.0
42,59.89209130890723,0.0,0.0,0.0,0.0
43,63.068321362209545,0.0,0.0,0.0,0.0
44,62.52132714700208,0.0,0.0,0.0,0.0
45,64.12750929570115,0.0,0.0,0.0,0.0
46,63.84842079746015,0.0,0.0,0.0,0.0
47,61.543777930242726,0.0,0.0,0.0,0.0
48,61.93162734291272,0.0,0.0,0.0,0.0
49,58.89416988369048,0.0,0.0,0.0,0.0
50,61.63593780205622,0.0,0.0,0.0,0.0
51,61.190352864192946,0.0,0.0,0.0,0.0
52,66.0702678707925,0.0,0.0,0.0,0.0
53,59.24395744237789,0.0,0.0,0.0,0.0
54,65.60007018028388,0.0,0.0,0.0,0.0
55,64.38425210655335,0.0,0.0,0.0,0.0
56,62.86139245339105,0.0,0.0,0.0,0.0
57,63.808833729119996,0.0,0.0,0.0,0.0
58,61.776889254836135,0.0,0.0,0.0,0.0
59,63.663743241794464,0.0,0.0,0.0,0.0
60,64.94897082952392,66.45,64.91,66.45,64.91
61,64.04042006358675,66.45,64.91,66.45,64.91
62,59.116301690607486,66.45,64.91,66.45,64.91
63,64.1151121986527,66.45,64.91,66.45,64.91
64,62.50037141934557,66.45,64.91,66.45,64.91
65,65.20444925215841,66.45,64.91,66.45,64.91
66,64.96572544248019,66.45,64.91,66.45,64.91
67,62.73235332663464,66.45,64.91,66.45,64.91
68,63.41040928235988,66.45,64.91,66.45,64.91
69,65.5273760709427,66.45,64.91,66.45,64.91
70,63.662475855690246,66.45,64.91,66.45,64.91
71,63.86610155326272,66.45,64.91,66.45,64.91
72,63.87099960551906,66.45,64.91,66.45,64.91
73,61.81120291966553,66.45,64.91,66.45,64.91
74,62.52381179608544,66.45,64.91,66.45,64.91
75,64.90741950996971,66.45,64.91,66.45,64.91
76,63.12213488121131,66.45,64.91,66.45,64.91
77,64.24765448000257,66.45,64.91,66.45,64.91
78,63.21452715850033,66.45,64.91,66.45,64.91
79,64.77267273189527,66.45,64.91,66.45,64.91
80,62.95785070725458,66.45,64.91,66.45,64.91
81,66.02403290696522,66.45,64.91,66.45,64.91
82,60.08709436243434,66.45,64.91,66.45,64.91
83,60.61513142895944,66.45,64.91,66.45,64.91
84,60.911445314909734,66.45,64.91,66.45,64.91
85,64.57133626622081,66.45,64.91,66.45,64.91
86,59.73351406064675,66.45,64.91,66.45,64.91
87,65.316580430623,66.45,64.91,66.45,64.91
88,62.18046645107769,66.45,64.91,66.45,64.91
89,63.126847107509505,66.45,64.91,66.45,64.91
90,63.71771952499431,66.45,64.91,66.45,64.91
91,61.760347471572075,66.45,64.91,66.45,64.91
92,62.57419084607514,66.45,64.91,66.45,64.91
93,61.46508910602972,66.45,64.91,66.45,64.91
94,62.463311726892826,66.45,64.91,66.45,64.91
95,61.07502044455556,66.45,64.91,66.45,64.91
96,64.11822931100978,66.45,64.91,66.45,64.91
97,65.41042995698778,66.45,64.91,66.45,64.91
98,65.74188923694956,66.45,64.91,66.45,64.91
99,63.76320995684995,66.45,64.91,66.45,64.91
