,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_loss_2,client_loss_0,client_loss_1,client_loss_4,client_loss_3,client_accuracy_per_epoch2,client_accuracy_per_epoch0,client_accuracy_per_epoch1,client_accuracy_per_epoch4,client_accuracy_per_epoch3,client_loss_per_epoch2,client_loss_per_epoch0,client_loss_per_epoch1,client_loss_per_epoch4,client_loss_per_epoch3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc,client_layer_leakage_2,client_layer_leakage_0,client_layer_leakage_1,client_layer_leakage_4,client_layer_leakage_3,server_layer_leakage,client_round_duration_2,client_round_duration_0,client_round_duration_1,client_round_duration_4,client_round_duration_3,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,9.768,9.552,10.144,9.768,10.168000000000001,2.4150021940469744,2.4196739852428437,2.4072242468595504,2.409405693411827,2.4195104748010636,"[11.200000000000001, 10.8, 11.600000000000001, 12.0, 9.768]","[11.600000000000001, 11.600000000000001, 10.8, 10.8, 9.552]","[9.6, 9.6, 9.6, 8.799999999999999, 10.144]","[10.8, 14.399999999999999, 14.399999999999999, 14.399999999999999, 9.768]","[12.0, 7.199999999999999, 7.199999999999999, 10.0, 10.168000000000001]","[2.677566558122635, 2.352554216980934, 2.344528153538704, 2.3582421243190765, 2.3421199172735214]","[2.6800632029771805, 2.361009821295738, 2.3481815308332443, 2.368913561105728, 2.340201810002327]","[2.6533312052488327, 2.3449004143476486, 2.3335144221782684, 2.36167149245739, 2.342703700065613]","[2.66085022687912, 2.3500704616308212, 2.3397064357995987, 2.3319322615861893, 2.3644690811634064]","[2.7155948281288147, 2.3694756627082825, 2.3356305062770844, 2.3394757360219955, 2.3373756408691406]",0,0,0,0,0,0,0,0,0,0,0,0.1,0,{},{},{},{},{},{},8.733195304870605,8.818638324737549,8.67986011505127,8.609978914260864,8.669952392578125,0,0,0,0,0,0,0,0,0,0,13.93982481956482,,,0
1,9.552,10.335999999999999,9.687999999999999,10.144,10.144,2.3359846830368043,2.3296949714422226,2.332092487812042,2.33141311109066,2.331742924451828,"[12.0, 10.8, 10.8, 11.600000000000001, 9.552]","[11.200000000000001, 10.8, 11.600000000000001, 11.200000000000001, 10.335999999999999]","[7.6, 9.6, 7.6, 12.8, 9.687999999999999]","[10.8, 14.399999999999999, 10.0, 14.399999999999999, 10.144]","[11.200000000000001, 9.6, 8.799999999999999, 11.200000000000001, 10.144]","[2.3549709618091583, 2.3307985365390778, 2.346526399254799, 2.3268763422966003, 2.3207511752843857]","[2.352499231696129, 2.3212188482284546, 2.3260581642389297, 2.323056235909462, 2.325642377138138]","[2.360114350914955, 2.323593094944954, 2.330654039978981, 2.3257329910993576, 2.3203679621219635]","[2.364094689488411, 2.3199943006038666, 2.3222358226776123, 2.326027512550354, 2.3247132301330566]","[2.3531578481197357, 2.321463629603386, 2.326182648539543, 2.3271318525075912, 2.330778643488884]",0,0,0,0,0,0,0,0,0,0,0,0.1,0,{},{},{},{},{},{},8.704370021820068,8.770165205001831,8.732139110565186,8.637359142303467,8.640050649642944,0,0,0,0,0,0,0,0,0,0,13.996069431304932,,,0
2,10.144,9.976,10.168000000000001,10.335999999999999,10.192,2.326099142432213,2.324797809123993,2.3243367582559586,2.3219978153705596,2.326881727576256,"[14.000000000000002, 6.4, 12.8, 11.200000000000001, 10.144]","[11.600000000000001, 10.8, 11.200000000000001, 10.8, 9.976]","[7.6, 10.0, 7.6, 12.8, 10.168000000000001]","[8.799999999999999, 14.399999999999999, 8.0, 6.800000000000001, 10.335999999999999]","[7.199999999999999, 7.199999999999999, 12.4, 10.0, 10.192]","[2.325772061944008, 2.3280407786369324, 2.331992506980896, 2.3208139836788177, 2.32387638092041]","[2.338521435856819, 2.321643903851509, 2.3269284814596176, 2.3183829337358475, 2.3185122907161713]","[2.3327892869710922, 2.3175019919872284, 2.323084145784378, 2.3261483013629913, 2.322160065174103]","[2.3296030312776566, 2.3193036913871765, 2.323906287550926, 2.319581836462021, 2.3175942301750183]","[2.342565968632698, 2.3205213397741318, 2.327102020382881, 2.322285547852516, 2.321933761239052]",0,0,0,0,0,0,0,0,0,0,0,0.1,0,{},{},{},{},{},{},8.71651315689087,8.60014820098877,8.780282735824585,8.76143503189087,8.650206804275513,0,0,0,0,0,0,0,0,0,0,13.91428279876709,,,0
