,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_loss_2,client_loss_0,client_loss_1,client_loss_4,client_loss_3,client_accuracy_per_epoch2,client_accuracy_per_epoch0,client_accuracy_per_epoch1,client_accuracy_per_epoch4,client_accuracy_per_epoch3,client_loss_per_epoch2,client_loss_per_epoch0,client_loss_per_epoch1,client_loss_per_epoch4,client_loss_per_epoch3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc,client_round_duration_2,client_round_duration_0,client_round_duration_1,client_round_duration_4,client_round_duration_3,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,39.34666666666667,36.86666666666667,39.85333333333333,38.879999999999995,38.53333333333334,2.0830231952667235,2.106038737297058,2.141287798881531,2.0792983102798464,2.1028678226470947,"[32.666666666666664, 36.666666666666664, 38.0, 37.333333333333336, 39.34666666666667]","[28.000000000000004, 26.0, 25.333333333333336, 29.333333333333332, 36.86666666666667]","[23.333333333333332, 40.666666666666664, 40.666666666666664, 46.0, 39.85333333333333]","[32.0, 37.333333333333336, 38.0, 39.33333333333333, 38.879999999999995]","[20.0, 25.333333333333336, 24.666666666666668, 28.000000000000004, 38.53333333333334]","[3.3096393585205077, 1.929367184638977, 1.8089800119400024, 1.7177826404571532, 1.6493467807769775]","[3.3343317985534666, 1.9581670761108398, 1.8186771392822265, 1.7371877431869507, 1.6818299293518066]","[3.323428249359131, 2.0125254154205323, 1.873678731918335, 1.7872951984405518, 1.709511399269104]","[3.283168315887451, 1.9490578651428223, 1.808156132698059, 1.7082843065261841, 1.6478249311447144]","[3.336284303665161, 1.9581137418746948, 1.8286537647247314, 1.7312093257904053, 1.660077977180481]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4168,0.0,15.607835292816162,15.317444562911987,15.318300247192383,15.481650114059448,15.470646381378174,0,0,0,0,0,0,0,0,0,0,0.04272031784057617,,,0
1,42.93333333333334,41.413333333333334,41.13333333333333,45.34666666666667,42.49333333333333,1.5827034425735476,1.5850934410095214,1.6146999311447143,1.5558074045181276,1.5597215366363524,"[32.0, 36.0, 42.0, 44.0, 42.93333333333334]","[34.66666666666667, 45.33333333333333, 40.0, 48.66666666666667, 41.413333333333334]","[40.0, 32.666666666666664, 53.333333333333336, 41.333333333333336, 41.13333333333333]","[42.0, 36.666666666666664, 44.666666666666664, 44.0, 45.34666666666667]","[34.0, 38.666666666666664, 39.33333333333333, 34.66666666666667, 42.49333333333333]","[1.746820616722107, 1.6487256050109864, 1.5782740831375122, 1.4968850374221803, 1.442811870574951]","[1.7441870450973511, 1.6343225717544556, 1.564083218574524, 1.5170248985290526, 1.465849471092224]","[1.8074747800827027, 1.6794634103775024, 1.5846688747406006, 1.5372877836227417, 1.4646048069000244]","[1.7013386487960815, 1.6016014099121094, 1.5520851612091064, 1.4927072048187255, 1.4313045978546142]","[1.7124333143234254, 1.6190728187561034, 1.55849449634552, 1.4834996700286864, 1.4251073837280273]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4728,0.0,15.430058717727661,15.34964656829834,15.440958976745605,15.276726007461548,15.428943395614624,0,0,0,0,0,0,0,0,0,0,0.04212188720703125,,,0
2,49.10666666666666,44.16,49.519999999999996,36.93333333333334,50.72,1.4592363262176513,1.461691722869873,1.5030734539031982,1.4049991464614868,1.4079783630371092,"[35.333333333333336, 45.33333333333333, 43.333333333333336, 43.333333333333336, 49.10666666666666]","[46.666666666666664, 48.66666666666667, 47.333333333333336, 50.66666666666667, 44.16]","[45.33333333333333, 51.33333333333333, 47.333333333333336, 51.33333333333333, 49.519999999999996]","[45.33333333333333, 34.0, 60.66666666666667, 50.0, 36.93333333333334]","[40.666666666666664, 43.333333333333336, 48.0, 42.0, 50.72]","[1.591729712486267, 1.5288514375686646, 1.4513086080551147, 1.3851994514465331, 1.3390924215316773]","[1.6359022378921508, 1.5237572193145752, 1.4481990575790404, 1.38929340839386, 1.3113066911697389]","[1.6650264024734498, 1.5546523571014403, 1.4966822624206544, 1.435942792892456, 1.3630634546279907]","[1.546045684814453, 1.4621639013290406, 1.3882718801498413, 1.3498316287994385, 1.2786826372146607]","[1.5646545886993408, 1.470611572265625, 1.3963986396789552, 1.3354389667510986, 1.2727880477905273]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5107,0.0,15.4646577835083,15.549742221832275,15.40324854850769,15.679455518722534,15.51058292388916,0,0,0,0,0,0,0,0,0,0,0.043198347091674805,,,0
3,52.81333333333333,50.946666666666665,51.42666666666666,40.25333333333334,52.49333333333334,1.3125557518005373,1.3120648527145387,1.3677888631820678,1.2527001190185547,1.3485930967330932,"[54.0, 40.0, 57.99999999999999, 56.666666666666664, 52.81333333333333]","[49.333333333333336, 48.66666666666667, 52.0, 51.33333333333333, 50.946666666666665]","[36.666666666666664, 42.66666666666667, 48.66666666666667, 58.666666666666664, 51.42666666666666]","[44.666666666666664, 47.333333333333336, 49.333333333333336, 52.0, 40.25333333333334]","[60.66666666666667, 57.99999999999999, 61.33333333333333, 59.333333333333336, 52.49333333333334]","[1.4670897722244263, 1.3778522491455079, 1.3222963571548463, 1.222725796699524, 1.1728145837783814]","[1.4794192552566527, 1.389907431602478, 1.3080973625183105, 1.2269927501678466, 1.1559074640274047]","[1.5484126329421997, 1.4298404216766358, 1.3524456024169922, 1.276737666130066, 1.231507992744446]","[1.406683874130249, 1.314933753013611, 1.2432276725769043, 1.1791863679885863, 1.1194689273834229]","[1.5287565231323241, 1.427710509300232, 1.3199363231658936, 1.2574241399765014, 1.209137988090515]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541,0.0,15.46755051612854,15.399428844451904,15.461715698242188,15.46216344833374,15.464484691619873,0,0,0,0,0,0,0,0,0,0,0.04221057891845703,,,0
4,51.06666666666667,58.45333333333333,58.8,53.29333333333334,52.50666666666667,1.1044536685943602,1.189740059375763,1.2108710241317748,1.152693350315094,1.150466411113739,"[46.666666666666664, 56.666666666666664, 54.0, 55.333333333333336, 51.06666666666667]","[66.66666666666666, 57.333333333333336, 60.66666666666667, 56.00000000000001, 58.45333333333333]","[53.333333333333336, 61.33333333333333, 52.666666666666664, 59.333333333333336, 58.8]","[40.666666666666664, 34.0, 48.0, 56.666666666666664, 53.29333333333334]","[51.33333333333333, 54.0, 55.333333333333336, 59.333333333333336, 52.50666666666667]","[1.288893222808838, 1.1837360382080078, 1.089641773700714, 1.0249701499938966, 0.9350271582603454]","[1.3994510173797607, 1.2621905565261842, 1.1758614778518677, 1.080004096031189, 1.0311931490898132]","[1.3932303428649901, 1.2931100845336914, 1.1892456531524658, 1.1247164726257324, 1.0540525674819947]","[1.347018265724182, 1.2073845863342285, 1.1486618041992187, 1.0562615036964416, 1.004140591621399]","[1.3198487997055053, 1.2147837638854981, 1.1360946536064147, 1.0725675106048584, 1.0090373277664184]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036,0.0,15.546170711517334,15.389794826507568,15.633114337921143,15.446426391601562,15.451287031173706,0,0,0,0,0,0,0,0,0,0,0.04167962074279785,,,0
5,55.02666666666667,61.519999999999996,60.199999999999996,57.17333333333333,60.73333333333333,1.0780477166175841,1.0569430160522462,1.112914140224457,1.024301359653473,1.04592369556427,"[64.0, 62.66666666666667, 70.66666666666667, 68.66666666666667, 55.02666666666667]","[57.99999999999999, 52.666666666666664, 61.33333333333333, 53.333333333333336, 61.519999999999996]","[49.333333333333336, 46.666666666666664, 63.33333333333333, 57.333333333333336, 60.199999999999996]","[48.0, 51.33333333333333, 55.333333333333336, 54.666666666666664, 57.17333333333333]","[49.333333333333336, 54.0, 55.333333333333336, 54.0, 60.73333333333333]","[1.293086838722229, 1.1491677284240722, 1.0560222625732423, 0.9698319435119629, 0.9221298098564148]","[1.2478549242019654, 1.1065505743026733, 1.0486552357673644, 0.9740157961845398, 0.9076385498046875]","[1.2759177684783936, 1.203932762145996, 1.0955329418182373, 1.026535725593567, 0.96265150308609]","[1.201094961166382, 1.0967623591423035, 1.0099518537521361, 0.9454839944839477, 0.8682136297225952]","[1.2143903255462647, 1.1228248238563538, 1.0445431351661683, 0.9592062115669251, 0.8886539816856385]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324,0.0,15.50424599647522,15.495257139205933,15.353683471679688,15.452638864517212,15.422743558883667,0,0,0,0,0,0,0,0,0,0,0.043598175048828125,,,0
6,63.4,60.01333333333333,61.12,58.13333333333334,60.96,0.9525220584869384,0.9700453519821167,0.9677085423469544,0.9275319385528565,0.9858752608299255,"[68.66666666666667, 54.0, 50.66666666666667, 64.66666666666666, 63.4]","[54.0, 59.333333333333336, 66.0, 60.0, 60.01333333333333]","[52.0, 59.333333333333336, 55.333333333333336, 60.0, 61.12]","[58.666666666666664, 65.33333333333333, 56.666666666666664, 56.666666666666664, 58.13333333333334]","[42.0, 64.66666666666666, 46.666666666666664, 52.666666666666664, 60.96]","[1.1526661396026612, 1.0072916269302368, 0.9285832285881043, 0.8716972589492797, 0.8023720383644104]","[1.2201081752777099, 1.0355912446975708, 0.9321298360824585, 0.8575657725334167, 0.8048317313194275]","[1.1430779695510864, 1.0368210315704345, 0.9500566005706788, 0.8789357423782349, 0.8296513676643371]","[1.1199603438377381, 1.0118966460227967, 0.8869948744773865, 0.8524434328079223, 0.7663643956184387]","[1.171218490600586, 1.050314474105835, 0.9651245713233948, 0.908944046497345, 0.833774721622467]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6415,0.0,15.536331415176392,15.458569526672363,15.416141033172607,15.466971158981323,15.430058002471924,0,0,0,0,0,0,0,0,0,0,0.042076826095581055,,,0
7,58.8,62.760000000000005,63.14666666666666,62.160000000000004,57.68,0.8747520756721496,0.8853681755065917,0.9559611725807191,0.8292807459831237,0.8585882282257081,"[56.666666666666664, 68.66666666666667, 66.0, 66.0, 58.8]","[56.666666666666664, 64.0, 58.666666666666664, 59.333333333333336, 62.760000000000005]","[57.99999999999999, 44.0, 54.666666666666664, 52.666666666666664, 63.14666666666666]","[51.33333333333333, 57.99999999999999, 61.33333333333333, 66.66666666666666, 62.160000000000004]","[52.666666666666664, 56.666666666666664, 57.333333333333336, 53.333333333333336, 57.68]","[1.0693589925765992, 0.9413951277732849, 0.8511332869529724, 0.7929856419563294, 0.7188873291015625]","[1.0869385480880738, 0.9539684414863586, 0.8718336582183838, 0.7912799715995789, 0.7228202581405639]","[1.1667070388793945, 1.0301406264305115, 0.9432003021240234, 0.8551823496818542, 0.7845755457878113]","[1.020834255218506, 0.8876395583152771, 0.818875527381897, 0.7305280923843384, 0.6885262966156006]","[1.0482529520988464, 0.9420062899589539, 0.8311974048614502, 0.7677560329437256, 0.703728461265564]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6572,0.0,15.484292030334473,15.619275569915771,15.367300748825073,15.350374221801758,15.409087181091309,0,0,0,0,0,0,0,0,0,0,0.042166948318481445,,,0
8,60.14666666666667,63.13333333333333,65.4,62.96000000000001,63.626666666666665,0.7962491846084594,0.8058121991157531,0.885946080684662,0.7438409280776976,0.831496250629425,"[55.333333333333336, 68.0, 60.66666666666667, 62.66666666666667, 60.14666666666667]","[64.66666666666666, 64.66666666666666, 65.33333333333333, 64.0, 63.13333333333333]","[62.66666666666667, 41.333333333333336, 57.333333333333336, 66.0, 65.4]","[70.0, 48.0, 72.66666666666667, 73.33333333333333, 62.96000000000001]","[56.666666666666664, 56.666666666666664, 57.99999999999999, 62.66666666666667, 63.626666666666665]","[0.9817672729492187, 0.844118082523346, 0.7859145045280457, 0.7201438665390014, 0.6493021965026855]","[0.9938148975372314, 0.8759659171104431, 0.7670411109924317, 0.7181023001670838, 0.6741367697715759]","[1.0808528304100036, 0.9432142734527588, 0.8593955755233764, 0.8111998796463012, 0.7350678443908691]","[0.8964510679244995, 0.8072092056274414, 0.744602108001709, 0.66972815990448, 0.6012140989303589]","[1.0199389457702637, 0.8610223650932312, 0.8410821676254272, 0.7573922753334046, 0.6780454993247986]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637,0.0,15.76638913154602,15.448460817337036,15.437523603439331,15.349514961242676,15.37603497505188,0,0,0,0,0,0,0,0,0,0,0.0424041748046875,,,0
9,65.4,56.599999999999994,63.92,65.70666666666666,65.82666666666667,0.7316530466079711,0.7753314256668091,0.8156739664077758,0.7327946686744691,0.7670301342010497,"[65.33333333333333, 63.33333333333333, 66.66666666666666, 64.66666666666666, 65.4]","[57.99999999999999, 68.66666666666667, 64.66666666666666, 68.0, 56.599999999999994]","[62.0, 63.33333333333333, 70.66666666666667, 69.33333333333334, 63.92]","[68.66666666666667, 48.0, 59.333333333333336, 63.33333333333333, 65.70666666666666]","[45.33333333333333, 60.0, 64.66666666666666, 62.66666666666667, 65.82666666666667]","[0.8976635098457336, 0.7907402276992798, 0.716189181804657, 0.6686035871505738, 0.5850687265396118]","[0.9957239031791687, 0.8317090153694153, 0.7514707803726196, 0.6795564651489258, 0.618196964263916]","[1.0104220390319825, 0.8709718227386475, 0.8284876823425293, 0.7110134959220886, 0.6574747920036316]","[0.9550596237182617, 0.7776545524597168, 0.703771424293518, 0.6298966765403747, 0.5975910663604737]","[0.9720545530319213, 0.8088005304336547, 0.766418707370758, 0.6688827872276306, 0.6189940929412842]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6778,0.0,15.416094064712524,15.338677406311035,15.3967125415802,15.431575059890747,15.44424843788147,0,0,0,0,0,0,0,0,0,0,0.04443812370300293,,,0
