,client_accuracy_8,client_accuracy_5,client_accuracy_3,client_accuracy_4,client_accuracy_2,client_accuracy_0,client_accuracy_6,client_accuracy_1,client_accuracy_7,client_accuracy_9,client_attack_8,client_attack_5,client_attack_3,client_attack_4,client_attack_2,client_attack_0,client_attack_6,client_attack_1,client_attack_7,client_attack_9,client_auc_8,client_auc_5,client_auc_3,client_auc_4,client_auc_2,client_auc_0,client_auc_6,client_auc_1,client_auc_7,client_auc_9,server_attack,server_accuracy,server_auc
0,4.463300806109461,7.865931268561731,10.691557064064488,3.2498939329656342,9.99575731862537,8.867204072974118,6.236741620704285,11.268561731014001,13.101400084853628,12.872295290623676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141456894631321,0.0
1,18.065337293169286,14.849384811200677,12.668646584641493,11.115825201527366,14.866355536699194,13.169282986847689,17.793805685193043,16.758591429783625,14.696648281714042,8.196860415782774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14903096458008466,0.0
2,17.615613067458632,21.323716588884174,15.84217225286381,16.105218498090792,23.266864658464147,17.675010606703438,17.92957148918116,21.569792108612642,19.159949087823506,22.766228256257957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20472265537981732,0.0
3,22.511667373780227,23.894781501909208,29.079338141705556,25.50700042426814,27.280441238862963,23.4365719134493,24.649978786593127,28.655070004242685,20.704285108188376,26.92405600339415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25573624415237245,0.0
4,28.45990666100976,30.190920661858296,33.07594399660586,31.828595672465,26.983453542638948,33.593551124310565,32.931692829868474,29.27450148493848,30.38608400509122,26.542214679677556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30860622261825205,0.0
5,36.93678404751803,34.91726771319474,35.061518879932116,32.761985574883326,31.183708103521425,35.75731862537124,34.30632159524819,35.34153585065762,31.57403478998727,37.64106915570641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35256553055617434,0.0
6,37.59864234196012,38.65931268561731,34.73907509546033,39.881204921510395,35.74883326262198,38.608400509121765,37.50530335171828,38.744166313109886,35.61306745863386,39.439966058549004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3836043662285587,0.0
7,40.56851930420026,41.2388629613916,41.23037759864234,39.439966058549004,39.966058549002966,38.21807382265592,39.14297836232499,39.47390750954604,39.72846839202376,41.26431904963937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4110789336897602,0.0
8,41.018243529910904,42.01951633432329,40.356385235468814,42.842596521001276,40.21213406873144,43.07170131523122,42.91896478574459,41.46796775562155,39.949087823504456,42.308018667798045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42815771886834486,0.0
9,41.977089520577,42.774713619007215,42.52015273652949,43.07170131523122,42.528638099278744,43.300806109461185,44.11540093338991,42.23165040305473,42.42681374628766,43.66567670767925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4411524467216158,0.0
10,44.38693254136614,44.92999575731862,43.674162070428515,43.52991090369113,43.648705982180736,43.92023759015698,43.66567670767925,43.52142554094188,44.07297411964362,44.31904963937208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44969183931090817,0.0
11,44.106915570640645,44.369961815867626,43.911752227407725,44.11540093338991,44.12388629613916,45.71064913025032,45.56639796351294,45.19304200254561,45.58336868901146,44.963937208315656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46001336600579196,0.0
12,44.785744590581245,45.25243954179041,46.08400509121765,46.01612218922359,44.980907933814166,46.050063640220614,46.08400509121765,46.01612218922359,45.15061518879932,45.396690708527785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46929531447241407,0.0
13,45.45608824777259,45.77853203224438,46.389478150190925,45.71913449299957,45.600339414509975,46.33008061094612,46.29613915994909,45.94823928722953,46.652524395417906,46.04157827747136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736021385609267,0.0
14,45.77004666949512,46.0924904539669,46.45736105218498,45.990666100975815,46.70343657191345,46.389478150190925,47.0937632583793,47.000424268137465,46.89859991514637,46.075519728468386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47961684116729786,0.0
15,46.85617310140008,47.18710224862113,46.66949512091642,46.644039032668644,46.117946542214675,47.000424268137465,46.516758591429785,46.890114552397115,47.56045820958846,46.847687738650826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48117620850969034,0.0
16,47.653797199830294,46.68646584641493,47.263470513364446,47.36529486635553,46.21977089520577,46.88162918964785,47.416207042851084,47.416207042851084,47.87441663131099,47.45014849384811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482215786737952,0.0
17,47.16164616037336,47.22952906236741,47.84047518031396,47.789563003818415,47.14467543487484,47.58591429783623,47.73016546457361,47.50954603309292,47.46711921934663,47.2125583368689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48600282171233383,0.0
18,47.20407297411964,47.789563003818415,47.22952906236741,47.78107764106916,47.71319473907509,48.04412388629614,47.81501909206619,47.80653372931693,48.32414085702163,48.247772592278324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4906809237395114,0.0
19,47.857445905812476,48.04412388629614,47.62834111158252,47.57742893508697,47.57742893508697,47.99321170980059,47.82350445481544,48.6126431904964,47.87441663131099,48.49384811200679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49469072547709214,0.0
20,47.899872719558765,48.37505303351718,48.6720407297412,47.79804836656767,47.52651675859143,47.97624098430207,48.03563852354688,48.17988969028426,48.26474331777683,47.99321170980059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971411598722804,0.0
21,48.137462876537974,48.052609249045396,48.43445057276198,48.10352142554094,47.4925753075944,48.171404327535,48.50233347475604,48.15443360203649,47.73865082732287,48.205345778532035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4989975495656048,0.0
22,48.17988969028426,48.32414085702163,48.952057700466696,47.90835808230802,47.39075095460331,48.1120067882902,48.49384811200679,48.93508697496818,48.75689435723377,48.06109461179465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5004084057325314,0.0
23,47.78107764106916,49.147221043699616,48.68901145523971,48.01866779804836,47.611370386084005,48.06109461179465,47.96775562155282,48.94357233771744,48.171404327535,48.97751378871447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009281948466622,0.0
24,48.952057700466696,48.45990666100976,48.510818837505305,47.984726347051335,47.484089944845145,48.58718710224862,48.59567246499788,48.273228680526096,49.20661858294442,49.01994060246076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.501596495136259,0.0
25,48.82477725922783,48.60415782774714,48.94357233771744,48.47687738650827,48.23928722952906,48.23080186677981,48.39202375901569,49.08782350445481,49.35935511243106,49.15570640644887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5043439518823791,0.0
