,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,server_attack,server_accuracy
0,42.0,44.0,38.0,38.666666666666664,39.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3716
1,55.333333333333336,52.0,40.666666666666664,54.666666666666664,52.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.5504
2,58.666666666666664,52.0,58.666666666666664,48.66666666666667,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5908
3,65.33333333333333,48.66666666666667,63.33333333333333,60.0,57.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.6265
4,56.00000000000001,45.33333333333333,56.00000000000001,60.0,60.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6247
5,66.0,66.0,68.0,63.33333333333333,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519
6,68.66666666666667,60.0,70.0,66.66666666666666,59.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.6583
7,70.0,61.33333333333333,64.0,73.33333333333333,65.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.665
8,72.66666666666667,68.0,67.33333333333333,69.33333333333334,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6826
9,69.33333333333334,76.0,68.66666666666667,67.33333333333333,67.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6787
10,64.0,74.0,75.33333333333333,66.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6668
11,70.0,63.33333333333333,76.0,70.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6762
12,80.66666666666666,66.0,80.0,68.66666666666667,75.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6733
13,76.66666666666667,76.0,72.66666666666667,62.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6774
14,72.0,77.33333333333333,78.0,77.33333333333333,74.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6811
15,66.0,80.0,84.66666666666667,82.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678
16,73.33333333333333,75.33333333333333,72.0,82.0,73.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6869
17,72.0,70.66666666666667,80.66666666666666,62.0,80.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6592
18,80.0,79.33333333333333,78.66666666666666,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6879
19,72.66666666666667,83.33333333333334,84.66666666666667,78.0,73.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6776
20,79.33333333333333,76.66666666666667,76.66666666666667,65.33333333333333,77.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6776
21,86.0,83.33333333333334,75.33333333333333,82.66666666666667,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6863
22,78.66666666666666,78.0,76.66666666666667,76.0,87.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6642
23,81.33333333333333,88.0,84.0,83.33333333333334,88.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6786
24,76.66666666666667,81.33333333333333,81.33333333333333,68.0,80.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6772
25,86.66666666666667,74.66666666666667,78.0,80.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6916
26,82.66666666666667,88.0,87.33333333333333,84.0,80.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6865
27,82.66666666666667,90.0,82.0,90.66666666666666,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923
28,88.0,80.66666666666666,84.66666666666667,88.0,86.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6813
29,76.66666666666667,79.33333333333333,78.66666666666666,82.0,81.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6837
30,88.66666666666667,88.66666666666667,82.0,90.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
31,90.66666666666666,82.66666666666667,80.0,78.66666666666666,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6848
32,90.0,94.0,88.66666666666667,66.66666666666666,87.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6809
33,91.33333333333333,86.0,80.66666666666666,85.33333333333334,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872
34,86.66666666666667,90.66666666666666,82.0,89.33333333333333,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6862
35,92.0,78.66666666666666,92.0,93.33333333333333,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6804
36,89.33333333333333,85.33333333333334,76.66666666666667,66.0,80.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.682
37,92.66666666666666,88.0,88.66666666666667,90.66666666666666,91.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6877
38,95.33333333333334,89.33333333333333,73.33333333333333,84.66666666666667,91.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6741
39,87.33333333333333,74.66666666666667,86.0,85.33333333333334,72.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.6822
40,84.66666666666667,80.0,86.66666666666667,90.0,87.33333333333333,59.0,59.0,53.333333333333336,57.99999999999999,55.00000000000001,55.31333333333334,0.6849
41,86.0,83.33333333333334,90.0,90.0,88.0,57.666666666666664,54.0,55.333333333333336,61.0,59.0,54.79333333333334,0.6892
42,82.0,82.66666666666667,92.66666666666666,88.0,90.0,55.00000000000001,55.333333333333336,57.333333333333336,57.99999999999999,56.00000000000001,52.026666666666664,0.6898
43,90.66666666666666,88.0,91.33333333333333,83.33333333333334,86.0,55.333333333333336,60.0,54.333333333333336,48.66666666666667,59.0,55.28666666666666,0.684
44,90.0,87.33333333333333,88.66666666666667,82.0,88.66666666666667,60.66666666666667,59.0,56.333333333333336,54.333333333333336,52.666666666666664,54.58,0.6831
45,94.0,88.0,88.66666666666667,86.66666666666667,86.66666666666667,55.666666666666664,59.66666666666667,51.33333333333333,57.666666666666664,57.666666666666664,54.900000000000006,0.682
46,82.0,88.66666666666667,90.66666666666666,92.66666666666666,80.0,56.666666666666664,63.0,55.00000000000001,54.333333333333336,53.666666666666664,54.10666666666667,0.668
47,86.0,90.0,72.0,78.66666666666666,90.0,52.0,55.00000000000001,52.666666666666664,51.33333333333333,57.666666666666664,55.22666666666667,0.6594
48,89.33333333333333,96.66666666666667,83.33333333333334,89.33333333333333,88.66666666666667,57.333333333333336,55.666666666666664,63.66666666666667,58.333333333333336,54.0,54.39333333333334,0.6835
49,93.33333333333333,82.66666666666667,87.33333333333333,89.33333333333333,90.0,56.00000000000001,55.666666666666664,55.666666666666664,60.66666666666667,56.99999999999999,53.72666666666667,0.6809
