,client_accuracy_8,client_accuracy_5,client_accuracy_3,client_accuracy_4,client_accuracy_2,client_accuracy_0,client_accuracy_6,client_accuracy_1,client_accuracy_7,client_accuracy_9,client_attack_8,client_attack_5,client_attack_3,client_attack_4,client_attack_2,client_attack_0,client_attack_6,client_attack_1,client_attack_7,client_attack_9,client_auc_8,client_auc_5,client_auc_3,client_auc_4,client_auc_2,client_auc_0,client_auc_6,client_auc_1,client_auc_7,client_auc_9,server_attack,server_accuracy,server_auc
0,4.6075519728468395,8.154433602036487,11.260076368264743,4.785744590581247,4.573610521849809,9.817564700890962,7.348324140857021,4.556639796351294,10.029698769622401,7.450148493848112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1128684933541249,0.0
1,12.711073398387782,14.459058124734833,13.848112006788291,14.187526516758592,14.543911752227407,14.518455663979635,14.883326262197711,14.280865507000422,13.288078065337295,15.248196860415783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14294200638598054,0.0
2,20.72125583368689,20.68731438268986,20.212134068731437,20.8994484514213,20.543063215952483,21.484938481120068,23.012303775986425,20.263046245226985,20.169707254985152,21.018243529910904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157124823642979,0.0
3,25.048790835808234,25.566397963512937,25.422146796775564,25.447602885023336,26.228256257955028,25.473058973271108,26.77980483665677,25.43911752227408,24.94696648281714,26.168858718710226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648696814435286,0.0
4,28.85023334747561,28.99448451421298,28.13746287653797,28.510818837505305,29.04539669070853,29.206618582944422,29.189647857445905,28.358082308018666,28.08655070004243,29.0708527789563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29873022944976607,0.0
5,31.472210436996185,32.303775986423425,30.513364446330083,32.151039456936786,32.39711497666525,32.38014425116674,32.36317352566822,31.319473907509547,31.34492999575732,32.29529062367416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3314769436400089,0.0
6,34.83241408570216,35.67246499787866,34.17055579126008,35.647008909630884,35.2651675859143,35.545184556639796,35.477301654645736,34.535426389478154,34.93423843869326,35.70640644887569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37060963837528776,0.0
7,37.21680101824353,37.91260076368265,36.66525243954179,37.31014000848536,37.60712770470938,37.60712770470938,37.819261773440815,36.919813322019515,36.74162070428511,37.581671616461605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39184673646691914,0.0
8,38.608400509121765,39.36359779380568,38.192617734408145,38.39626644039033,38.80356385235469,39.092066185829445,39.08358082308019,38.302927450148495,38.29444208739924,38.76962240135766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4043959307937922,0.0
9,39.7199830292745,40.3988120492151,39.26177344081459,39.134492999575734,39.99151463725074,39.745439117522274,40.03394145099703,39.27025880356385,39.29571489181162,39.42299533305049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4159798024801366,0.0
10,40.15273652948664,40.80610946117946,40.04242681374629,39.86423419601188,40.72125583368689,40.57700466694951,40.907933814170555,40.09333899024183,39.93211709800594,40.2206194314807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4234796168411673,0.0
11,40.77216801018243,41.46796775562155,40.47518031395842,40.23759015697921,41.02672889266017,41.02672889266017,41.07764106915571,40.45820958845991,40.83156554942724,40.59397539244803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4289002747456746,0.0
12,41.23037759864234,41.75647008909631,40.8994484514213,40.40729741196436,41.41705557912601,41.739499363597794,41.49342384386932,41.03521425540942,41.44251166737378,40.78913873568095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4351377441152447,0.0
13,41.654645736105216,41.62070428510819,41.36614340263046,40.98430207891388,41.83283835383963,42.240135765803984,42.03648705982181,41.50190920661858,41.875265167585916,41.391599490878235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.440484146432019,0.0
14,41.977089520577,42.240135765803984,41.875265167585916,41.60373355960967,42.044972422571064,42.723801442511665,42.240135765803984,41.849809079338144,42.265591854051756,41.56979210861264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44583054874879335,0.0
