,client_accuracy_3,client_accuracy_0,client_accuracy_4,client_accuracy_1,client_accuracy_2,client_attack_3,client_attack_0,client_attack_4,client_attack_1,client_attack_2,client_auc_3,client_auc_0,client_auc_4,client_auc_1,client_auc_2,server_attack,server_accuracy,server_auc,client_round_duration_3,client_round_duration_0,client_round_duration_4,client_round_duration_1,client_round_duration_2,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,17.773747449557924,15.96009975062344,15.336658354114713,13.103604624801632,11.380639310813875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11757204794695231,0.0,15.2823805809021,14.067829608917236,14.239293575286865,14.38564419746399,14.235353231430054,0,0,0,0,0,0,0,0,0,0,0.04293179512023926,,,0
1,46.28202221718431,48.05032872364543,41.37383813194287,45.85128088868737,51.80231240081614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126243305279266,0.0,14.328464031219482,14.129105806350708,14.217670440673828,14.197757005691528,14.315999031066895,0,0,0,0,0,0,0,0,0,0,0.042162179946899414,,,0
2,65.93742915438676,65.96009975062344,64.46384039900249,62.85422806619814,65.32532305599638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7028819178780923,0.0,14.347843647003174,14.218783617019653,14.81836986541748,14.626411199569702,14.2579345703125,0,0,0,0,0,0,0,0,0,0,0.044333696365356445,,,0
3,74.14418499206529,76.60394468374518,76.87599183858535,73.3620494218998,75.67445023804126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8102524866105585,0.0,14.079295873641968,14.32984185218811,14.057080268859863,14.250219583511353,14.168997764587402,0,0,0,0,0,0,0,0,0,0,0.04174947738647461,,,0
4,84.75402403083201,83.33711176603946,85.07141237814555,80.99070505554296,83.08773520743595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881407804131599,0.0,14.125981569290161,14.27318787574768,14.042175054550171,14.138086795806885,14.289832353591919,0,0,0,0,0,0,0,0,0,0,0.04233908653259277,,,0
5,84.20992972115167,80.8886873724779,83.72251190206302,81.38744048968488,86.29562457492632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9035960214231064,0.0,14.313314199447632,14.111624240875244,14.146212339401245,14.348565340042114,14.31581997871399,0,0,0,0,0,0,0,0,0,0,0.04892730712890625,,,0
6,84.75402403083201,85.93289503513942,87.1571072319202,84.720018136477,85.51348900476083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387911247130833,0.0,14.719726085662842,14.294070720672607,14.357010126113892,14.468643188476562,14.416248083114624,0,0,0,0,0,0,0,0,0,0,0.04267263412475586,,,0
7,94.49104511448651,91.91793244162322,92.17864429834505,92.39401496259352,89.69621401042848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9586840091813313,0.0,14.772619009017944,14.183810234069824,14.329834222793579,14.327693939208984,14.31066608428955,0,0,0,0,0,0,0,0,0,0,0.04089093208312988,,,0
8,83.62049421899796,88.85740194967127,88.36998413058264,78.6216277488098,90.70505554296078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505228258097425,0.0,14.193822860717773,14.515486717224121,14.288040161132812,14.173370838165283,14.28671383857727,0,0,0,0,0,0,0,0,0,0,0.042003631591796875,,,0
9,96.31602811153932,92.71140330990704,95.00113352981184,94.67240988437996,92.2806619814101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775567457281306,0.0,14.24233341217041,14.306389331817627,14.14274549484253,14.263608694076538,14.270115613937378,0,0,0,0,0,0,0,0,0,0,0.04373049736022949,,,0
