,client_accuracy_0,client_attack_0,server_attack,client_auc_0,server_auc
0,8.838847575602898,0.0,0.0,0,0
1,30.085131524281888,0.0,0.0,0,0
2,39.763852019618284,0.0,0.0,0,0
3,44.60191870565578,0.0,0.0,0,0
4,48.9139016767076,0.0,0.0,0,0
5,51.117605636547104,0.0,0.0,0,0
6,53.89404118398743,0.0,0.0,0,0
7,55.90956348642774,0.0,0.0,0,0
8,56.84802434320589,0.0,0.0,0,0
9,58.437392927370645,0.0,0.0,0,0
10,59.00613492373106,0.0,0.0,0,0
11,60.07812943391414,0.0,0.0,0,0
12,60.90749421521061,0.0,0.0,0,0
13,61.47153997588247,0.0,0.0,0,0
14,61.991931945698596,0.0,0.0,0,0
15,62.53367551134104,0.0,0.0,0,0
16,62.76438769574409,0.0,0.0,0,0
17,63.382094206601415,0.0,0.0,0,0
18,63.435289890014765,0.0,0.0,0,0
19,63.55949746200825,0.0,0.0,0,0
20,63.92091929203162,0.0,0.0,0,0
21,63.87907479322713,0.0,0.0,0,0
22,64.07584781734994,0.0,0.0,0,0
23,64.58184553886281,0.0,0.0,0,0
24,64.71109648257254,0.0,0.0,0,0
25,64.93565489380127,0.0,0.0,0,0
26,64.76560011587527,0.0,0.0,0,0
27,65.11803078153649,0.0,0.0,0,0
28,64.98108226366982,0.0,0.0,0,0
29,65.1124076243592,0.0,0.0,0,0
30,65.06924628555062,0.0,0.0,0,0
31,65.51715839719009,0.0,0.0,0,0
32,65.54541917305131,0.0,0.0,0,0
33,65.49127883396307,0.0,0.0,0,0
34,65.79746530493082,0.0,0.0,0,0
35,65.54449860868338,0.0,0.0,0,0
36,65.70292061474893,0.0,0.0,0,0
37,66.16274835933396,0.0,0.0,0,0
38,66.14090394840039,0.0,0.0,0,0
39,66.01810485114925,0.0,0.0,0,0
40,66.41687563132383,0.0,0.0,0,0
41,66.27407432087894,0.0,0.0,0,0
42,66.35438147407567,0.0,0.0,0,0
43,66.38855140734691,0.0,0.0,0,0
44,66.26574909236308,0.0,0.0,0,0
45,66.44311486603306,0.0,0.0,0,0
46,66.47756002195717,0.0,0.0,0,0
47,66.576274024725,0.0,0.0,0,0
48,66.83021706843958,0.0,0.0,0,0
49,66.93365017413241,0.0,0.0,0,0
50,66.5859166163023,0.0,0.0,0,0
51,67.0328106523565,0.0,0.0,0,0
52,66.97947317452564,0.0,0.0,0,0
53,67.1480424761306,0.0,0.0,0,0
54,67.20157741346472,0.0,0.0,0,0
55,67.02801169310038,0.0,0.0,0,0
56,67.05259941942035,0.0,0.0,0,0
57,67.42546050638491,0.0,0.0,0,0
58,67.39908417953706,0.0,0.0,0,0
59,67.22538487949639,0.0,0.0,0,0
60,67.55828545615876,51.91,50.8,50,50
61,67.2489047325387,51.91,50.8,50,50
62,67.46008707840814,51.91,50.8,50,50
63,67.52968086082225,51.91,50.8,50,50
64,67.29068834487201,51.91,50.8,50,50
65,67.6547828273544,51.91,50.8,50,50
66,67.26920875614137,51.91,50.8,50,50
67,67.30736094956919,51.91,50.8,50,50
68,67.43206781931289,51.91,50.8,50,50
69,67.5662765119088,51.91,50.8,50,50
70,67.58766545775929,51.91,50.8,50,50
71,67.82146511880512,51.91,50.8,50,50
72,67.6221455598131,51.91,50.8,50,50
73,67.6080902952034,51.91,50.8,50,50
74,67.65796765277832,51.91,50.8,50,50
75,67.58429403412237,51.91,50.8,50,50
76,67.59322756424547,51.91,50.8,50,50
77,67.85730763938871,51.91,50.8,50,50
78,67.69752221207956,51.91,50.8,50,50
79,68.05022205484256,51.91,50.8,50,50
80,69.0570499784868,51.91,50.8,50,50
81,69.74204686828008,51.91,50.8,50,50
82,70.00409058978579,51.91,50.8,50,50
83,71.27980442048336,51.91,50.8,50,50
84,71.47416754098961,51.91,50.8,50,50
85,71.83801124812886,51.91,50.8,50,50
86,72.7891974044957,51.91,50.8,50,50
87,70.87998548021375,51.91,50.8,50,50
88,70.51073027644401,51.91,50.8,50,50
89,70.51553815613023,51.91,50.8,50,50
90,71.1838269298901,51.91,50.8,50,50
91,71.2525144324902,51.91,50.8,50,50
92,71.63675066341916,51.91,50.8,50,50
93,71.28313435153107,51.91,50.8,50,50
94,71.4911399635021,51.91,50.8,50,50
95,71.44567353740914,51.91,50.8,50,50
96,71.35927291695619,51.91,50.8,50,50
97,70.78626991625337,51.91,50.8,50,50
98,70.77920963227317,51.91,50.8,50,50
99,70.81142072587258,51.91,50.8,50,50
