,client_accuracy_6,client_accuracy_3,client_accuracy_5,client_accuracy_1,client_accuracy_2,client_accuracy_0,client_accuracy_4,client_accuracy_8,client_accuracy_7,client_accuracy_9,client_attack_6,client_attack_3,client_attack_5,client_attack_1,client_attack_2,client_attack_0,client_attack_4,client_attack_8,client_attack_7,client_attack_9,server_attack,server_accuracy
0,10.81081081081081,13.963963963963963,11.26126126126126,16.216216216216218,11.711711711711711,19.36936936936937,8.558558558558559,11.26126126126126,12.162162162162163,14.414414414414415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13049598798742434
1,28.82882882882883,23.873873873873876,23.873873873873876,25.675675675675674,21.17117117117117,27.47747747747748,21.17117117117117,21.17117117117117,27.027027027027028,29.27927927927928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559710947398057
2,39.189189189189186,34.68468468468468,28.37837837837838,37.83783783783784,31.08108108108108,37.83783783783784,31.53153153153153,34.234234234234236,34.234234234234236,35.13513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34412275350757826
3,39.63963963963964,38.288288288288285,32.88288288288289,37.38738738738739,31.08108108108108,36.03603603603604,32.88288288288289,33.78378378378378,34.234234234234236,40.090090090090094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783867486274694
4,43.69369369369369,52.25225225225225,36.03603603603604,46.846846846846844,43.24324324324324,46.846846846846844,43.24324324324324,42.792792792792795,43.24324324324324,48.1981981981982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46107643939749426
5,44.14414414414414,47.74774774774775,39.63963963963964,47.2972972972973,44.5945945945946,42.792792792792795,41.891891891891895,38.288288288288285,43.24324324324324,50.9009009009009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47109943221810335
6,44.14414414414414,49.0990990990991,44.14414414414414,46.3963963963964,45.4954954954955,51.80180180180181,46.846846846846844,40.99099099099099,40.99099099099099,53.6036036036036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4903946318802496
7,51.35135135135135,57.65765765765766,50.9009009009009,51.35135135135135,52.25225225225225,54.95495495495496,45.04504504504504,42.34234234234234,52.25225225225225,58.55855855855856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5439162873633335
8,51.80180180180181,57.20720720720721,50.0,53.6036036036036,54.5045045045045,52.702702702702695,52.25225225225225,47.74774774774775,49.0990990990991,55.85585585585585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5584627657078504
9,47.2972972972973,53.153153153153156,51.80180180180181,56.30630630630631,53.153153153153156,51.35135135135135,51.80180180180181,50.0,52.25225225225225,58.108108108108105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5554971610905166
10,50.45045045045045,56.30630630630631,54.5045045045045,55.4054054054054,58.108108108108105,54.054054054054056,52.25225225225225,50.9009009009009,51.80180180180181,57.65765765765766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851907465628079
11,55.4054054054054,56.75675675675676,57.20720720720721,56.75675675675676,55.4054054054054,54.054054054054056,53.6036036036036,56.30630630630631,50.45045045045045,62.16216216216216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5893388390971799
12,52.702702702702695,56.75675675675676,56.30630630630631,59.45945945945946,52.702702702702695,55.4054054054054,52.702702702702695,51.80180180180181,51.35135135135135,61.261261261261254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797193937403219
13,56.75675675675676,59.009009009009006,56.75675675675676,61.261261261261254,55.4054054054054,56.30630630630631,57.20720720720721,52.25225225225225,52.25225225225225,67.11711711711712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6041574773591103
14,52.25225225225225,59.009009009009006,54.95495495495496,60.36036036036037,55.4054054054054,54.5045045045045,59.909909909909906,55.4054054054054,57.20720720720721,61.711711711711715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6028905260194266
15,58.108108108108105,55.4054054054054,58.108108108108105,59.009009009009006,59.909909909909906,55.85585585585585,58.55855855855856,56.30630630630631,56.75675675675676,66.21621621621621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6128947491905589
16,52.25225225225225,58.108108108108105,60.810810810810814,59.909909909909906,62.16216216216216,58.55855855855856,58.55855855855856,54.5045045045045,54.95495495495496,64.86486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618084557270893
17,56.75675675675676,59.009009009009006,59.009009009009006,59.45945945945946,60.36036036036037,57.65765765765766,57.65765765765766,57.20720720720721,53.6036036036036,67.11711711711712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6187602646520576
18,55.85585585585585,63.96396396396396,56.30630630630631,59.45945945945946,64.41441441441441,55.4054054054054,59.009009009009006,56.75675675675676,59.009009009009006,63.51351351351351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6102763830885458
19,58.108108108108105,63.06306306306306,62.612612612612615,62.612612612612615,60.810810810810814,63.96396396396396,57.65765765765766,60.810810810810814,59.009009009009006,68.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6372671390361785
20,54.95495495495496,59.909909909909906,58.108108108108105,59.45945945945946,61.711711711711715,55.4054054054054,61.261261261261254,59.009009009009006,58.108108108108105,65.31531531531532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6197738257238046
21,58.108108108108105,56.75675675675676,61.261261261261254,63.51351351351351,64.41441441441441,63.96396396396396,62.612612612612615,60.810810810810814,56.75675675675676,68.46846846846847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409835296325841
22,63.51351351351351,64.86486486486487,59.009009009009006,65.76576576576578,63.96396396396396,61.261261261261254,59.009009009009006,62.612612612612615,59.009009009009006,69.36936936936937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648125381258505
23,54.95495495495496,63.51351351351351,63.51351351351351,61.261261261261254,62.16216216216216,62.612612612612615,59.909909909909906,59.45945945945946,63.51351351351351,71.62162162162163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6494955656703111
24,61.711711711711715,65.31531531531532,59.009009009009006,63.06306306306306,66.21621621621621,61.261261261261254,58.108108108108105,62.16216216216216,57.20720720720721,69.81981981981981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648810473464408
25,59.909909909909906,65.31531531531532,65.31531531531532,64.41441441441441,69.36936936936937,64.86486486486487,59.45945945945946,61.261261261261254,61.261261261261254,72.07207207207207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6663225564262587
26,61.711711711711715,65.76576576576578,61.711711711711715,63.96396396396396,66.21621621621621,61.261261261261254,62.612612612612615,64.41441441441441,63.51351351351351,72.52252252252252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6713152831870864
27,60.810810810810814,65.76576576576578,67.56756756756756,62.612612612612615,69.81981981981981,67.56756756756756,61.711711711711715,63.06306306306306,63.06306306306306,72.07207207207207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6810755009150204
