,client_accuracy_3,client_accuracy_0,client_accuracy_4,client_accuracy_1,client_accuracy_2,client_attack_3,client_attack_0,client_attack_4,client_attack_1,client_attack_2,server_attack,server_accuracy
0,8.47457627118644,5.084745762711865,7.344632768361582,7.909604519774012,7.909604519774012,0.0,0.0,0.0,0.0,0.0,0.0,0.06324917112981382
1,12.429378531073446,10.16949152542373,12.994350282485875,11.864406779661017,7.344632768361582,0.0,0.0,0.0,0.0,0.0,0.0,0.10431012496812038
2,19.774011299435028,16.38418079096045,18.64406779661017,19.774011299435028,15.254237288135593,0.0,0.0,0.0,0.0,0.0,0.0,0.17597551644988524
3,26.55367231638418,32.20338983050847,25.423728813559322,27.11864406779661,28.24858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.3116551900025504
4,49.152542372881356,49.717514124293785,38.983050847457626,41.80790960451977,42.3728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.48737566947207345
5,57.6271186440678,65.5367231638418,58.75706214689266,52.54237288135594,72.88135593220339,0.0,0.0,0.0,0.0,0.0,0.0,0.5942361642438153
6,72.88135593220339,68.92655367231639,70.05649717514125,75.70621468926554,79.09604519774011,0.0,0.0,0.0,0.0,0.0,0.0,0.7082376944656975
7,81.92090395480226,75.70621468926554,75.70621468926554,71.75141242937853,79.66101694915254,0.0,0.0,0.0,0.0,0.0,0.0,0.7515939811272635
8,85.87570621468926,79.66101694915254,84.7457627118644,79.09604519774011,88.70056497175142,0.0,0.0,0.0,0.0,0.0,0.0,0.7949502677888294
9,88.70056497175142,84.7457627118644,85.87570621468926,83.61581920903954,86.4406779661017,0.0,0.0,0.0,0.0,0.0,0.0,0.8018362662586075
10,87.57062146892656,88.13559322033898,84.7457627118644,87.00564971751412,92.65536723163842,0.0,0.0,0.0,0.0,0.0,0.0,0.816118337158888
11,88.70056497175142,88.70056497175142,87.57062146892656,88.13559322033898,93.78531073446328,0.0,0.0,0.0,0.0,0.0,0.0,0.834480999744963
12,87.57062146892656,90.96045197740112,87.57062146892656,87.57062146892656,94.91525423728814,0.0,0.0,0.0,0.0,0.0,0.0,0.8446824789594491
13,84.18079096045197,91.52542372881356,89.26553672316385,90.96045197740112,92.65536723163842,0.0,0.0,0.0,0.0,0.0,0.0,0.84952818158633
14,94.35028248587571,92.65536723163842,88.13559322033898,88.13559322033898,94.35028248587571,0.0,0.0,0.0,0.0,0.0,0.0,0.8694210660545779
15,95.48022598870057,92.09039548022598,91.52542372881356,86.4406779661017,93.22033898305084,0.0,0.0,0.0,0.0,0.0,0.0,0.8625350675847998
16,96.045197740113,90.96045197740112,94.91525423728814,93.22033898305084,94.35028248587571,0.0,0.0,0.0,0.0,0.0,0.0,0.8834480999744962
17,96.61016949152543,93.22033898305084,93.22033898305084,93.78531073446328,96.61016949152543,0.0,0.0,0.0,0.0,0.0,0.0,0.872991583779648
18,92.09039548022598,92.65536723163842,91.52542372881356,94.35028248587571,97.17514124293785,0.0,0.0,0.0,0.0,0.0,0.0,0.8765621015047181
19,96.045197740113,95.48022598870057,93.78531073446328,92.09039548022598,94.35028248587571,0.0,0.0,0.0,0.0,0.0,0.0,0.8916092833460851
