index,Unnamed: 0,client_accuracy_0,client_attack_0,server_attack,client_auc_0,server_auc
0,0.14269337192756776,7.365036640820082,0.0,0.0,0.0,0.0
1,0.9857306628072432,20.474276303291123,0.0,0.0,0.0,0.0
2,1.9857306628072433,29.92866259643295,0.0,0.0,0.0,0.0
3,2.985730662807243,34.77277786772189,0.0,0.0,0.0,0.0
4,3.985730662807243,38.75000055136685,0.0,0.0,0.0,0.0
5,4.985730662807243,41.74474354526401,0.0,0.0,0.0,0.0
6,5.985730662807243,43.77372682807076,0.0,0.0,0.0,0.0
7,6.985730662807243,46.36280610716102,0.0,0.0,0.0,0.0
8,7.985730662807243,47.93539040435218,0.0,0.0,0.0,0.0
9,8.985730662807244,49.307675879608965,0.0,0.0,0.0,0.0
10,9.985730662807244,49.57943372739835,0.0,0.0,0.0,0.0
11,10.985730662807244,50.205234380104336,0.0,0.0,0.0,0.0
12,11.985730662807244,51.50735209526171,0.0,0.0,0.0,0.0
13,12.985730662807244,51.561118361602944,0.0,0.0,0.0,0.0
14,13.985730662807244,52.25539120518531,0.0,0.0,0.0,0.0
15,14.985730662807244,52.75076449951062,0.0,0.0,0.0,0.0
16,15.985730662807244,53.94426326036158,0.0,0.0,0.0,0.0
17,16.985730662807242,53.47435667925833,0.0,0.0,0.0,0.0
18,17.985730662807242,53.86534274944144,0.0,0.0,0.0,0.0
19,18.985730662807242,54.221373023850795,0.0,0.0,0.0,0.0
20,19.985730662807242,53.5896881372783,0.0,0.0,0.0,0.0
21,20.985730662807242,54.233946363259946,0.0,0.0,0.0,0.0
22,21.985730662807242,54.711134921297045,0.0,0.0,0.0,0.0
23,22.985730662807242,54.509799204439034,0.0,0.0,0.0,0.0
24,23.985730662807242,55.213919782646045,0.0,0.0,0.0,0.0
25,24.985730662807242,55.48135127302986,0.0,0.0,0.0,0.0
26,25.985730662807242,55.20100555954886,0.0,0.0,0.0,0.0
27,26.985730662807242,55.34815235507073,0.0,0.0,0.0,0.0
28,27.985730662807242,54.90594029213199,0.0,0.0,0.0,0.0
29,28.985730662807242,54.97043533424765,0.0,0.0,0.0,0.0
