,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc,client_round_duration_2,client_round_duration_0,client_round_duration_1,client_round_duration_4,client_round_duration_3,client_data_parameters_memory_usage_2,client_data_parameters_memory_usage_0,client_data_parameters_memory_usage_1,client_data_parameters_memory_usage_4,client_data_parameters_memory_usage_3,client_model_parameters_memory_usage_2,client_model_parameters_memory_usage_0,client_model_parameters_memory_usage_1,client_model_parameters_memory_usage_4,client_model_parameters_memory_usage_3,client_training_memory_usage_2,client_training_memory_usage_0,client_training_memory_usage_1,client_training_memory_usage_4,client_training_memory_usage_3,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,34.053333333333335,31.013333333333332,29.413333333333334,35.77333333333333,39.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3526,0.0,14.140900611877441,13.802243709564209,13.986745595932007,13.93756651878357,14.122468948364258,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.042154788970947266,1.06829833984375,5.33905029296875,0
1,44.586666666666666,44.57333333333333,46.986666666666665,47.06666666666667,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4653,0.0,13.963038921356201,13.9805428981781,13.887379884719849,14.085453748703003,14.039550304412842,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.04309654235839844,1.06829833984375,5.33905029296875,0
2,53.72,44.080000000000005,53.413333333333334,52.78666666666667,50.22666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5614,0.0,13.943450212478638,13.896964073181152,13.992822885513306,14.02692985534668,14.005308628082275,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.042554616928100586,1.06829833984375,5.33905029296875,0
3,57.24,55.97333333333333,58.50666666666666,51.42666666666666,54.120000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767,0.0,14.023792743682861,13.887007713317871,13.929477453231812,13.940324783325195,14.098448514938354,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.04228997230529785,1.06829833984375,5.33905029296875,0
4,55.74666666666667,59.56,59.306666666666665,58.38666666666666,51.54666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5935,0.0,13.843525886535645,14.184906721115112,13.810007810592651,13.770932912826538,14.30907130241394,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.042696475982666016,1.06829833984375,5.33905029296875,0
5,55.38666666666666,61.519999999999996,57.53333333333334,52.080000000000005,58.13333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6156,0.0,13.87720012664795,13.907064437866211,13.867716550827026,13.84577465057373,14.066761255264282,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.05869412422180176,1.06829833984375,5.33905029296875,0
6,62.28,51.70666666666667,63.32,57.38666666666666,61.85333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373,0.0,14.103440761566162,14.099522352218628,14.037286043167114,14.000475883483887,14.217851638793945,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.04672837257385254,1.06829833984375,5.33905029296875,0
7,63.53333333333333,62.89333333333333,62.70666666666666,59.0,57.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6415,0.0,14.278161525726318,13.839979887008667,14.515080213546753,14.28205394744873,14.240750789642334,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.046994686126708984,1.06829833984375,5.33905029296875,0
8,56.48,55.58666666666666,56.25333333333333,60.64000000000001,61.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6574,0.0,14.186700105667114,13.988439083099365,14.068900108337402,13.854930639266968,14.044677495956421,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.04334306716918945,1.06829833984375,5.33905029296875,0
9,64.21333333333334,56.48,56.85333333333333,63.89333333333334,60.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6704,0.0,14.056154251098633,14.056629419326782,13.957468032836914,13.97745132446289,14.02387261390686,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.04447174072265625,1.06829833984375,5.33905029296875,0
10,63.70666666666666,61.81333333333333,60.01333333333333,62.28,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666,0.0,14.047488689422607,14.064877271652222,14.186404466629028,14.07154893875122,14.062413692474365,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.04876518249511719,1.06829833984375,5.33905029296875,0
11,54.32,59.18666666666667,65.45333333333333,62.53333333333333,62.346666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6682,0.0,13.994944334030151,14.19603943824768,13.896770715713501,14.055088520050049,14.015839099884033,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06781005859375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,1.06829833984375,2752.5625,2752.5625,2752.5625,2752.5625,2752.5625,0,0,0,0,0,0,0,0,0,0,0.04946541786193848,1.06829833984375,5.33905029296875,0
