,client_accuracy_3,client_accuracy_1,client_accuracy_2,client_accuracy_0,client_accuracy_4,client_attack_3,client_attack_1,client_attack_2,client_attack_0,client_attack_4,client_auc_3,client_auc_1,client_auc_2,client_auc_0,client_auc_4,server_attack,server_accuracy,server_auc
0,3.530853721774384,3.6109932588507045,3.530853721774384,3.5449959930231465,3.780700513835855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861880963198546,0.0
1,17.550558619714327,27.846132088813462,17.46570499222175,27.327582143025502,24.0041483995663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14566106315311222,0.0
2,34.39400367699052,39.34851270447367,28.732381087069246,15.575354735303822,37.8022910479423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44679691049522946,0.0
3,60.26021779097724,40.21590534106444,57.42704945080847,47.782020459152406,53.43421486824117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580009086778737,0.0
4,58.233158911987935,56.53137227172017,59.41168151605147,59.21840380898505,51.76542686088719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6367105860972285,0.0
5,63.8947815019092,63.1640974873898,60.42521095554613,70.24937538301984,64.43690189977845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7016810540663335,0.0
6,65.87469947673597,67.62834111158253,63.37623155612124,65.11101682930278,71.97001838495262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7006815084052703,0.0
7,56.248526846744916,75.4301607504832,72.11144109744025,73.64823457313912,71.99830292745015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7860972285324852,0.0
8,67.65191156366379,71.96059020412011,69.59883090557678,73.94522226936313,75.49615801631076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8097228532485234,0.0
9,78.63574223353605,71.84745203413001,77.12251920991845,75.51030028755952,76.55211426955168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8133575647432985,0.0
10,77.21680101824353,76.88681468910575,76.33055201998773,80.25738933672748,77.26865601282232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8551567469332122,0.0
11,75.00589261302032,79.17314854098902,78.88558902559751,79.85669165134587,76.5615424503842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858973194002726,0.0
12,80.36581341630132,79.7812662046858,77.82491868194032,81.2944892283034,78.70645358977985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8716038164470695,0.0
13,81.5820487436949,82.34573139112808,78.57445905812473,77.1272333003347,76.66996652995805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701499318491595,0.0
14,82.64271908735209,82.29387639654928,72.87040965445716,72.96469146278226,73.33710460566634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668786915038619,0.0
15,80.88436336208929,79.25328807806534,77.36293782114741,80.96921698958187,79.49842077971056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8700590640617901,0.0
16,81.82718144534013,76.69825107245558,82.04874369490408,82.6615754490171,79.28157262056287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8834166288050886,0.0
17,84.08523075472587,74.2374958751709,82.94913496440863,81.64804600952247,82.60972045443832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8751476601544752,0.0
18,81.0682128883232,81.94974779616273,76.77367651911564,84.31150709470607,83.37811719228775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8954111767378464,0.0
19,82.45415547070193,79.92740300758967,81.43119785037477,79.75298166218828,82.66628953943336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.877510222626079,0.0
20,81.0682128883232,84.13708574930467,84.41521708386367,83.92966577098949,82.25144958280299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8874148114493412,0.0
21,77.17437420449724,82.87842360816481,81.43119785037477,82.83128270400226,79.29100080139537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8913221263062244,0.0
22,83.37340310187149,81.8083250836751,83.41582991561778,83.46768491019658,79.8236930184321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8955929123125852,0.0
23,82.00631688115779,82.52486682694574,84.85834158299156,85.25432517795691,77.83434686277283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8971376646978646,0.0
24,81.34163013246594,85.44288879460709,78.33404044689577,82.40230047612313,83.02927450148493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8985006815084052,0.0
25,80.68165747419036,84.23608164804601,82.76057134775844,82.40701456653939,83.15184085230754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010449795547478,0.0
26,83.09055767689625,83.21312402771885,82.07702823740159,81.86960825908642,84.74520341300146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9037710131758292,0.0
27,79.34285579597416,84.48592844010749,77.60335643237637,82.04402960448782,83.69396125017677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9003180372557928,0.0
28,82.826568613586,83.99094894640079,84.65563569509264,83.57139489935417,83.80238532975063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9025897319400272,0.0
29,82.54372318861076,83.77881487766935,82.27502003488428,79.3899967001367,78.14547683024561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014993184915947,0.0
30,84.5660679771838,83.7741007872531,83.02927450148493,84.36336208928488,84.05694621222834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9004089050431622,0.0
31,84.48121434969123,81.78004054117758,83.97680667515203,85.31560835336822,84.03808985056334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9060427078600636,0.0
32,83.3922594635365,77.26394192240608,70.18809220760855,79.79540847593456,81.21906378164333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892412539754657,0.0
33,85.16004336963184,84.84891340215906,80.50252203837269,83.92023759015697,83.64682034601424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9052248977737392,0.0
34,78.05590911233678,79.75769575260455,85.24489699712441,85.20247018337813,82.49658228444822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8955929123125852,0.0
35,84.77820204591524,81.47833875453732,83.3121199264602,84.76877386508274,84.83948522132656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074965924579736,0.0
