,client_accuracy_1,client_accuracy_6,client_accuracy_4,client_accuracy_9,client_accuracy_3,client_accuracy_8,client_accuracy_5,client_accuracy_7,client_accuracy_2,client_accuracy_0,client_attack_1,client_attack_6,client_attack_4,client_attack_9,client_attack_3,client_attack_8,client_attack_5,client_attack_7,client_attack_2,client_attack_0,client_auc_1,client_auc_6,client_auc_4,client_auc_9,client_auc_3,client_auc_8,client_auc_5,client_auc_7,client_auc_2,client_auc_0,server_attack,server_accuracy,server_auc,client_round_duration_1,client_round_duration_6,client_round_duration_4,client_round_duration_9,client_round_duration_3,client_round_duration_8,client_round_duration_5,client_round_duration_7,client_round_duration_2,client_round_duration_0,client_data_parameters_memory_usage_1,client_data_parameters_memory_usage_6,client_data_parameters_memory_usage_4,client_data_parameters_memory_usage_9,client_data_parameters_memory_usage_3,client_data_parameters_memory_usage_8,client_data_parameters_memory_usage_5,client_data_parameters_memory_usage_7,client_data_parameters_memory_usage_2,client_data_parameters_memory_usage_0,client_model_parameters_memory_usage_1,client_model_parameters_memory_usage_6,client_model_parameters_memory_usage_4,client_model_parameters_memory_usage_9,client_model_parameters_memory_usage_3,client_model_parameters_memory_usage_8,client_model_parameters_memory_usage_5,client_model_parameters_memory_usage_7,client_model_parameters_memory_usage_2,client_model_parameters_memory_usage_0,client_training_memory_usage_1,client_training_memory_usage_6,client_training_memory_usage_4,client_training_memory_usage_9,client_training_memory_usage_3,client_training_memory_usage_8,client_training_memory_usage_5,client_training_memory_usage_7,client_training_memory_usage_2,client_training_memory_usage_0,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,9.20332454895601,8.128927630245286,6.122035272653557,8.858706669369552,9.872288668153253,8.068112710318264,9.122237989053314,6.000405432799513,8.716805189539834,10.845327386985607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09555181663997621,0.0,0.37331414222717285,0.3542602062225342,0.34255051612854004,0.358959436416626,0.33747410774230957,0.34840846061706543,0.3689265251159668,0.3505399227142334,0.35105466842651367,0.3610811233520508,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,0,0,0,0,0,0,0,0,0,0,0.09837961196899414,5.0252838134765625,49.7607421875,0
1,13.156294344212446,16.84573281978512,16.663288060004056,14.23069126292317,13.298195824042164,16.521386580174337,12.892763024528684,15.305088181633893,15.38617474153659,19.035069937157918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18144101410201835,0.0,0.3473694324493408,0.3561437129974365,0.3651096820831299,0.3583555221557617,0.3785099983215332,0.35996389389038086,0.3669552803039551,0.3601264953613281,0.3487257957458496,0.3486647605895996,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,0,0,0,0,0,0,0,0,0,0,0.10204672813415527,5.0252838134765625,49.7607421875,0
2,21.041962294749645,23.94080681127103,20.494628015406448,20.10946685586864,20.048651935941617,24.447597810662884,20.3729981755524,21.487938374214473,18.629637137644437,21.629839854044192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24892393559154824,0.0,0.3304004669189453,0.3580179214477539,0.36754870414733887,0.3450019359588623,0.3678150177001953,0.38567161560058594,0.3710803985595703,0.36656785011291504,0.366532564163208,0.36014604568481445,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,0,0,0,0,0,0,0,0,0,0,0.1007542610168457,5.0252838134765625,49.7607421875,0
3,24.52868437056558,25.19764848976282,24.83275897020069,23.47455909183053,23.657003851611595,23.150212852219745,24.5894992904926,24.123251571052098,24.954388810054734,24.97466045003041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2920475968457968,0.0,0.3623924255371094,0.360628604888916,0.38742589950561523,0.3500990867614746,0.33504199981689453,0.3510575294494629,0.3621351718902588,0.3586845397949219,0.3478057384490967,0.32543301582336426,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,0,0,0,0,0,0,0,0,0,0,0.12571454048156738,5.0252838134765625,49.7607421875,0
4,30.06284208392459,30.407459963511048,28.116764646259885,26.10987228866815,26.96128116764646,29.779039124265154,28.420839245894992,29.535779444557065,28.096493006284206,29.637137644435434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32675869804652924,0.0,0.4216957092285156,0.3836226463317871,0.3571126461029053,0.34859228134155273,0.39293956756591797,0.37325072288513184,0.35936665534973145,0.37581634521484375,0.3891792297363281,0.375138521194458,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,0,0,0,0,0,0,0,0,0,0,0.0915682315826416,5.0252838134765625,49.7607421875,0
5,33.022501520373,31.035880802756942,30.123657003851612,30.934522602878573,30.549361443340768,32.312994121224406,30.245286843705653,32.738698560713566,34.01581187918102,32.4751672410298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3842141182353219,0.0,0.3640265464782715,0.3890507221221924,0.36437344551086426,0.37516045570373535,0.3863704204559326,0.3621973991394043,0.38736629486083984,0.3633389472961426,0.3732173442840576,0.3594319820404053,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,0,0,0,0,0,0,0,0,0,0,0.12426495552062988,5.0252838134765625,49.7607421875,0
6,33.40766267991081,37.66470707480235,35.65781471721062,32.43462396107845,35.576728157307926,33.12385972025137,32.88060004054328,33.28603284005676,33.427934319886475,35.90107439691871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41715486543282454,0.0,0.3457977771759033,0.35592055320739746,0.3427698612213135,0.33141064643859863,0.3317253589630127,0.36600399017333984,0.33780503273010254,0.33626317977905273,0.371981143951416,0.37085986137390137,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,0,0,0,0,0,0,0,0,0,0,0.025925874710083008,5.0252838134765625,49.7607421875,0
7,36.08351915669978,35.759172917088996,35.79971619704034,36.81329819582404,35.961889316845735,35.79971619704034,38.77964727346443,36.99574295560511,37.48226231502129,38.3336711939996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439905941497233,0.0,0.3250706195831299,0.3633105754852295,0.37496161460876465,0.40850830078125,0.35686492919921875,0.3868377208709717,0.36606907844543457,0.36738085746765137,0.3361232280731201,0.35793614387512207,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,0,0,0,0,0,0,0,0,0,0,0.10216045379638672,5.0252838134765625,49.7607421875,0
8,38.45530103385364,37.17818771538617,40.56355159132374,37.17818771538617,35.1307520778431,35.98216095682141,37.52280559497264,38.51611595378066,38.45530103385364,37.826880194607746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4369328279040225,0.0,0.3118622303009033,0.32834649085998535,0.36561107635498047,0.34644031524658203,0.33012962341308594,0.33530378341674805,0.37320780754089355,0.36472535133361816,0.354724645614624,0.33606982231140137,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,0,0,0,0,0,0,0,0,0,0,0.10519981384277344,5.0252838134765625,49.7607421875,0
9,42.89479018852625,42.55017230893979,42.104196229474965,41.94202310966958,41.63794851003446,40.137847151834585,41.61767687005879,42.32718426920738,43.72592742752889,40.96898439083722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46396113329684513,0.0,0.3480079174041748,0.35823702812194824,0.3558919429779053,0.3575303554534912,0.37049365043640137,0.35950207710266113,0.35292816162109375,0.37501955032348633,0.3619258403778076,0.3779468536376953,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,5.0252838134765625,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,3.9453125,0,0,0,0,0,0,0,0,0,0,0.12787628173828125,5.0252838134765625,49.7607421875,0
