,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_accuracy_per_epoch2,client_accuracy_per_epoch0,client_accuracy_per_epoch1,client_accuracy_per_epoch4,client_accuracy_per_epoch3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc,client_round_duration_2,client_round_duration_0,client_round_duration_1,client_round_duration_4,client_round_duration_3,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,29.92,29.413333333333334,26.506666666666668,24.4,24.493333333333332,"[26.0, 30.666666666666664, 32.666666666666664, 35.333333333333336, 29.92]","[22.666666666666664, 28.000000000000004, 29.333333333333332, 28.666666666666668, 29.413333333333334]","[23.333333333333332, 19.333333333333332, 21.333333333333336, 27.333333333333332, 26.506666666666668]","[26.0, 26.666666666666668, 30.666666666666664, 22.0, 24.4]","[15.333333333333332, 35.333333333333336, 34.0, 35.333333333333336, 24.493333333333332]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3436,0.0,20.821093559265137,17.134263515472412,17.29728674888611,16.819990158081055,16.797512531280518,0,0,0,0,0,0,0,0,0,0,0.40769314765930176,,,0
1,30.586666666666666,29.453333333333333,32.10666666666667,29.733333333333334,31.0,"[15.333333333333332, 31.333333333333336, 31.333333333333336, 34.66666666666667, 30.586666666666666]","[17.333333333333336, 32.666666666666664, 26.0, 31.333333333333336, 29.453333333333333]","[30.0, 29.333333333333332, 26.666666666666668, 26.0, 32.10666666666667]","[25.333333333333336, 26.666666666666668, 26.666666666666668, 26.666666666666668, 29.733333333333334]","[22.0, 31.333333333333336, 32.666666666666664, 33.33333333333333, 31.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3443,0.0,16.093347549438477,16.188432931900024,15.825865507125854,16.05448818206787,16.055334329605103,0,0,0,0,0,0,0,0,0,0,0.40799689292907715,,,0
2,37.24,28.586666666666666,38.49333333333333,39.2,36.10666666666666,"[28.666666666666668, 20.666666666666668, 28.666666666666668, 35.333333333333336, 37.24]","[26.666666666666668, 25.333333333333336, 24.0, 28.000000000000004, 28.586666666666666]","[30.666666666666664, 29.333333333333332, 27.333333333333332, 35.333333333333336, 38.49333333333333]","[30.666666666666664, 30.0, 33.33333333333333, 32.666666666666664, 39.2]","[29.333333333333332, 29.333333333333332, 20.666666666666668, 34.0, 36.10666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3479,0.0,15.608683824539185,15.90601634979248,15.781357765197754,15.354325294494629,16.04962730407715,0,0,0,0,0,0,0,0,0,0,0.4073512554168701,,,0
3,36.42666666666667,41.6,38.653333333333336,39.13333333333333,41.17333333333333,"[33.33333333333333, 36.0, 36.0, 42.66666666666667, 36.42666666666667]","[16.666666666666664, 28.666666666666668, 34.0, 41.333333333333336, 41.6]","[28.666666666666668, 33.33333333333333, 36.666666666666664, 34.66666666666667, 38.653333333333336]","[24.666666666666668, 29.333333333333332, 28.666666666666668, 32.0, 39.13333333333333]","[26.0, 26.0, 32.0, 32.666666666666664, 41.17333333333333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4323,0.0,15.844824314117432,15.822723865509033,15.919179439544678,15.57239317893982,16.1241934299469,0,0,0,0,0,0,0,0,0,0,0.40398073196411133,,,0
4,40.946666666666665,40.45333333333333,41.92,41.266666666666666,40.373333333333335,"[40.0, 36.666666666666664, 38.0, 44.0, 40.946666666666665]","[32.666666666666664, 43.333333333333336, 36.666666666666664, 43.333333333333336, 40.45333333333333]","[34.66666666666667, 35.333333333333336, 40.666666666666664, 44.666666666666664, 41.92]","[36.0, 44.0, 39.33333333333333, 42.0, 41.266666666666666]","[30.0, 40.666666666666664, 42.66666666666667, 41.333333333333336, 40.373333333333335]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4466,0.0,15.871649503707886,15.976065397262573,15.904314041137695,15.998369216918945,15.945054054260254,0,0,0,0,0,0,0,0,0,0,0.4054527282714844,,,0
5,44.373333333333335,44.026666666666664,43.38666666666667,41.24,39.77333333333333,"[32.0, 37.333333333333336, 36.0, 34.66666666666667, 44.373333333333335]","[45.33333333333333, 48.0, 39.33333333333333, 53.333333333333336, 44.026666666666664]","[47.333333333333336, 33.33333333333333, 46.0, 35.333333333333336, 43.38666666666667]","[46.666666666666664, 44.0, 46.0, 45.33333333333333, 41.24]","[38.0, 44.0, 31.333333333333336, 39.33333333333333, 39.77333333333333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4689,0.0,15.479721784591675,15.428406953811646,15.50826621055603,16.054837226867676,16.03191900253296,0,0,0,0,0,0,0,0,0,0,0.5120129585266113,,,0
6,43.28,41.626666666666665,46.839999999999996,46.04,44.13333333333333,"[28.000000000000004, 34.0, 40.0, 37.333333333333336, 43.28]","[41.333333333333336, 45.33333333333333, 46.666666666666664, 46.0, 41.626666666666665]","[41.333333333333336, 36.0, 42.66666666666667, 44.0, 46.839999999999996]","[32.0, 42.0, 49.333333333333336, 51.33333333333333, 46.04]","[45.33333333333333, 40.0, 49.333333333333336, 49.333333333333336, 44.13333333333333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487,0.0,15.468652963638306,15.546477556228638,15.408904314041138,15.528550863265991,15.812887907028198,0,0,0,0,0,0,0,0,0,0,0.409743070602417,,,0
7,49.053333333333335,49.559999999999995,52.400000000000006,48.74666666666666,52.2,"[50.0, 50.66666666666667, 48.66666666666667, 45.33333333333333, 49.053333333333335]","[48.66666666666667, 51.33333333333333, 49.333333333333336, 46.0, 49.559999999999995]","[44.666666666666664, 49.333333333333336, 47.333333333333336, 48.0, 52.400000000000006]","[46.666666666666664, 50.66666666666667, 46.0, 49.333333333333336, 48.74666666666666]","[42.66666666666667, 50.66666666666667, 47.333333333333336, 54.0, 52.2]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533,0.0,15.673402547836304,15.71262240409851,15.711101293563843,15.731260061264038,15.626631736755371,0,0,0,0,0,0,0,0,0,0,0.4116785526275635,,,0
8,50.68,51.733333333333334,52.559999999999995,50.693333333333335,55.90666666666667,"[42.0, 54.0, 54.666666666666664, 54.0, 50.68]","[40.666666666666664, 44.0, 50.66666666666667, 50.0, 51.733333333333334]","[47.333333333333336, 46.0, 54.666666666666664, 54.666666666666664, 52.559999999999995]","[50.66666666666667, 52.666666666666664, 52.0, 54.666666666666664, 50.693333333333335]","[50.66666666666667, 56.00000000000001, 56.00000000000001, 58.666666666666664, 55.90666666666667]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5857,0.0,15.656528949737549,15.667662382125854,15.529756784439087,15.541953802108765,15.655215501785278,0,0,0,0,0,0,0,0,0,0,0.4086732864379883,,,0
9,62.133333333333326,57.77333333333333,59.41333333333333,55.986666666666665,52.026666666666664,"[44.0, 60.0, 59.333333333333336, 46.0, 62.133333333333326]","[40.0, 52.0, 56.00000000000001, 56.666666666666664, 57.77333333333333]","[57.99999999999999, 57.333333333333336, 58.666666666666664, 48.66666666666667, 59.41333333333333]","[47.333333333333336, 60.66666666666667, 59.333333333333336, 61.33333333333333, 55.986666666666665]","[47.333333333333336, 50.66666666666667, 53.333333333333336, 50.0, 52.026666666666664]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285,0.0,15.548991918563843,15.599272012710571,15.528924465179443,15.567603349685669,16.030112981796265,0,0,0,0,0,0,0,0,0,0,0.414426326751709,,,0
