,client_accuracy_8,client_accuracy_5,client_accuracy_3,client_accuracy_4,client_accuracy_2,client_accuracy_0,client_accuracy_6,client_accuracy_1,client_accuracy_7,client_accuracy_9,client_attack_8,client_attack_5,client_attack_3,client_attack_4,client_attack_2,client_attack_0,client_attack_6,client_attack_1,client_attack_7,client_attack_9,client_auc_8,client_auc_5,client_auc_3,client_auc_4,client_auc_2,client_auc_0,client_auc_6,client_auc_1,client_auc_7,client_auc_9,server_attack,server_accuracy,server_auc
0,3.614764531183708,7.670767925328807,3.50445481544336,3.5129401781926175,3.462028001697073,4.785744590581247,5.260924904539669,11.353415358506576,10.844293593551125,10.58124734832414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08806712705131062,0.0
1,15.443360203648707,11.33644463300806,11.438268985999152,11.124310564276623,12.940178192617735,12.108612643190495,15.545184556639796,14.000848536274926,13.169282986847689,6.313109885447603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1196257518378258,0.0
2,14.781501909206618,21.781926177344083,13.534153585065761,13.058973271107341,25.150615188799318,17.378022910479423,14.688162918964787,23.54688162918965,19.431480695799745,24.32753500212134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18823791490309646,0.0
3,23.06321595248197,24.208739923631736,30.403054730589734,28.213831141281293,29.11327959270259,25.549427238014427,27.17861688587187,30.148493848112007,21.95163343232923,28.680526092490453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27548823048934434,0.0
4,30.309715740347897,31.429783623249897,34.04327535002121,32.54136614340263,28.90114552397115,34.78150190920662,33.177768349596946,30.708527789563007,31.78616885871871,28.493848112006788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321600950471523,0.0
5,37.751378871446754,35.98642341960119,36.46160373355961,33.635977938056854,32.210436996181585,37.15740347899873,34.30632159524819,36.64828171404327,33.10140008485363,38.88841747984726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36051087844360286,0.0
6,38.58294442087399,39.49936359779381,36.59736953754773,41.2982605006364,36.860415782774716,40.118795078489605,38.01442511667374,39.62664403903267,37.63258379295715,41.18795078489605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3948169599762382,0.0
7,41.586762834111155,42.68985999151464,42.070428510818836,40.602460755197285,41.47645311837081,39.83877810776411,39.966058549002966,40.67882901994061,41.459482392872296,42.99533305048791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41761342541026214,0.0
8,41.94314806957997,43.39414509970301,41.70555791260077,43.98812049215104,42.053457785320326,43.94569367840475,43.69961815867629,42.248621128553246,41.84132371658889,43.606279168434455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43617732234350637,0.0
9,42.834111158252014,44.03054730589733,43.36868901145524,44.59906661009758,43.96266440390327,44.480271531607976,44.836656767076796,42.791684344505725,44.039032668646584,45.26092490453967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44738991609118584,0.0
