,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc
0,30.8,37.14666666666667,37.56,44.266666666666666,45.18666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611,0.0
1,58.34666666666667,42.84,63.480000000000004,39.666666666666664,61.626666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5924,0.0
2,67.80000000000001,64.49333333333334,63.33333333333333,68.64,62.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7074,0.0
3,68.89333333333333,69.42666666666668,67.74666666666667,66.24,63.959999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298,0.0
4,68.69333333333333,67.67999999999999,66.88,58.093333333333334,69.57333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7312,0.0
5,70.70666666666666,70.85333333333334,70.26666666666667,69.37333333333333,67.21333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7367,0.0
6,68.09333333333333,67.70666666666668,66.93333333333334,69.13333333333334,69.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7335,0.0
7,70.26666666666667,66.69333333333334,64.41333333333333,67.62666666666667,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7261,0.0
8,72.24000000000001,68.86666666666666,70.61333333333333,67.32000000000001,66.21333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7406,0.0
9,71.32,67.69333333333334,71.77333333333334,68.37333333333333,70.17333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7358,0.0
10,69.92,67.4,71.72,70.08,70.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7367,0.0
11,70.54666666666667,69.86666666666666,71.42666666666668,69.02666666666667,72.25333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7371,0.0
12,71.17333333333333,70.54666666666667,71.34666666666666,69.57333333333334,70.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.739,0.0
13,69.84,71.57333333333334,71.10666666666667,71.76,70.62666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7384,0.0
14,67.77333333333333,71.78666666666666,70.82666666666667,71.48,70.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391,0.0
15,71.53333333333333,71.33333333333334,71.6,70.25333333333333,71.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447,0.0
16,70.12,70.90666666666667,71.2,65.14666666666666,70.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7304,0.0
17,71.67999999999999,69.12,70.74666666666667,72.34666666666666,72.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7373,0.0
18,71.57333333333334,71.72,72.29333333333334,70.84,70.32000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7385,0.0
19,70.85333333333334,70.46666666666667,72.32,72.04,71.30666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7316,0.0
20,72.39999999999999,71.93333333333334,70.78666666666666,71.36,71.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7411,0.0
21,70.29333333333334,69.49333333333333,72.45333333333333,71.14666666666668,71.01333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7347,0.0
22,72.2,71.34666666666666,72.33333333333334,71.42666666666668,71.81333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7398,0.0
23,71.58666666666666,72.17333333333333,72.42666666666666,70.06666666666666,71.01333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352,0.0
24,72.2,70.46666666666667,72.05333333333334,71.94666666666667,71.77333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7334,0.0
25,72.13333333333334,71.53333333333333,72.05333333333334,71.01333333333332,71.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7366,0.0
26,71.6,70.41333333333334,71.74666666666667,70.48,72.34666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7337,0.0
27,71.81333333333333,70.86666666666666,72.58666666666667,71.50666666666666,72.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7347,0.0
28,71.46666666666667,72.13333333333334,71.08,72.14666666666668,69.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0
29,71.25333333333333,71.42666666666668,70.72,70.65333333333334,71.61333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7348,0.0
30,71.69333333333333,71.84,70.52000000000001,71.93333333333334,72.29333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7344,0.0
31,72.22666666666666,71.02666666666667,70.89333333333333,71.36,71.70666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7394,0.0
32,71.82666666666667,72.17333333333333,71.02666666666667,70.76,71.85333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7412,0.0
33,70.02666666666667,71.76,72.04,71.49333333333333,71.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733,0.0
34,72.02666666666667,71.57333333333334,72.0,70.81333333333333,71.49333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355,0.0
35,71.62666666666667,69.90666666666667,71.12,72.46666666666667,71.93333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389,0.0
36,72.29333333333334,70.09333333333333,72.29333333333334,70.52000000000001,71.86666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7343,0.0
37,72.65333333333334,70.94666666666667,72.36,72.28,72.58666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7397,0.0
38,71.13333333333334,71.13333333333334,71.41333333333333,71.30666666666666,71.26666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7319,0.0
39,72.17333333333333,72.24000000000001,72.86666666666667,70.34666666666666,72.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7321,0.0
40,73.64,73.32,73.44000000000001,73.50666666666666,72.98666666666666,51.0,52.0,49.666666666666664,51.0,50.33333333333333,51.0,52.0,49.666666666666664,51.0,50.33333333333333,59.9,0.7323,59.9
41,73.65333333333334,73.29333333333334,73.4,73.57333333333334,73.33333333333333,51.0,51.33333333333333,51.0,51.0,50.0,51.0,51.33333333333333,51.0,51.0,50.0,60.18,0.7288,60.18
42,73.83999999999999,73.38666666666667,73.4,73.56,73.61333333333333,50.66666666666667,50.66666666666667,50.33333333333333,50.0,50.33333333333333,50.66666666666666,50.66666666666666,50.33333333333334,50.0,50.33333333333333,60.01333333333333,0.7284,60.01333333333333
43,73.74666666666667,73.42666666666666,73.72,73.97333333333333,73.14666666666668,50.33333333333333,50.33333333333333,50.33333333333333,50.66666666666667,50.0,50.33333333333334,50.33333333333333,50.33333333333334,50.66666666666666,50.0,59.82666666666666,0.7309,59.82666666666666
44,73.6,73.2,73.41333333333333,73.53333333333333,73.2,50.0,49.666666666666664,50.0,50.0,50.33333333333333,50.0,49.666666666666664,50.0,50.0,50.33333333333333,59.58,0.7308,59.58
45,73.14666666666668,72.98666666666666,73.53333333333333,73.64,72.94666666666667,50.66666666666667,50.33333333333333,50.33333333333333,49.666666666666664,51.33333333333333,50.66666666666666,50.33333333333334,50.33333333333334,49.666666666666664,51.33333333333333,59.49333333333333,0.729,59.49333333333333
46,73.73333333333333,72.84,73.72,73.53333333333333,73.16,50.0,50.0,50.0,50.0,50.33333333333333,50.0,50.0,50.0,50.0,50.33333333333334,59.519999999999996,0.7293,59.519999999999996
