,client_accuracy_2,client_accuracy_0,client_accuracy_1,client_accuracy_4,client_accuracy_3,client_accuracy_per_epoch2,client_accuracy_per_epoch0,client_accuracy_per_epoch1,client_accuracy_per_epoch4,client_accuracy_per_epoch3,client_attack_2,client_attack_0,client_attack_1,client_attack_4,client_attack_3,client_auc_2,client_auc_0,client_auc_1,client_auc_4,client_auc_3,server_attack,server_accuracy,server_auc,client_round_duration_2,client_round_duration_0,client_round_duration_1,client_round_duration_4,client_round_duration_3,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,23.173333333333336,30.0,23.706666666666667,25.626666666666665,29.92,"[26.666666666666668, 26.666666666666668, 26.666666666666668, 26.666666666666668, 23.173333333333336]","[22.0, 25.333333333333336, 25.333333333333336, 22.0, 30.0]","[29.333333333333332, 29.333333333333332, 29.333333333333332, 29.333333333333332, 23.706666666666667]","[24.0, 24.0, 24.666666666666668, 24.0, 25.626666666666665]","[28.666666666666668, 28.666666666666668, 28.666666666666668, 28.666666666666668, 29.92]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3764,0.0,15.762681245803833,16.073214530944824,15.892343282699585,15.864708185195923,15.817349672317505,0,0,0,0,0,0,0,0,0,0,0.39057183265686035,,,0
1,33.040000000000006,32.46666666666667,26.16,37.16,32.74666666666667,"[24.666666666666668, 31.333333333333336, 38.666666666666664, 32.0, 33.040000000000006]","[29.333333333333332, 33.33333333333333, 33.33333333333333, 31.333333333333336, 32.46666666666667]","[21.333333333333336, 40.0, 40.0, 38.666666666666664, 26.16]","[24.666666666666668, 24.0, 30.666666666666664, 22.666666666666664, 37.16]","[17.333333333333336, 30.0, 26.666666666666668, 36.0, 32.74666666666667]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3435,0.0,16.05937099456787,15.665245771408081,15.816522121429443,15.810077428817749,15.847988605499268,0,0,0,0,0,0,0,0,0,0,0.4015035629272461,,,0
2,41.333333333333336,37.37333333333333,37.28,43.50666666666667,41.906666666666666,"[8.0, 36.0, 40.666666666666664, 41.333333333333336, 41.333333333333336]","[20.666666666666668, 48.0, 44.0, 46.0, 37.37333333333333]","[23.333333333333332, 30.666666666666664, 36.666666666666664, 40.0, 37.28]","[29.333333333333332, 30.0, 28.000000000000004, 36.666666666666664, 43.50666666666667]","[31.333333333333336, 30.0, 36.666666666666664, 39.33333333333333, 41.906666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3759,0.0,15.776235580444336,15.891289710998535,15.893600463867188,15.631524324417114,15.836500406265259,0,0,0,0,0,0,0,0,0,0,0.4006617069244385,,,0
3,40.239999999999995,35.28,42.16,42.96,40.61333333333334,"[24.666666666666668, 37.333333333333336, 37.333333333333336, 36.666666666666664, 40.239999999999995]","[25.333333333333336, 35.333333333333336, 35.333333333333336, 34.66666666666667, 35.28]","[35.333333333333336, 34.0, 38.666666666666664, 33.33333333333333, 42.16]","[23.333333333333332, 41.333333333333336, 39.33333333333333, 37.333333333333336, 42.96]","[32.666666666666664, 39.33333333333333, 32.0, 38.0, 40.61333333333334]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4497,0.0,15.726437330245972,15.890349626541138,15.887431859970093,15.689901351928711,15.900995254516602,0,0,0,0,0,0,0,0,0,0,0.39794373512268066,,,0
4,38.906666666666666,34.239999999999995,43.10666666666666,47.10666666666667,41.6,"[34.0, 38.0, 30.0, 37.333333333333336, 38.906666666666666]","[34.0, 33.33333333333333, 39.33333333333333, 40.666666666666664, 34.239999999999995]","[38.666666666666664, 35.333333333333336, 38.666666666666664, 43.333333333333336, 43.10666666666666]","[30.666666666666664, 34.66666666666667, 34.0, 42.0, 47.10666666666667]","[28.666666666666668, 36.666666666666664, 44.0, 43.333333333333336, 41.6]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4446,0.0,16.581918716430664,15.776153564453125,16.324074029922485,15.750991106033325,15.772075653076172,0,0,0,0,0,0,0,0,0,0,0.3156168460845947,,,0
5,44.17333333333333,44.32,43.88,58.4,54.266666666666666,"[41.333333333333336, 34.66666666666667, 36.666666666666664, 43.333333333333336, 44.17333333333333]","[46.666666666666664, 52.0, 48.0, 46.666666666666664, 44.32]","[35.333333333333336, 41.333333333333336, 54.0, 56.00000000000001, 43.88]","[33.33333333333333, 52.666666666666664, 51.33333333333333, 50.0, 58.4]","[36.666666666666664, 52.0, 42.0, 64.66666666666666, 54.266666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.0,15.595566987991333,15.783263206481934,15.641828298568726,16.043856859207153,16.128448009490967,0,0,0,0,0,0,0,0,0,0,0.393068790435791,,,0
6,60.906666666666666,59.4,56.30666666666667,58.64,58.45333333333333,"[38.666666666666664, 48.66666666666667, 42.66666666666667, 60.0, 60.906666666666666]","[47.333333333333336, 60.0, 57.333333333333336, 52.666666666666664, 59.4]","[38.0, 52.666666666666664, 42.0, 56.00000000000001, 56.30666666666667]","[36.666666666666664, 38.666666666666664, 60.66666666666667, 56.00000000000001, 58.64]","[55.333333333333336, 53.333333333333336, 56.666666666666664, 68.0, 58.45333333333333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484,0.0,15.991469860076904,15.85424256324768,15.735445737838745,15.549914360046387,16.170018196105957,0,0,0,0,0,0,0,0,0,0,0.40123653411865234,,,0
7,44.36,62.03999999999999,59.226666666666674,50.93333333333333,60.89333333333333,"[41.333333333333336, 52.0, 63.33333333333333, 60.0, 44.36]","[42.0, 55.333333333333336, 46.666666666666664, 56.666666666666664, 62.03999999999999]","[36.666666666666664, 61.33333333333333, 59.333333333333336, 62.66666666666667, 59.226666666666674]","[51.33333333333333, 54.0, 58.666666666666664, 53.333333333333336, 50.93333333333333]","[39.33333333333333, 60.66666666666667, 55.333333333333336, 59.333333333333336, 60.89333333333333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324,0.0,15.860980749130249,16.10265064239502,15.480252504348755,15.467487096786499,15.742233276367188,0,0,0,0,0,0,0,0,0,0,0.40956807136535645,,,0
8,61.01333333333333,43.28,59.48,61.82666666666666,59.94666666666667,"[37.333333333333336, 68.0, 53.333333333333336, 64.0, 61.01333333333333]","[57.333333333333336, 54.0, 54.666666666666664, 47.333333333333336, 43.28]","[32.0, 60.66666666666667, 59.333333333333336, 70.0, 59.48]","[57.333333333333336, 54.666666666666664, 68.66666666666667, 63.33333333333333, 61.82666666666666]","[36.666666666666664, 48.66666666666667, 67.33333333333333, 63.33333333333333, 59.94666666666667]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817,0.0,15.845931768417358,15.761446237564087,16.02291989326477,15.845257759094238,15.693016290664673,0,0,0,0,0,0,0,0,0,0,0.40537285804748535,,,0
9,66.88,56.39999999999999,53.32,58.21333333333333,55.64,"[39.33333333333333, 77.33333333333333, 54.666666666666664, 62.0, 66.88]","[44.0, 64.0, 54.666666666666664, 61.33333333333333, 56.39999999999999]","[61.33333333333333, 53.333333333333336, 65.33333333333333, 65.33333333333333, 53.32]","[62.0, 63.33333333333333, 68.0, 67.33333333333333, 58.21333333333333]","[47.333333333333336, 64.66666666666666, 56.00000000000001, 54.666666666666664, 55.64]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6894,0.0,15.999004602432251,15.653618574142456,16.111850261688232,15.730947971343994,16.12432599067688,0,0,0,0,0,0,0,0,0,0,0.3251030445098877,,,0
10,62.36000000000001,58.306666666666665,67.01333333333334,65.06666666666666,65.74666666666667,"[66.0, 71.33333333333334, 51.33333333333333, 65.33333333333333, 62.36000000000001]","[57.333333333333336, 69.33333333333334, 63.33333333333333, 70.0, 58.306666666666665]","[46.666666666666664, 63.33333333333333, 72.0, 69.33333333333334, 67.01333333333334]","[57.99999999999999, 73.33333333333333, 70.66666666666667, 65.33333333333333, 65.06666666666666]","[39.33333333333333, 72.0, 62.66666666666667, 66.66666666666666, 65.74666666666667]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7243,0.0,15.73041319847107,15.891663074493408,15.996466875076294,15.589451551437378,15.969758987426758,0,0,0,0,0,0,0,0,0,0,0.4014861583709717,,,0
11,66.26666666666667,67.33333333333333,54.38666666666667,54.57333333333333,59.28,"[66.66666666666666, 60.0, 74.0, 70.0, 66.26666666666667]","[49.333333333333336, 43.333333333333336, 69.33333333333334, 57.333333333333336, 67.33333333333333]","[56.666666666666664, 71.33333333333334, 70.66666666666667, 70.0, 54.38666666666667]","[46.666666666666664, 67.33333333333333, 57.99999999999999, 66.66666666666666, 54.57333333333333]","[47.333333333333336, 70.66666666666667, 68.0, 80.0, 59.28]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.0,15.962323427200317,16.044060945510864,15.604368925094604,16.0289146900177,15.66418719291687,0,0,0,0,0,0,0,0,0,0,0.5162811279296875,,,0
12,65.77333333333333,64.16,65.33333333333333,63.160000000000004,66.72,"[39.33333333333333, 57.99999999999999, 66.0, 82.66666666666667, 65.77333333333333]","[40.666666666666664, 58.666666666666664, 69.33333333333334, 72.66666666666667, 64.16]","[34.0, 46.0, 74.0, 66.0, 65.33333333333333]","[55.333333333333336, 59.333333333333336, 62.66666666666667, 67.33333333333333, 63.160000000000004]","[41.333333333333336, 62.0, 71.33333333333334, 74.0, 66.72]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254,0.0,15.617101669311523,16.256762981414795,16.115570783615112,15.951786279678345,16.030391931533813,0,0,0,0,0,0,0,0,0,0,0.3990921974182129,,,0
13,69.26666666666667,66.84,65.64,66.08000000000001,66.94666666666666,"[72.66666666666667, 55.333333333333336, 78.66666666666666, 79.33333333333333, 69.26666666666667]","[66.0, 56.00000000000001, 72.0, 75.33333333333333, 66.84]","[64.66666666666666, 72.66666666666667, 74.66666666666667, 70.66666666666667, 65.64]","[51.33333333333333, 64.0, 66.0, 68.66666666666667, 66.08000000000001]","[50.0, 71.33333333333334, 70.0, 74.0, 66.94666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254,0.0,15.95407748222351,15.856796503067017,16.16175651550293,15.799074411392212,15.959131002426147,0,0,0,0,0,0,0,0,0,0,0.40714335441589355,,,0
14,66.58666666666667,63.56,64.53333333333333,67.06666666666666,67.81333333333333,"[38.666666666666664, 71.33333333333334, 80.66666666666666, 79.33333333333333, 66.58666666666667]","[63.33333333333333, 72.66666666666667, 64.0, 64.0, 63.56]","[66.66666666666666, 54.666666666666664, 64.66666666666666, 62.0, 64.53333333333333]","[57.99999999999999, 65.33333333333333, 70.66666666666667, 74.0, 67.06666666666666]","[47.333333333333336, 62.66666666666667, 51.33333333333333, 68.66666666666667, 67.81333333333333]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7306,0.0,16.05517053604126,15.815002918243408,15.71093487739563,15.884384870529175,15.96988296508789,0,0,0,0,0,0,0,0,0,0,0.4095892906188965,,,0
15,68.77333333333333,60.586666666666666,64.2,69.66666666666667,69.14666666666666,"[66.0, 38.0, 76.0, 66.0, 68.77333333333333]","[63.33333333333333, 53.333333333333336, 77.33333333333333, 78.0, 60.586666666666666]","[62.66666666666667, 64.0, 72.66666666666667, 72.0, 64.2]","[57.99999999999999, 72.66666666666667, 76.66666666666667, 69.33333333333334, 69.66666666666667]","[66.66666666666666, 64.66666666666666, 74.0, 73.33333333333333, 69.14666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7372,0.0,16.3459734916687,15.49593734741211,15.871791124343872,15.852487564086914,15.77805209159851,0,0,0,0,0,0,0,0,0,0,0.4003019332885742,,,0
16,67.82666666666667,66.72,67.90666666666667,66.09333333333333,63.586666666666666,"[51.33333333333333, 74.0, 68.0, 76.66666666666667, 67.82666666666667]","[64.0, 57.333333333333336, 68.0, 66.66666666666666, 66.72]","[48.0, 74.0, 68.0, 82.66666666666667, 67.90666666666667]","[44.666666666666664, 79.33333333333333, 81.33333333333333, 82.66666666666667, 66.09333333333333]","[66.66666666666666, 75.33333333333333, 77.33333333333333, 80.66666666666666, 63.586666666666666]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7109,0.0,15.650809049606323,15.714349746704102,15.609216928482056,15.605251550674438,15.675208806991577,0,0,0,0,0,0,0,0,0,0,0.39903903007507324,,,0
