,client_accuracy_3,client_accuracy_0,client_accuracy_4,client_accuracy_1,client_accuracy_2,client_loss_3,client_loss_0,client_loss_4,client_loss_1,client_loss_2,client_accuracy_per_epoch3,client_accuracy_per_epoch0,client_accuracy_per_epoch4,client_accuracy_per_epoch1,client_accuracy_per_epoch2,client_loss_per_epoch3,client_loss_per_epoch0,client_loss_per_epoch4,client_loss_per_epoch1,client_loss_per_epoch2,client_attack_3,client_attack_0,client_attack_4,client_attack_1,client_attack_2,client_auc_3,client_auc_0,client_auc_4,client_auc_1,client_auc_2,server_attack,server_accuracy,server_auc,client_layer_leakage_3,client_layer_leakage_0,client_layer_leakage_4,client_layer_leakage_1,client_layer_leakage_2,server_layer_leakage,client_round_duration_3,client_round_duration_0,client_round_duration_4,client_round_duration_1,client_round_duration_2,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
0,3.5685664451044175,9.131193136284354,3.460142365530571,3.540281902606892,4.0682600292273605,2.396730351448059,2.7820606589317323,1.7598109483718871,2.654036581516266,2.329839754104614,"[31.868131868131865, 31.868131868131865, 31.868131868131865, 31.868131868131865, 3.5685664451044175]","[8.037578288100208, 7.09812108559499, 9.498956158663884, 17.432150313152402, 9.131193136284354]","[49.404761904761905, 49.404761904761905, 49.404761904761905, 49.404761904761905, 3.460142365530571]","[18.683651804670912, 16.560509554140125, 18.683651804670912, 18.683651804670912, 3.540281902606892]","[28.510638297872344, 28.510638297872344, 32.340425531914896, 28.510638297872344, 4.0682600292273605]","[3.2432302236557007, 2.4130446910858154, 2.195897698402405, 2.0908111333847046, 2.04066801071167]","[3.029155343770981, 2.788409501314163, 2.7502350509166718, 2.72054660320282, 2.6219567954540253]","[2.9295339584350586, 1.8392784595489502, 1.4573649168014526, 1.312609314918518, 1.2602680921554565]","[3.2341538071632385, 2.641035318374634, 2.508305788040161, 2.456243097782135, 2.430444896221161]","[3.1174994707107544, 2.3552826642990112, 2.1399154663085938, 2.0421947240829468, 1.9943064451217651]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014629713766469786,0.0,{},{},{},{},{},{},15.554091930389404,32.911723136901855,14.928170204162598,22.063358068466187,16.790037870407104,0,0,0,0,0,0,0,0,0,0,25.992570638656616,,,0
1,3.5685664451044175,14.877669353698202,3.5214255409418755,5.095931739970773,3.997548672983548,2.2522626757621764,2.5765184819698335,1.490008497238159,2.552147901058197,2.20736745595932,"[31.868131868131865, 31.868131868131865, 31.868131868131865, 31.868131868131865, 3.5685664451044175]","[12.10855949895616, 17.118997912317326, 24.008350730688935, 26.513569937369518, 14.877669353698202]","[49.404761904761905, 49.404761904761905, 49.404761904761905, 49.404761904761905, 3.5214255409418755]","[20.59447983014862, 23.7791932059448, 18.683651804670912, 16.772823779193207, 5.095931739970773]","[28.510638297872344, 25.957446808510635, 28.510638297872344, 28.510638297872344, 3.997548672983548]","[2.9226101636886597, 2.1844396591186523, 2.1154088973999023, 2.039352774620056, 1.999501883983612]","[3.028663396835327, 2.747758150100708, 2.5866622924804688, 2.3404363095760345, 2.1790722608566284]","[2.3089332580566406, 1.4379598498344421, 1.2889626026153564, 1.2322836518287659, 1.1819031238555908]","[2.913221836090088, 2.52670681476593, 2.469727396965027, 2.434442460536957, 2.4166409969329834]","[2.841770887374878, 2.1741896867752075, 2.0506452322006226, 2.0030895471572876, 1.9671419262886047]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01926397092230804,0.0,{},{},{},{},{},{},15.88917326927185,32.656965494155884,15.55638837814331,22.230998277664185,15.90350079536438,0,0,0,0,0,0,0,0,0,0,25.097615957260132,,,0
2,3.5685664451044175,17.687267241785698,6.298024796115589,5.204355819544619,5.755904398246359,2.1912261486053466,2.293505021929741,1.4002119183540345,2.5272339940071107,2.1609126806259153,"[31.868131868131865, 31.868131868131865, 31.868131868131865, 31.868131868131865, 3.5685664451044175]","[20.041753653444676, 30.79331941544885, 33.08977035490606, 33.61169102296451, 17.687267241785698]","[49.404761904761905, 70.23809523809523, 65.47619047619048, 71.42857142857143, 6.298024796115589]","[18.683651804670912, 21.443736730360936, 18.683651804670912, 25.05307855626327, 5.204355819544619]","[28.510638297872344, 45.1063829787234, 28.936170212765955, 42.12765957446808, 5.755904398246359]","[2.7875492572784424, 2.1470980644226074, 2.0667176246643066, 2.0017319917678833, 1.9530338048934937]","[2.8544651865959167, 2.377723455429077, 2.1901502907276154, 2.069628745317459, 1.9755574315786362]","[2.2565115690231323, 1.3570753931999207, 1.2307184934616089, 1.135561466217041, 1.0211926698684692]","[2.888929545879364, 2.4973334670066833, 2.4467474818229675, 2.417863965034485, 2.3852955102920532]","[2.7797787189483643, 2.114755153656006, 2.011559247970581, 1.9644208550453186, 1.9340494275093079]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01562925942753294,0.0,{},{},{},{},{},{},16.30705690383911,32.557310342788696,15.731384038925171,21.915600061416626,15.923798084259033,0,0,0,0,0,0,0,0,0,0,25.678080558776855,,,0
3,4.685805873756658,19.96888700325272,7.4576910385141195,5.100645830387027,6.1094611794654226,2.0312324166297913,2.1768946945667267,1.1155359327793122,2.458685028553009,2.148699629306793,"[32.417582417582416, 31.868131868131865, 43.956043956043956, 47.8021978021978, 4.685805873756658]","[27.97494780793319, 30.2713987473904, 33.92484342379959, 40.60542797494781, 19.96888700325272]","[71.42857142857143, 72.61904761904762, 72.61904761904762, 74.40476190476191, 7.4576910385141195]","[22.929936305732486, 18.683651804670912, 22.080679405520172, 24.628450106157114, 5.100645830387027]","[29.361702127659573, 25.53191489361702, 32.340425531914896, 40.42553191489361, 6.1094611794654226]","[2.7815756797790527, 2.0719956159591675, 1.8898190259933472, 1.7631743550300598, 1.649597406387329]","[2.7152055203914642, 2.231137216091156, 2.0969269275665283, 1.9748341739177704, 1.8663696348667145]","[2.004565417766571, 1.1306177973747253, 0.9337893724441528, 0.7959689497947693, 0.7127381265163422]","[2.7440026998519897, 2.456112265586853, 2.413946568965912, 2.3646637201309204, 2.31469988822937]","[2.8104658126831055, 2.085637927055359, 1.993945300579071, 1.948831558227539, 1.9046175479888916]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01926397092230804,0.0,{},{},{},{},{},{},15.2844877243042,32.940704584121704,14.861149787902832,21.66084909439087,16.61519169807434,0,0,0,0,0,0,0,0,0,0,25.55690288543701,,,0
4,4.567953613350304,21.368971856880215,7.330410597275256,7.094706076462547,6.260312072785556,1.9569479465484618,2.0761914283037184,1.115729409456253,2.4082592487335206,1.9461348414421082,"[39.010989010989015, 44.505494505494504, 53.2967032967033, 57.692307692307686, 4.567953613350304]","[28.079331941544883, 36.22129436325678, 39.144050104384135, 43.31941544885177, 21.368971856880215]","[72.02380952380952, 75.59523809523809, 74.40476190476191, 77.38095238095238, 7.330410597275256]","[21.86836518046709, 23.7791932059448, 26.963906581740975, 32.27176220806794, 7.094706076462547]","[41.27659574468085, 45.1063829787234, 44.680851063829785, 45.53191489361702, 6.260312072785556]","[2.76174533367157, 1.9008780717849731, 1.7976006269454956, 1.7232949137687683, 1.6012207865715027]","[2.546128511428833, 2.1496766209602356, 2.009535074234009, 1.9074581265449524, 1.768158808350563]","[2.0534040927886963, 1.0924252271652222, 0.868044525384903, 0.7934252023696899, 0.7713479995727539]","[2.828993082046509, 2.4133708477020264, 2.340505063533783, 2.266985535621643, 2.1914417147636414]","[2.5610921382904053, 1.9428215026855469, 1.8175658583641052, 1.7345637083053589, 1.6746309995651245]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037346660608814176,0.0,{},{},{},{},{},{},15.449145078659058,33.01161503791809,15.083999395370483,21.572945594787598,15.555188417434692,0,0,0,0,0,0,0,0,0,0,25.28773593902588,,,0
5,4.869655399990572,24.66412105784189,7.990383255550841,7.170131523122613,6.123603450714184,1.8119146227836609,1.9744910925626755,0.9698596894741058,2.3540414929389955,2.0230406403541563,"[43.956043956043956, 50.0, 45.05494505494506, 49.45054945054945, 4.869655399990572]","[34.75991649269311, 39.979123173277664, 44.88517745302714, 47.494780793319414, 24.66412105784189]","[75.0, 80.35714285714286, 82.14285714285714, 80.95238095238095, 7.990383255550841]","[18.683651804670912, 27.60084925690021, 30.148619957537154, 34.394904458598724, 7.170131523122613]","[34.46808510638298, 26.382978723404253, 43.40425531914894, 43.829787234042556, 6.123603450714184]","[2.4898756742477417, 1.7873380184173584, 1.6555700302124023, 1.5852508544921875, 1.5415385365486145]","[2.514842927455902, 2.0638520270586014, 1.9008983373641968, 1.7696670293807983, 1.6231951415538788]","[1.7854160070419312, 0.905742883682251, 0.7650377750396729, 0.7325558066368103, 0.6605459749698639]","[2.7747050523757935, 2.385218620300293, 2.295152187347412, 2.204577326774597, 2.110554277896881]","[2.7651737928390503, 2.0307173132896423, 1.8674193024635315, 1.7571958899497986, 1.6946969032287598]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01753748296228987,0.0,{},{},{},{},{},{},15.416707038879395,32.88017296791077,15.417964935302734,21.601222276687622,16.047662258148193,0,0,0,0,0,0,0,0,0,0,25.122795343399048,,,0
6,4.91208221373686,27.42657804176684,8.697496817988968,7.7216801018243535,6.217885259039269,1.7392196655273438,1.8539941400289535,0.9311174333095551,2.271234560012817,2.0125659704208374,"[43.40659340659341, 54.94505494505495, 50.0, 48.9010989010989, 4.91208221373686]","[34.13361169102296, 41.23173277661795, 48.22546972860125, 54.69728601252609, 27.42657804176684]","[74.40476190476191, 82.73809523809523, 86.90476190476191, 86.90476190476191, 8.697496817988968]","[24.628450106157114, 30.78556263269639, 34.394904458598724, 34.6072186836518, 7.7216801018243535]","[31.48936170212766, 24.680851063829788, 45.53191489361702, 43.829787234042556, 6.217885259039269]","[2.370182752609253, 1.718514859676361, 1.6220245361328125, 1.501379370689392, 1.4839968085289001]","[2.40540274977684, 1.9775319993495941, 1.7932001203298569, 1.6205460280179977, 1.4732898026704788]","[1.8554588556289673, 0.8857160806655884, 0.7371233403682709, 0.6198624968528748, 0.557426393032074]","[2.7837424278259277, 2.289216697216034, 2.1750065088272095, 2.0874001383781433, 2.0208070278167725]","[2.6391521692276, 2.0210620164871216, 1.8961884379386902, 1.795660138130188, 1.7107670903205872]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036892321671967286,0.0,{},{},{},{},{},{},15.389265060424805,33.03185415267944,15.103330612182617,21.091021299362183,16.0635085105896,0,0,0,0,0,0,0,0,0,0,25.699883222579956,,,0
7,4.954509027483147,28.675812002074203,9.20661858294442,8.923773157969169,6.533729316928298,1.7113789796829224,1.7473819941282271,0.813136076927185,2.1933803617954255,1.9130134344100953,"[45.604395604395606, 56.043956043956044, 50.54945054945055, 49.45054945054945, 4.954509027483147]","[41.33611691022965, 47.07724425887265, 53.23590814196242, 57.72442588726514, 28.675812002074203]","[82.14285714285714, 89.28571428571429, 88.69047619047619, 88.09523809523809, 9.20661858294442]","[26.963906581740975, 33.33333333333333, 34.182590233545646, 36.94267515923567, 8.923773157969169]","[36.59574468085106, 39.57446808510638, 45.95744680851064, 45.95744680851064, 6.533729316928298]","[2.3949239253997803, 1.6884177327156067, 1.5735684633255005, 1.4501561522483826, 1.4498286247253418]","[2.3341112434864044, 1.8529198616743088, 1.6533720046281815, 1.517732873558998, 1.3787739872932434]","[1.6184913516044617, 0.7837615311145782, 0.6093764305114746, 0.5418834686279297, 0.5121676027774811]","[2.6617419719696045, 2.2126306295394897, 2.1052204370498657, 2.02978178858757, 1.957526981830597]","[2.6110503673553467, 1.91447913646698, 1.7816947102546692, 1.6735544204711914, 1.5842885375022888]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037437528396183556,0.0,{},{},{},{},{},{},15.823708772659302,33.8872492313385,14.870364427566528,21.776031255722046,16.370864152908325,0,0,0,0,0,0,0,0,0,0,25.167866706848145,,,0
8,5.977466647810305,30.948003582708715,9.319756752934522,9.432894922924621,7.297411964361476,1.6188937067985534,1.6275712102651596,0.7281242400407791,2.138571470975876,1.8245676755905151,"[43.40659340659341, 53.2967032967033, 51.098901098901095, 54.94505494505495, 5.977466647810305]","[43.42379958246347, 51.2526096033403, 59.49895615866389, 63.465553235908146, 30.948003582708715]","[86.30952380952381, 90.47619047619048, 90.47619047619048, 90.47619047619048, 9.319756752934522]","[32.696390658174096, 34.81953290870488, 36.09341825902335, 36.730360934182585, 9.432894922924621]","[40.85106382978723, 50.638297872340424, 46.808510638297875, 47.23404255319149, 7.297411964361476]","[2.26118665933609, 1.5896884202957153, 1.4955015182495117, 1.387775957584381, 1.360315978527069]","[2.2673977315425873, 1.7344076186418533, 1.5215082317590714, 1.3634177148342133, 1.2511247545480728]","[1.516080379486084, 0.6778488755226135, 0.5416847765445709, 0.4847964346408844, 0.42021073400974274]","[2.618251383304596, 2.143277943134308, 2.0505407452583313, 1.9762406945228577, 1.9045465886592865]","[2.5061757564544678, 1.8338279724121094, 1.7059341073036194, 1.5772870182991028, 1.4996135234832764]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018809631985461154,0.0,{},{},{},{},{},{},16.085542917251587,33.81822943687439,15.107829093933105,21.591068029403687,16.36185050010681,0,0,0,0,0,0,0,0,0,0,25.39657473564148,,,0
9,7.240842879366426,31.466553528496675,9.574317635412246,10.022156224956396,7.269127421863951,1.5508276700973511,1.5378954321146012,0.6628075629472733,2.073051983118057,1.7980504631996155,"[48.9010989010989, 53.2967032967033, 56.59340659340659, 63.73626373626373, 7.240842879366426]","[48.32985386221294, 57.09812108559499, 61.48225469728601, 65.55323590814196, 31.466553528496675]","[88.09523809523809, 92.26190476190477, 94.04761904761905, 91.07142857142857, 9.574317635412246]","[36.730360934182585, 34.81953290870488, 40.976645435244166, 39.27813163481954, 10.022156224956396]","[39.57446808510638, 48.93617021276596, 56.17021276595745, 47.23404255319149, 7.269127421863951]","[2.224639594554901, 1.4957179427146912, 1.4012117981910706, 1.3516119122505188, 1.2809571027755737]","[2.1646124720573425, 1.622696414589882, 1.4280951768159866, 1.2907790690660477, 1.183294028043747]","[1.3979822993278503, 0.6460157632827759, 0.5187690109014511, 0.3956429660320282, 0.35562777519226074]","[2.543380618095398, 2.0740092992782593, 1.9905045628547668, 1.9126667082309723, 1.84469872713089]","[2.5549826622009277, 1.799659550189972, 1.6633955836296082, 1.5141738653182983, 1.4580406546592712]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018718764198091778,0.0,{},{},{},{},{},{},15.573546171188354,33.25435161590576,16.057170391082764,24.813847064971924,17.047300338745117,0,0,0,0,0,0,0,0,0,0,25.15707278251648,,,0
