,Unnamed: 0,Unnamed: 0.1,client_accuracy_1,client_accuracy_3,client_accuracy_0,client_accuracy_2,client_accuracy_4,client_loss_1,client_loss_3,client_loss_0,client_loss_2,client_loss_4,client_accuracy_per_epoch1,client_accuracy_per_epoch3,client_accuracy_per_epoch0,client_accuracy_per_epoch2,client_accuracy_per_epoch4,client_loss_per_epoch1,client_loss_per_epoch3,client_loss_per_epoch0,client_loss_per_epoch2,client_loss_per_epoch4,client_attack_1,client_attack_3,client_attack_0,client_attack_2,client_attack_4,client_auc_1,client_auc_3,client_auc_0,client_auc_2,client_auc_4,server_attack,server_accuracy,server_auc,client_layer_leakage_1,client_layer_leakage_3,client_layer_leakage_0,client_layer_leakage_2,client_layer_leakage_4,server_layer_leakage,client_round_duration_1,client_round_duration_3,client_round_duration_0,client_round_duration_2,client_round_duration_4,client_transformation_time_0,client_transformation_time_1,client_transformation_time_2,client_transformation_time_3,client_transformation_time_4,client_transformation_time_5,client_transformation_time_6,client_transformation_time_7,client_transformation_time_8,client_transformation_time_9,server_aggregation_duration,server_model_parameters_memory_usage,server_data_parameters_memory_usage,server_transformation_time
20,20,20,65.29489415706881,63.6524427514474,50.28709354494991,57.0291852001968,54.064843026432136,,,,,,"[96.0, 94.0, 96.66666666666667, 96.0, 65.14666666666666]","[96.66666666666667, 96.66666666666667, 93.33333333333333, 93.33333333333333, 63.68000000000001]","[82.01438848920863, 81.29496402877699, 83.45323741007195, 89.20863309352518, 50.63999999999999]","[96.29629629629629, 98.51851851851852, 97.03703703703704, 100.0, 57.53333333333334]","[96.61016949152543, 96.61016949152543, 100.0, 100.0, 53.05333333333333]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833,0.0,{},{},{},{},{},{},38.11286330223084,7.78645920753479,34.05858278274536,33.10256886482239,12.298864841461182,0,0,0,0,0,0,0,0,0,0,0.0597472190856933,,,0
21,21,21,66.80156082373549,64.03910941811408,47.67376021161658,55.1491852001968,59.43817635976548,,,,,,"[98.66666666666667, 94.66666666666667, 96.66666666666667, 96.66666666666667, 66.65333333333334]","[90.0, 96.66666666666667, 96.66666666666667, 96.66666666666667, 64.06666666666668]","[83.45323741007195, 91.36690647482014, 94.24460431654677, 93.5251798561151, 48.02666666666667]","[98.51851851851852, 100.0, 97.77777777777777, 99.25925925925925, 55.653333333333336]","[94.91525423728814, 96.61016949152543, 100.0, 100.0, 58.42666666666667]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6857,0.0,{},{},{},{},{},{},38.30397415161133,7.886470079421997,33.961530923843384,33.45664596557617,12.659104108810425,0,0,0,0,0,0,0,0,0,0,0.0596129894256591,,,0
22,22,22,65.97489415706882,61.905776084780726,48.55376021161657,53.88251853353013,61.264843026432146,,,,,,"[91.33333333333333, 98.0, 99.33333333333333, 98.0, 65.82666666666667]","[100.0, 96.66666666666667, 100.0, 100.0, 61.93333333333333]","[83.45323741007195, 89.92805755395683, 91.36690647482014, 94.24460431654677, 48.906666666666666]","[96.29629629629629, 94.81481481481482, 94.07407407407408, 98.51851851851852, 54.38666666666667]","[98.30508474576271, 98.30508474576271, 96.61016949152543, 96.61016949152543, 60.25333333333334]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842,0.0,{},{},{},{},{},{},38.66808772087097,7.7991883754730225,34.15864133834839,33.46673512458801,12.49471116065979,0,0,0,0,0,0,0,0,0,0,0.0529370307922363,,,0
23,23,23,66.74822749040216,64.43910941811406,48.66042687828324,56.61585186686347,56.25150969309881,,,,,,"[94.66666666666667, 93.33333333333333, 96.0, 96.66666666666667, 66.60000000000001]","[100.0, 96.66666666666667, 100.0, 100.0, 64.46666666666667]","[88.48920863309353, 90.64748201438849, 90.64748201438849, 95.68345323741008, 49.01333333333333]","[98.51851851851852, 99.25925925925925, 99.25925925925925, 100.0, 57.120000000000005]","[100.0, 100.0, 100.0, 100.0, 55.24]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6856,0.0,{},{},{},{},{},{},38.940414905548096,7.97106146812439,34.4297559261322,33.334657430648804,12.84390425682068,0,0,0,0,0,0,0,0,0,0,0.0507147312164306,,,0
24,24,24,65.53489415706882,64.34577608478072,50.567093544949905,55.5491852001968,61.811509693098806,,,,,,"[90.0, 96.66666666666667, 98.66666666666667, 98.0, 65.38666666666667]","[90.0, 96.66666666666667, 96.66666666666667, 96.66666666666667, 64.37333333333333]","[88.48920863309353, 86.33093525179856, 92.80575539568345, 94.24460431654677, 50.92]","[97.77777777777777, 96.29629629629629, 99.25925925925925, 98.51851851851852, 56.053333333333335]","[96.61016949152543, 98.30508474576271, 98.30508474576271, 98.30508474576271, 60.8]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827,0.0,{},{},{},{},{},{},38.27171301841736,7.686715126037598,34.35485601425171,33.13188934326172,12.499196529388428,0,0,0,0,0,0,0,0,0,0,0.0467329025268554,,,0
25,25,25,66.70822749040215,63.59910941811406,52.26042687828325,51.24251853353012,57.87817635976548,,,,,,"[96.0, 97.33333333333334, 94.66666666666667, 98.0, 66.56]","[100.0, 100.0, 100.0, 93.33333333333333, 63.626666666666665]","[55.39568345323741, 84.89208633093526, 86.33093525179856, 87.76978417266187, 52.61333333333334]","[97.77777777777777, 99.25925925925925, 99.25925925925925, 98.51851851851852, 51.74666666666666]","[96.61016949152543, 100.0, 100.0, 100.0, 56.86666666666667]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.0,{},{},{},{},{},{},38.19737434387207,7.932443857192993,33.75096869468689,33.46336078643799,12.897884368896484,0,0,0,0,0,0,0,0,0,0,0.0588414669036865,,,0
26,26,26,67.33489415706882,64.73244275144738,51.06042687828323,56.12251853353013,61.104843026432135,,,,,,"[96.66666666666667, 96.0, 96.66666666666667, 98.0, 67.18666666666667]","[86.66666666666667, 96.66666666666667, 93.33333333333333, 93.33333333333333, 64.75999999999999]","[75.53956834532374, 89.20863309352518, 97.84172661870504, 94.24460431654677, 51.413333333333334]","[98.51851851851852, 98.51851851851852, 98.51851851851852, 100.0, 56.62666666666667]","[96.61016949152543, 100.0, 100.0, 100.0, 60.093333333333334]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845,0.0,{},{},{},{},{},{},38.21661591529846,7.742920875549316,34.15020251274109,32.84761714935303,12.538808345794678,0,0,0,0,0,0,0,0,0,0,0.0591278076171875,,,0
27,27,27,66.12156082373548,63.212442751447405,51.71376021161658,54.7891852001968,60.63817635976547,,,,,,"[92.0, 95.33333333333334, 95.33333333333334, 95.33333333333334, 65.97333333333333]","[83.33333333333334, 83.33333333333334, 96.66666666666667, 96.66666666666667, 63.239999999999995]","[79.85611510791367, 87.05035971223022, 88.48920863309353, 89.92805755395683, 52.06666666666667]","[100.0, 100.0, 100.0, 100.0, 55.29333333333334]","[96.61016949152543, 100.0, 100.0, 98.30508474576271, 59.62666666666666]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6829,0.0,{},{},{},{},{},{},38.35228228569031,7.829489231109619,34.417545795440674,32.50807285308838,12.367048501968384,0,0,0,0,0,0,0,0,0,0,0.06046724319458,,,0
28,28,28,66.33489415706882,63.239109418114076,48.87376021161658,57.602518533530116,61.29150969309881,,,,,,"[92.0, 92.0, 96.66666666666667, 96.66666666666667, 66.18666666666667]","[96.66666666666667, 96.66666666666667, 90.0, 96.66666666666667, 63.26666666666667]","[92.80575539568345, 87.05035971223022, 91.36690647482014, 93.5251798561151, 49.22666666666667]","[97.77777777777777, 99.25925925925925, 100.0, 100.0, 58.10666666666666]","[94.91525423728814, 100.0, 98.30508474576271, 98.30508474576271, 60.28]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6884,0.0,{},{},{},{},{},{},39.18166661262512,7.885636568069458,33.791430711746216,33.563018560409546,12.75074291229248,0,0,0,0,0,0,0,0,0,0,0.0583741664886474,,,0
29,29,29,65.93489415706883,63.105776084780715,51.83376021161657,55.49585186686347,61.67817635976548,,,,,,"[99.33333333333333, 98.0, 99.33333333333333, 100.0, 65.78666666666668]","[96.66666666666667, 100.0, 96.66666666666667, 96.66666666666667, 63.13333333333333]","[92.80575539568345, 92.80575539568345, 95.68345323741008, 97.12230215827337, 52.18666666666667]","[99.25925925925925, 99.25925925925925, 100.0, 99.25925925925925, 56.00000000000001]","[100.0, 100.0, 100.0, 100.0, 60.66666666666667]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6863,0.0,{},{},{},{},{},{},38.07614517211914,7.899839162826538,34.18167972564697,32.60284686088562,12.557374715805054,0,0,0,0,0,0,0,0,0,0,0.0582187175750732,,,0
30,30,30,64.25489415706882,64.10577608478071,50.87376021161658,55.84251853353012,59.731509693098815,,,,,,"[98.0, 98.0, 100.0, 99.33333333333333, 64.10666666666667]","[93.33333333333333, 93.33333333333333, 96.66666666666667, 90.0, 64.13333333333333]","[89.20863309352518, 94.24460431654677, 97.84172661870504, 94.24460431654677, 51.22666666666667]","[97.03703703703704, 100.0, 100.0, 99.25925925925925, 56.346666666666664]","[100.0, 96.61016949152543, 96.61016949152543, 98.30508474576271, 58.720000000000006]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6874,0.0,{},{},{},{},{},{},39.10957980155945,7.799478769302368,34.770639419555664,33.07705092430115,12.947042226791382,0,0,0,0,0,0,0,0,0,0,0.0597901344299316,,,0
31,31,31,65.8148941570688,64.6124427514474,50.51376021161658,59.78918520019679,61.038176359765465,,,,,,"[98.0, 95.33333333333334, 98.66666666666667, 97.33333333333334, 65.66666666666666]","[96.66666666666667, 96.66666666666667, 100.0, 96.66666666666667, 64.64]","[91.36690647482014, 91.36690647482014, 87.05035971223022, 94.96402877697841, 50.866666666666674]","[96.29629629629629, 97.77777777777777, 98.51851851851852, 100.0, 60.29333333333333]","[98.30508474576271, 98.30508474576271, 100.0, 100.0, 60.026666666666664]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859,0.0,{},{},{},{},{},{},38.53006839752197,7.906574487686157,34.1826376914978,32.932788372039795,12.62896990776062,0,0,0,0,0,0,0,0,0,0,0.0503416061401367,,,0
32,32,32,66.94822749040215,62.7724427514474,52.30042687828324,55.93585186686346,59.79817635976547,,,,,,"[96.66666666666667, 97.33333333333334, 99.33333333333333, 99.33333333333333, 66.8]","[96.66666666666667, 90.0, 100.0, 100.0, 62.8]","[85.61151079136691, 90.64748201438849, 94.96402877697841, 96.40287769784173, 52.65333333333333]","[97.77777777777777, 99.25925925925925, 97.03703703703704, 99.25925925925925, 56.44]","[93.22033898305084, 100.0, 98.30508474576271, 100.0, 58.78666666666666]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6871,0.0,{},{},{},{},{},{},38.643595695495605,7.708445072174072,34.11352014541626,32.50301265716553,12.405756950378418,0,0,0,0,0,0,0,0,0,0,0.040940523147583,,,0
33,33,33,66.16156082373548,64.03910941811408,51.28709354494991,57.6291852001968,61.57150969309881,,,,,,"[98.66666666666667, 98.0, 97.33333333333334, 98.66666666666667, 66.01333333333334]","[100.0, 96.66666666666667, 93.33333333333333, 93.33333333333333, 64.06666666666668]","[87.05035971223022, 87.76978417266187, 94.24460431654677, 96.40287769784173, 51.64]","[97.03703703703704, 98.51851851851852, 99.25925925925925, 98.51851851851852, 58.13333333333334]","[96.61016949152543, 98.30508474576271, 98.30508474576271, 100.0, 60.56]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845,0.0,{},{},{},{},{},{},37.64666771888733,7.679733991622925,34.07053470611572,32.412726640701294,12.48298716545105,0,0,0,0,0,0,0,0,0,0,0.0591554641723632,,,0
34,34,34,66.22822749040216,60.105776084780736,51.91376021161657,53.61585186686347,61.811509693098806,,,,,,"[96.66666666666667, 98.66666666666667, 98.66666666666667, 99.33333333333333, 66.08000000000001]","[100.0, 100.0, 100.0, 100.0, 60.13333333333334]","[93.5251798561151, 92.80575539568345, 96.40287769784173, 96.40287769784173, 52.26666666666666]","[99.25925925925925, 99.25925925925925, 100.0, 100.0, 54.120000000000005]","[86.4406779661017, 98.30508474576271, 98.30508474576271, 96.61016949152543, 60.8]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6784,0.0,{},{},{},{},{},{},38.00295567512512,7.995275020599365,33.60993409156799,32.50493025779724,13.006670475006104,0,0,0,0,0,0,0,0,0,0,0.0599348545074462,,,0
35,35,35,66.54822749040216,63.01244275144739,50.59376021161658,57.36251853353013,63.03817635976546,,,,,,"[94.66666666666667, 96.66666666666667, 97.33333333333334, 99.33333333333333, 66.4]","[96.66666666666667, 100.0, 100.0, 100.0, 63.04]","[89.20863309352518, 94.96402877697841, 96.40287769784173, 96.40287769784173, 50.946666666666665]","[97.77777777777777, 100.0, 99.25925925925925, 100.0, 57.86666666666667]","[98.30508474576271, 96.61016949152543, 98.30508474576271, 100.0, 62.026666666666664]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864,0.0,{},{},{},{},{},{},37.88861584663391,7.850756883621216,34.798797845840454,33.08759641647339,12.664286375045776,0,0,0,0,0,0,0,0,0,0,0.0492894649505615,,,0
36,36,36,66.66822749040215,60.585776084780726,48.58042687828324,55.16251853353012,61.50484302643214,,,,,,"[95.33333333333334, 95.33333333333334, 98.0, 98.66666666666667, 66.52]","[100.0, 100.0, 100.0, 100.0, 60.61333333333333]","[92.08633093525181, 93.5251798561151, 97.84172661870504, 96.40287769784173, 48.93333333333334]","[100.0, 100.0, 100.0, 100.0, 55.666666666666664]","[88.13559322033898, 96.61016949152543, 98.30508474576271, 100.0, 60.49333333333333]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6842,0.0,{},{},{},{},{},{},38.50231385231018,7.703677654266357,34.32217884063721,32.74108004570007,12.40809440612793,0,0,0,0,0,0,0,0,0,0,0.0584096908569335,,,0
37,37,37,66.08156082373549,64.02577608478073,47.900426878283234,55.482518533530126,61.47817635976548,,,,,,"[97.33333333333334, 99.33333333333333, 98.0, 98.0, 65.93333333333334]","[90.0, 100.0, 100.0, 100.0, 64.05333333333333]","[92.80575539568345, 97.12230215827337, 97.12230215827337, 98.56115107913669, 48.25333333333333]","[99.25925925925925, 100.0, 100.0, 100.0, 55.986666666666665]","[100.0, 100.0, 100.0, 100.0, 60.46666666666667]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818,0.0,{},{},{},{},{},{},37.80234909057617,7.681023836135864,33.64924383163452,32.11520576477051,12.240655660629272,0,0,0,0,0,0,0,0,0,0,0.0502340793609619,,,0
38,38,38,66.25489415706882,63.89244275144741,50.26042687828323,57.56251853353012,63.8115096930988,,,,,,"[99.33333333333333, 99.33333333333333, 100.0, 98.0, 66.10666666666667]","[100.0, 96.66666666666667, 96.66666666666667, 100.0, 63.92]","[94.24460431654677, 95.68345323741008, 97.12230215827337, 97.12230215827337, 50.61333333333333]","[98.51851851851852, 100.0, 99.25925925925925, 99.25925925925925, 58.06666666666666]","[100.0, 100.0, 100.0, 100.0, 62.8]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688,0.0,{},{},{},{},{},{},37.69152522087097,7.9022376537323,33.30981779098511,33.363035917282104,12.509501934051514,0,0,0,0,0,0,0,0,0,0,0.0610489845275878,,,0
39,39,39,66.36156082373549,62.519109418114056,51.460426878283236,55.8291852001968,62.87817635976548,,,,,,"[98.0, 98.0, 98.0, 97.33333333333334, 66.21333333333334]","[100.0, 100.0, 96.66666666666667, 100.0, 62.54666666666666]","[89.92805755395683, 96.40287769784173, 97.84172661870504, 97.84172661870504, 51.81333333333333]","[100.0, 100.0, 100.0, 100.0, 56.333333333333336]","[100.0, 96.61016949152543, 98.30508474576271, 100.0, 61.86666666666667]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6769,0.0,{},{},{},{},{},{},40.08917689323425,7.866471767425537,34.64236402511597,32.795705795288086,12.663665771484377,0,0,0,0,0,0,0,0,0,0,0.0608940124511718,,,0
40,40,40,66.57489415706881,62.99910941811407,49.92709354494991,56.482518533530126,63.23817635976548,,,,,,"[97.33333333333334, 99.33333333333333, 98.66666666666667, 99.33333333333333, 66.42666666666666]","[96.66666666666667, 100.0, 96.66666666666667, 100.0, 63.026666666666664]","[95.68345323741008, 97.84172661870504, 97.12230215827337, 97.12230215827337, 50.28]","[100.0, 99.25925925925925, 100.0, 100.0, 56.986666666666665]","[94.91525423728814, 100.0, 100.0, 100.0, 62.22666666666667]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6847,0.0,{},{},{},{},{},{},38.11441516876221,7.955710887908935,34.39487719535828,32.72607779502869,12.53410029411316,0,0,0,0,0,0,0,0,0,0,0.0507264137268066,,,0
41,41,41,66.22822749040216,63.639109418114074,52.26042687828325,57.96251853353013,63.4515096930988,,,,,,"[96.66666666666667, 98.66666666666667, 97.33333333333334, 98.0, 66.08000000000001]","[90.0, 100.0, 100.0, 100.0, 63.66666666666667]","[96.40287769784173, 97.84172661870504, 97.12230215827337, 99.28057553956835, 52.61333333333334]","[97.77777777777777, 100.0, 99.25925925925925, 100.0, 58.46666666666667]","[98.30508474576271, 100.0, 100.0, 100.0, 62.44]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6851,0.0,{},{},{},{},{},{},38.49851107597351,7.714278221130371,33.430676221847534,32.2493908405304,12.307377815246582,0,0,0,0,0,0,0,0,0,0,0.042250633239746,,,0
42,42,42,66.20156082373548,63.75910941811406,47.75376021161657,56.06918520019679,65.70484302643214,,,,,,"[98.0, 97.33333333333334, 98.0, 100.0, 66.05333333333333]","[96.66666666666667, 96.66666666666667, 100.0, 100.0, 63.78666666666667]","[97.12230215827337, 97.84172661870504, 97.84172661870504, 96.40287769784173, 48.10666666666666]","[99.25925925925925, 100.0, 100.0, 100.0, 56.57333333333333]","[100.0, 100.0, 98.30508474576271, 98.30508474576271, 64.69333333333334]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836,0.0,{},{},{},{},{},{},38.47433304786682,7.773540019989014,34.02272439002991,32.79790449142456,12.546750783920288,0,0,0,0,0,0,0,0,0,0,0.0581529140472412,,,0
43,43,43,65.54822749040216,64.26577608478074,44.033760211616574,55.46918520019679,61.34484302643215,,,,,,"[98.0, 96.66666666666667, 96.66666666666667, 97.33333333333334, 65.4]","[100.0, 100.0, 100.0, 100.0, 64.29333333333334]","[87.76978417266187, 95.68345323741008, 97.12230215827337, 96.40287769784173, 44.38666666666667]","[97.77777777777777, 98.51851851851852, 100.0, 99.25925925925925, 55.97333333333333]","[93.22033898305084, 100.0, 100.0, 100.0, 60.333333333333336]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846,0.0,{},{},{},{},{},{},38.35904574394226,7.709414958953857,34.2122323513031,32.681678771972656,12.64786958694458,0,0,0,0,0,0,0,0,0,0,0.0587115287780761,,,0
44,44,44,67.05489415706882,64.02577608478073,49.167093544949914,58.482518533530126,63.51817635976548,,,,,,"[96.66666666666667, 98.0, 98.66666666666667, 98.0, 66.90666666666667]","[96.66666666666667, 100.0, 100.0, 100.0, 64.05333333333333]","[98.56115107913669, 98.56115107913669, 98.56115107913669, 97.84172661870504, 49.519999999999996]","[96.29629629629629, 100.0, 100.0, 100.0, 58.986666666666665]","[98.30508474576271, 100.0, 100.0, 100.0, 62.50666666666667]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6849,0.0,{},{},{},{},{},{},38.42087125778198,8.00925612449646,34.03345823287964,32.66556763648987,12.45190453529358,0,0,0,0,0,0,0,0,0,0,0.0494110584259033,,,0
45,45,45,64.28156082373548,63.67910941811407,51.12709354494991,56.375851866863464,62.78484302643214,,,,,,"[97.33333333333334, 99.33333333333333, 99.33333333333333, 98.66666666666667, 64.13333333333333]","[93.33333333333333, 100.0, 100.0, 100.0, 63.70666666666666]","[96.40287769784173, 97.12230215827337, 98.56115107913669, 97.12230215827337, 51.480000000000004]","[100.0, 99.25925925925925, 99.25925925925925, 100.0, 56.879999999999995]","[98.30508474576271, 100.0, 100.0, 100.0, 61.77333333333333]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",50.59214251113689,47.32435888135535,50.97396204902039,50.57695019743095,50.429657988261376,50.390625,47.16981132075472,50.79365079365079,50.390625,50.390625,50.0,0.6789,50.0,{},{},{},{},{},{},38.47565722465515,7.827702522277832,34.17841291427612,32.926706075668335,12.643765687942505,0,0,0,0,0,0,0,0,0,0,0.0603334903717041,,,0
46,46,46,66.44156082373549,62.74577608478073,45.95376021161658,53.93585186686346,62.47817635976548,,,,,,"[98.0, 98.66666666666667, 100.0, 100.0, 66.29333333333334]","[100.0, 100.0, 100.0, 100.0, 62.77333333333333]","[94.24460431654677, 94.96402877697841, 96.40287769784173, 97.12230215827337, 46.306666666666665]","[99.25925925925925, 98.51851851851852, 100.0, 99.25925925925925, 54.44]","[98.30508474576271, 100.0, 100.0, 100.0, 61.46666666666667]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",47.70151751113689,48.26775510777044,50.1803112553696,50.57695019743095,50.429657988261376,47.5,48.11320754716981,50.0,50.390625,50.390625,50.0,0.6888,50.0,{},{},{},{},{},{},38.21965789794922,7.791435956954956,33.93898797035217,32.72134709358215,12.573196649551392,0,0,0,0,0,0,0,0,0,0,0.0614259243011474,,,0
47,47,47,65.30822749040215,65.03910941811405,50.647093544949904,56.33585186686347,63.02484302643214,,,,,,"[98.0, 98.66666666666667, 98.66666666666667, 98.66666666666667, 65.16]","[93.33333333333333, 96.66666666666667, 96.66666666666667, 100.0, 65.06666666666666]","[94.96402877697841, 95.68345323741008, 97.12230215827337, 97.12230215827337, 51.0]","[97.77777777777777, 98.51851851851852, 99.25925925925925, 99.25925925925925, 56.84]","[98.30508474576271, 100.0, 100.0, 100.0, 62.01333333333333]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]",50.59214251113689,49.21115133418553,49.386660461718805,50.57695019743095,50.429657988261376,50.390625,49.0566037735849,49.2063492063492,50.390625,50.390625,50.0,0.6849,50.0,{},{},{},{},{},{},38.25967860221863,7.841498374938965,34.18650817871094,32.49274206161499,12.566627025604248,0,0,0,0,0,0,0,0,0,0,0.0574703216552734,,,0
